"district","hour","mode1","mode2","mode3"
"001","4am",0,8114.881,1878.9515
"002","4am",58.64473,5976.068,621.1161
"003","4am",448.2361,6821.456,2738.3326
"004","4am",37.61429,4858.145,1518.1653
"005","4am",421.42287,6077.28,718.3962
"006","4am",213.11322,6486.226,945.6187
"007","4am",77.49285,5162.167,1994.0062
"008","4am",199.27885,6250.204,1212.7314
"009","4am",0,4181.834,1347.7829
"010","4am",327.85013,5783.62,1157.9815
"011","4am",856.30036,3878.091,3155.83
"012","4am",465.20505,5005.632,2173.0248
"013","4am",212.75705,5288.818,1713.6196
"014","4am",677.90246,3969.872,1513.5479
"015","4am",132.22461,6207.516,920.2166
"016","4am",264.97118,5265.623,720.9811
"017","4am",197.82307,7889.831,1446.7822
"018","4am",216.88439,4342.854,482.0949
"019","4am",0,6751.111,490.1775
"020","4am",355.8063,8994.691,1890.5269
"021","4am",250.32011,5478.612,1707.6463
"022","4am",120.22268,4529.29,1092.4711
"023","4am",52.71285,6155.313,573.2049
"024","4am",65.81966,4141.589,644.432
"025","4am",274.91843,6115.79,1491.4983
"026","4am",249.1143,5270.403,646.444
"027","4am",132.13034,5279.786,1003.0043
"028","4am",80.0438,5818.145,1022.1416
"029","4am",168.77441,5854.712,837.6866
"030","4am",452.77019,6188.36,1242.5368
"001","5am",0,8159.57,1878.9515
"002","5am",58.64473,5999.608,621.1161
"003","5am",448.2361,6821.456,2688.6683
"004","5am",37.61429,4858.145,1480.3805
"005","5am",421.42287,6051.172,718.3962
"006","5am",213.11322,6415.067,945.6187
"007","5am",77.49285,5391.245,1994.0062
"008","5am",199.27885,6174.106,1212.7314
"009","5am",0,4163.521,1347.7829
"010","5am",327.85013,5569.334,1120.1327
"011","5am",856.30036,4015.152,3155.83
"012","5am",465.20505,5270.749,2145.8677
"013","5am",212.75705,5326.667,1713.6196
"014","5am",677.90246,3138.439,1513.5479
"015","5am",132.22461,6355.979,920.2166
"016","5am",264.97118,5571.317,720.9811
"017","5am",197.82307,7767.317,1480.0155
"018","5am",216.88439,5040.52,482.0949
"019","5am",0,7017.621,490.1775
"020","5am",355.8063,9014.454,1890.5269
"021","5am",250.32011,5170.072,1707.6463
"022","5am",120.22268,4239.107,1092.4711
"023","5am",52.71285,6080.612,573.2049
"024","5am",65.81966,4065.037,644.432
"025","5am",274.91843,5905.794,1491.4983
"026","5am",249.1143,5321.21,646.444
"027","5am",132.13034,5254.614,1003.0043
"028","5am",80.0438,5912.561,1022.1416
"029","5am",168.77441,5686.487,837.6866
"030","5am",452.77019,6250.448,1242.5368
"001","6am",0,7997.971,1902.6372
"002","6am",58.64473,5812.392,621.1161
"003","6am",448.2361,6505.071,2725.3496
"004","6am",37.61429,4528.431,1452.767
"005","6am",421.42287,5855.874,741.622
"006","6am",213.11322,6232.912,945.6187
"007","6am",0,4728.969,1994.0062
"008","6am",142.2049,6047.708,1212.7314
"009","6am",0,4434.53,1486.1673
"010","6am",126.1753,5508.307,1120.1327
"011","6am",856.30036,4229.704,3155.83
"012","6am",465.20505,5155.436,2145.8677
"013","6am",212.75705,5302.005,1713.6196
"014","6am",677.90246,3074.314,1513.5479
"015","6am",132.22461,6601.027,920.2166
"016","6am",264.97118,5571.768,720.9811
"017","6am",197.82307,7394.469,1480.0155
"018","6am",216.88439,5034.97,482.0949
"019","6am",0,6159.2,422.4529
"020","6am",219.41275,9132.995,1890.5269
"021","6am",250.32011,4862.618,1748.5822
"022","6am",120.22268,4333.57,1092.4711
"023","6am",52.71285,5835.898,573.2049
"024","6am",36.65213,3981.853,608.2991
"025","6am",274.91843,5731.817,1491.4983
"026","6am",249.1143,5321.21,646.444
"027","6am",132.13034,5170.679,1003.0043
"028","6am",80.0438,5642.108,1022.1416
"029","6am",168.77441,5347.965,771.1295
"030","6am",43.55649,6503.022,1190.7548
"001","7am",0,7237.725,1854.4336
"002","7am",0,4354.532,756.9494
"003","7am",58.64473,6972.237,2531.3332
"004","7am",37.61429,4870.377,1304.5691
"005","7am",0,4639.401,797.8601
"006","7am",71.37432,5134.694,945.6187
"007","7am",38.99604,4644.282,1889.8773
"008","7am",0,5188.589,1024.725
"009","7am",496.398,4928.743,1551.924
"010","7am",126.1753,4602.483,949.6654
"011","7am",2178.39084,6571.851,3227.7888
"012","7am",120.13118,4715.873,2031.4954
"013","7am",1117.34448,6703.573,1158.508
"014","7am",1389.24926,3157.77,712.0833
"015","7am",293.62065,7058.151,799.8503
"016","7am",327.74375,7424.712,720.9811
"017","7am",39.39698,6691.243,1446.7822
"018","7am",41.83156,5079.262,440.2633
"019","7am",0,5316.66,422.4529
"020","7am",77.93917,7388.514,1733.777
"021","7am",274.58001,5735.051,1555.2719
"022","7am",72.27281,3861.607,931.134
"023","7am",52.71285,5101.396,573.2049
"024","7am",0,3600.279,627.6481
"025","7am",180.8949,5285.31,1420.7023
"026","7am",0,4809.701,596.9887
"027","7am",83.23352,4611.068,938.4591
"028","7am",0,5182.958,1022.1416
"029","7am",109.652,4695.937,564.2155
"030","7am",235.60502,6390.381,1190.7548
"001","8am",0,7331.166,1732.7375
"002","8am",231.36469,4531.691,690.195
"003","8am",58.64473,7798.472,2481.6689
"004","8am",0,5192.162,1345.4368
"005","8am",0,4100.291,866.099
"006","8am",71.37432,4596.263,890.8075
"007","8am",38.99604,4207.42,1784.3189
"008","8am",0,4264.66,992.1689
"009","8am",496.398,5166.442,1548.003
"010","8am",126.1753,3371.228,1112.8844
"011","8am",2484.14595,8426.462,3189.7967
"012","8am",105.05013,5413.291,1347.3791
"013","8am",1547.21971,7194.617,1239.333
"014","8am",1102.46142,2913.029,712.0833
"015","8am",293.62065,6780.352,566.0056
"016","8am",498.31759,9495.067,788.7057
"017","8am",39.39698,6297.136,1247.8409
"018","8am",41.83156,5250.017,532.7108
"019","8am",0,5239.762,375.8137
"020","8am",77.93917,6227.657,1815.3017
"021","8am",274.58001,5688.511,1460.4008
"022","8am",72.27281,4138.216,845.7777
"023","8am",52.71285,4651.885,525.9198
"024","8am",360.4653,3138.323,560.1219
"025","8am",180.8949,4957.545,1420.8741
"026","8am",0,4197.978,596.9887
"027","8am",83.23352,4175.301,919.3416
"028","8am",0,5300.472,841.2987
"029","8am",0,3732.427,719.774
"030","8am",235.60502,6128.379,1281.6145
"001","9am",0,7050.537,1558.8734
"002","9am",231.36469,4793.007,661.3769
"003","9am",58.64473,8094.679,2497.0951
"004","9am",0,5069.46,1211.6314
"005","9am",0,4261.708,818.4026
"006","9am",0,4271.692,510.0371
"007","9am",38.99604,4670.06,1489.0366
"008","9am",0,4277.049,1024.725
"009","9am",496.398,5559.431,1756.3068
"010","9am",126.1753,3503.242,1045.7734
"011","9am",2648.28298,8973.579,3500.9628
"012","9am",77.02205,5548.139,1296.5608
"013","9am",1547.21971,7134.234,1200.946
"014","9am",1119.11084,2779.096,543.5776
"015","9am",485.52541,6668.708,527.7828
"016","9am",490.55801,10429.852,909.5633
"017","9am",39.39698,5823.225,1163.4651
"018","9am",41.83156,5090.715,520.4335
"019","9am",0,5064.887,515.2834
"020","9am",77.93917,6975.971,1546.4375
"021","9am",274.58001,5963.136,1677.5578
"022","9am",206.84711,3591.84,766.4803
"023","9am",52.71285,3817.094,563.3697
"024","9am",244.8356,3656.657,632.2468
"025","9am",149.63117,4925.942,1420.8741
"026","9am",0,4145.969,711.659
"027","9am",83.23352,3838.317,1107.6149
"028","9am",0,5320.249,745.202
"029","9am",0,3551.929,573.9022
"030","9am",266.86875,6596.344,1320.8333
"001","10am",0,6843.911,1425.0412
"002","10am",231.36469,4758.867,568.7574
"003","10am",58.64473,8353.082,2507.3656
"004","10am",0,5009.431,1182.2715
"005","10am",0,4142.502,731.7104
"006","10am",0,4231.704,379.2184
"007","10am",38.99604,4489.821,1543.5507
"008","10am",0,4230.276,1024.725
"009","10am",496.398,5543.423,1669.3349
"010","10am",126.1753,3303.472,873.5352
"011","10am",2592.33771,9384.673,3652.9264
"012","10am",138.95116,6136.843,1049.2308
"013","10am",1562.20055,7329.856,1230.9861
"014","10am",1119.11084,2751.945,722.8859
"015","10am",485.52541,5770.972,701.4173
"016","10am",313.14805,11224.199,791.2143
"017","10am",39.39698,5741.403,1201.9575
"018","10am",41.83156,5142.947,415.2113
"019","10am",0,4917.094,515.2834
"020","10am",77.93917,7123.64,1634.804
"021","10am",359.78789,6053.7,1711.1743
"022","10am",206.84711,3069.684,851.5205
"023","10am",52.71285,3857.451,463.5552
"024","10am",244.8356,3619.186,518.2841
"025","10am",149.63117,5018.11,1282.8007
"026","10am",0,3760.412,819.3702
"027","10am",83.23352,3941.307,988.1103
"028","10am",0,5002.659,834.9431
"029","10am",0,3720.525,525.5272
"030","10am",266.86875,6597.834,1505.8569
"001","11am",0,6711.992,1624.0748
"002","11am",231.36469,4566.76,502.0031
"003","11am",58.64473,8221.804,2419.6854
"004","11am",0,5203.082,1182.2715
"005","11am",0,4424.55,731.7104
"006","11am",0,4298.376,551.7113
"007","11am",38.99604,5011.821,1603.858
"008","11am",0,4252.934,942.0658
"009","11am",496.398,5580.841,1583.0269
"010","11am",126.1753,3536.08,867.7508
"011","11am",2572.62797,8995.3,3619.6652
"012","11am",183.5343,7158.469,1301.1176
"013","11am",1303.40044,6822.275,1393.8308
"014","11am",570.89228,3266.651,704.7351
"015","11am",485.52541,5058.611,596.8164
"016","11am",293.31851,10659.916,889.5647
"017","11am",39.39698,6155.556,1234.9801
"018","11am",41.83156,4892.473,430.9117
"019","11am",0,5057.736,469.7936
"020","11am",0,6779.932,1790.6354
"021","11am",387.83385,6252.16,1631.0883
"022","11am",106.60888,3134.969,922.4653
"023","11am",134.5743,3950.457,463.5552
"024","11am",244.8356,3648.901,615.0101
"025","11am",149.63117,4441.739,1431.7461
"026","11am",0,3977.475,774.9632
"027","11am",83.23352,3688.959,998.1296
"028","11am",0,5319.104,805.9442
"029","11am",0,4141.685,591.1324
"030","11am",266.86875,5937.325,1480.7887
"001","12am",0,7263.213,1638.7207
"002","12am",141.7389,5218.183,475.304
"003","12am",102.70908,7950.825,2439.9512
"004","12am",0,4946.038,1182.2715
"005","12am",0,4341.148,616.67
"006","12am",0,4282.774,860.6795
"007","12am",77.49285,4890.254,1501.4077
"008","12am",0,4728.667,965.1247
"009","12am",474.13196,5294.255,1646.1976
"010","12am",165.17134,4162.808,867.7508
"011","12am",2146.30883,8296.092,5065.9776
"012","12am",195.39864,5531.222,1403.3977
"013","12am",1424.97346,6995.729,1460.5578
"014","12am",459.87483,3690.309,823.9923
"015","12am",385.45276,6090.523,832.1268
"016","12am",573.92307,8694.219,1180.444
"017","12am",39.39698,6116.621,1234.9801
"018","12am",41.83156,4567.085,430.9117
"019","12am",0,6247.69,489.0281
"020","12am",0,6809.205,1784.2934
"021","12am",323.78552,5605.984,1875.6546
"022","12am",134.65484,3734.001,902.8962
"023","12am",52.71285,4312.21,655.262
"024","12am",280.83797,3819.326,601.7752
"025","12am",149.63117,4326.095,1643.3971
"026","12am",0,3937.55,859.8324
"027","12am",83.23352,4107.033,724.8818
"028","12am",0,5191.994,1044.939
"029","12am",0,4624.77,629.8207
"030","12am",266.86875,5779.302,1470.8599
"001","1pm",0,6920.694,1660.7397
"002","1pm",231.36469,4546.225,416.4469
"003","1pm",102.70908,8365.402,2061.5244
"004","1pm",0,4997.063,1161.7405
"005","1pm",0,4479.688,616.67
"006","1pm",0,4484.17,789.3052
"007","1pm",96.40451,4707.062,2059.965
"008","1pm",0,4387.827,933.6544
"009","1pm",703.73975,5256.15,1578.0439
"010","1pm",165.17134,3769.355,797.2817
"011","1pm",1835.45516,8781.255,5031.1948
"012","1pm",143.41492,5227.123,1432.1116
"013","1pm",1237.02545,6930.471,1874.9945
"014","1pm",510.14906,3890.945,645.4694
"015","1pm",411.01403,4802.154,936.1363
"016","1pm",590.43586,9946.075,1133.1813
"017","1pm",39.39698,5576.516,1205.653
"018","1pm",41.83156,4612.56,501.1216
"019","1pm",0,5833.572,425.9159
"020","1pm",77.93917,6574.602,1747.0894
"021","1pm",323.78552,6291.498,1657.2096
"022","1pm",134.65484,3876.245,952.9284
"023","1pm",52.71285,4334.182,463.5552
"024","1pm",280.83797,3453.88,617.7078
"025","1pm",149.63117,4526.146,1643.3971
"026","1pm",61.23671,4115.757,909.2877
"027","1pm",83.23352,4322.244,724.8818
"028","1pm",0,4931.436,1044.939
"029","1pm",0,4234.451,494.4804
"030","1pm",250.72763,6012.081,1379.4592
"001","2pm",0,6567.473,1598.3252
"002","2pm",231.36469,5042.852,757.7681
"003","2pm",102.70908,8490.954,1720.9876
"004","2pm",29.86653,4403.978,1154.3526
"005","2pm",0,4502.729,703.3622
"006","2pm",0,4278.077,714.7472
"007","2pm",151.48052,4786.697,1983.97
"008","2pm",0,4474.893,945.4081
"009","2pm",703.73975,5107.934,1496.5798
"010","2pm",165.17134,3858.769,818.0177
"011","2pm",1833.90996,9404.369,5222.2153
"012","2pm",106.51225,5001.466,1285.0091
"013","2pm",1223.78558,7050.443,1727.676
"014","2pm",474.01114,3477.301,578.9674
"015","2pm",331.5793,5132.666,938.8295
"016","2pm",570.97,10826.707,1060.6779
"017","2pm",39.39698,5090.036,1181.4696
"018","2pm",0,3192.739,462.6864
"019","2pm",0,5062.363,494.6108
"020","2pm",77.93917,7165.938,1639.8033
"021","2pm",367.44223,5845.386,1711.6541
"022","2pm",134.65484,3677.745,922.4903
"023","2pm",52.71285,4194.308,533.9049
"024","2pm",274.00313,3729.338,626.4901
"025","2pm",149.63117,5160.636,1729.3618
"026","2pm",61.23671,3763.137,819.847
