"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",8.32637,55.83052,35.63162,0.2114879
"002","4am",14.150137,60.79107,23.67318,1.3856165
"003","4am",11.502542,54.5017,32.63852,1.3572328
"004","4am",13.177547,61.9268,23.59693,1.298717
"005","4am",14.421002,55.70583,29.54642,0.3267429
"006","4am",9.750571,54.88336,35.08342,0.2826471
"007","4am",16.724553,51.31769,30.9799,0.9778518
"008","4am",9.971508,51.01848,38.6405,0.3695087
"009","4am",13.363657,39.5621,46.76123,0.3130113
"010","4am",10.929697,45.39202,42.60917,1.0691169
"011","4am",5.373218,52.20432,41.52737,0.8950888
"012","4am",7.839423,53.99571,38.16487,0
"013","4am",6.338305,41.26188,52.04744,0.3523828
"014","4am",9.384166,48.26757,41.61586,0.7324001
"015","4am",5.954519,48.22538,45.8201,0
"016","4am",9.678107,40.46822,49.85367,0
"017","4am",12.57187,57.46636,29.96177,0
"018","4am",5.635494,54.49604,39.86847,0
"019","4am",11.024434,40.61609,46.57624,1.7832351
"020","4am",8.375248,39.55736,51.81077,0.2566199
"021","4am",12.866672,36.73528,47.43393,2.9641197
"022","4am",9.580556,54.33813,36.08131,0
"023","4am",13.47552,57.99225,26.81346,1.7187745
"024","4am",10.844128,61.68013,26.39839,1.0773468
"025","4am",15.863179,56.44403,27.69279,0
"026","4am",10.551494,53.77299,34.41215,1.2633683
"027","4am",9.477718,61.39744,29.12484,0
"028","4am",16.101014,56.43713,27.12419,0.3376647
"029","4am",12.612952,49.04193,37.29848,1.0466353
"030","4am",10.748109,50.27875,38.53583,0.4373087
"001","5am",8.323144,55.80888,35.65657,0.2114059
"002","5am",14.109329,60.90414,23.60491,1.3816205
"003","5am",11.552159,54.7368,32.34795,1.3630874
"004","5am",13.240976,61.74354,23.71051,1.3049682
"005","5am",14.505372,55.44669,29.71928,0.3286545
"006","5am",9.832868,54.50257,35.37953,0.2850327
"007","5am",16.400761,52.2602,30.38012,0.9589203
"008","5am",10.058384,50.59174,38.97715,0.372728
"009","5am",13.405618,39.37233,46.90806,0.3139941
"010","5am",11.657906,41.75367,45.44807,1.1403486
"011","5am",5.281634,53.3127,40.52583,0.8798325
"012","5am",7.605016,55.37129,37.0237,0
"013","5am",6.302262,41.59589,51.75146,0.350379
"014","5am",10.762007,55.06291,33.33515,0.8399357
"015","5am",5.838012,47.2818,46.88019,0
"016","5am",9.283764,42.54338,48.17286,0
"017","5am",12.679899,57.10087,30.21923,0
"018","5am",5.011697,46.6035,48.38481,0
"019","5am",10.655118,42.60545,45.01594,1.723497
"020","5am",8.360967,39.66042,51.72243,0.2561824
"021","5am",13.385272,39.45065,44.08049,3.0835907
"022","5am",10.035107,52.1717,37.7932,0
"023","5am",13.613959,57.56069,27.08892,1.7364321
"024","5am",11.011295,61.08941,26.80534,1.0939546
"025","5am",16.215802,57.69873,26.08547,0
"026","5am",10.483111,53.49735,34.76436,1.2551806
"027","5am",9.511522,61.25975,29.22872,0
"028","5am",15.925927,56.42196,27.31812,0.3339929
"029","5am",12.903291,50.70023,35.32575,1.0707279
"030","5am",10.717847,50.41875,38.42733,0.4360775
"001","6am",8.34269,55.91701,35.5284,0.2119024
"002","6am",14.440529,60.94631,23.19911,1.4140524
"003","6am",11.839792,54.75681,32.00637,1.3970264
"004","6am",13.70933,61.06648,23.87307,1.351127
"005","6am",14.805586,56.32969,28.52926,0.3354565
"006","6am",10.050004,54.14486,35.51381,0.291327
"007","6am",17.741719,53.67039,27.55057,1.0373235
"008","6am",10.274196,51.00978,38.33529,0.3807252
"009","6am",12.526314,37.03068,50.14961,0.2933986
"010","6am",11.695251,41.56709,45.59366,1.1440015
"011","6am",5.144378,53.84902,40.14963,0.8569679
"012","6am",7.716831,54.71512,37.56805,0
"013","6am",6.325701,40.83527,52.48735,0.3516821
"014","6am",10.885272,54.54822,33.71696,0.849556
"015","6am",5.655372,49.40495,44.93968,0
"016","6am",9.283142,43.04422,47.67264,0
