"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",932.5144,6252.756,3990.574,23.68565
"002","4am",1151.7096,4947.914,1926.81,112.77826
"003","4am",1330.0458,6302.065,3774.012,156.93765
"004","4am",1039.4108,4884.626,1861.265,102.43943
"005","4am",1230.937,4754.896,2522.001,27.88987
"006","4am",829.004,4666.243,2982.83,24.03096
"007","4am",1437.0859,4409.561,2662.001,84.02359
"008","4am",878.5543,4495.058,3404.478,32.5561
"009","4am",781.8294,2314.547,2735.726,18.31246
"010","4am",804.3382,3340.489,3135.693,78.67844
"011","4am",424.7176,4126.409,3282.466,70.75089
"012","4am",605.2247,4168.615,2946.431,0
"013","4am",419.4673,2730.7,3444.485,23.3206
"014","4am",609.4208,3134.564,2702.592,47.56309
"015","4am",442.977,3587.651,3408.714,0
"016","4am",625.5907,2615.857,3222.531,0
"017","4am",1317.439,6022.05,3139.772,0
"018","4am",315.8797,3054.602,2234.7,0
"019","4am",847.6725,3122.985,3581.263,137.11355
"020","4am",969.0806,4577.091,5994.905,29.6929
"021","4am",1024.6437,2925.432,3777.425,236.04913
"022","4am",613.7643,3481.093,2311.496,0
"023","4am",989.9105,4260.105,1969.714,126.26102
"024","4am",546.8147,3110.218,1331.138,54.32517
"025","4am",1531.8942,5450.754,2674.27,0
"026","4am",821.8252,4188.222,2680.262,98.40008
"027","4am",671.287,4348.652,2062.852,0
"028","4am",1382.7682,4846.866,2329.448,28.99892
"029","4am",942.9832,3666.526,2788.549,78.24968
"030","4am",890.734,4166.779,3193.601,36.24133
"001","5am",932.5144,6252.756,3994.916,23.68565
"002","5am",1151.7096,4971.454,1926.81,112.77826
"003","5am",1330.0458,6302.065,3724.348,156.93765
"004","5am",1039.4108,4846.841,1861.265,102.43943
"005","5am",1230.937,4705.249,2522.001,27.88987
"006","5am",829.004,4595.083,2982.83,24.03096
"007","5am",1437.0859,4579.202,2662.001,84.02359
"008","5am",878.5543,4418.959,3404.478,32.5561
"009","5am",781.8294,2296.234,2735.726,18.31246
"010","5am",804.3382,2880.798,3135.693,78.67844
"011","5am",424.7176,4287.09,3258.846,70.75089
"012","5am",605.2247,4406.575,2946.431,0
"013","5am",419.4673,2768.549,3444.485,23.3206
"014","5am",609.4208,3118.051,1887.671,47.56309
"015","5am",442.977,3587.651,3557.177,0
"016","5am",625.5907,2866.805,3246.151,0
"017","5am",1317.439,5932.77,3139.772,0
"018","5am",315.8797,2937.348,3049.621,0
"019","5am",847.6725,3389.495,3581.263,137.11355
"020","5am",969.0806,4596.854,5994.905,29.6929
"021","5am",1024.6437,3019.951,3374.365,236.04913
"022","5am",613.7643,3190.91,2311.496,0
"023","5am",989.9105,4185.405,1969.714,126.26102
"024","5am",546.8147,3033.666,1331.138,54.32517
"025","5am",1531.8942,5450.754,2464.274,0
"026","5am",821.8252,4193.933,2725.358,98.40008
"027","5am",671.287,4323.48,2062.852,0
"028","5am",1382.7682,4898.835,2371.895,28.99892
"029","5am",942.9832,3705.214,2581.635,78.24968
"030","5am",890.734,4190.178,3193.601,36.24133
"001","6am",932.5144,6250.192,3971.23,23.68565
"002","6am",1151.7096,4860.795,1850.253,112.77826
"003","6am",1330.0458,6151.212,3595.497,156.93765
"004","6am",1039.4108,4629.924,1810.003,102.43943
"005","6am",1230.937,4683.253,2371.924,27.88987
"006","6am",829.004,4466.298,2929.46,24.03096
"007","6am",1437.0859,4347.321,2231.606,84.02359
"008","6am",878.5543,4361.885,3278.08,32.5561
"009","6am",781.8294,2311.268,3130.086,18.31246
"010","6am",804.3382,2858.767,3135.693,78.67844
"011","6am",424.7176,4445.752,3314.736,70.75089
"012","6am",605.2247,4291.262,2946.431,0
"013","6am",419.4673,2707.852,3480.52,23.3206
"014","6am",609.4208,3053.927,1887.671,47.56309
"015","6am",442.977,3869.817,3520.059,0
"016","6am",625.5907,2900.749,3212.658,0
"017","6am",1317.439,5700.128,2999.565,0
"018","6am",315.8797,2824.613,3117.207,0
"019","6am",847.6725,3321.77,2809.666,137.11355
"020","6am",969.0806,4480.991,6229.308,29.6929
"021","6am",1024.6437,3065.88,3061.918,236.04913
"022","6am",613.7643,3285.373,2311.496,0
"023","6am",989.9105,3953.728,1922.429,126.26102
"024","6am",533.5798,2932.665,1331.138,54.32517
"025","6am",1531.8942,5276.776,2464.274,0
"026","6am",821.8252,4193.933,2725.358,98.40008
