"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",637.83686,2839.3871,3919.677,3151.6754,1226.7749
"002","4am",323.66208,1865.8165,2844.98,2660.4488,592.5748
"003","4am",461.25848,2460.7444,5494.76,2781.9632,1268.5535
"004","4am",626.77192,1589.988,3078.74,1796.4953,1117.9967
"005","4am",216.46124,1410.4869,3642.34,2943.6112,850.6475
"006","4am",264.10953,2176.4272,3563.446,1689.5114,1321.4034
"007","4am",346.57303,2438.0816,3833.287,1755.0844,726.2237
"008","4am",121.02859,1305.9365,4471.781,2346.3184,1011.4419
"009","4am",266.35593,618.3107,2416.841,1515.6422,1382.9227
"010","4am",135.00339,1194.7318,3318.447,2408.6742,486.3725
"011","4am",326.42876,1032.8505,3610.281,2660.3968,1947.8664
"012","4am",134.55148,1773.312,2970.903,2527.4114,1020.9731
"013","4am",313.07278,946.3937,2546.336,2170.6069,843.8117
"014","4am",398.80375,728.5798,3507.643,1173.3638,1278.6895
"015","4am",390.14367,941.8215,3279.192,2254.0413,1208.3903
"016","4am",128.94422,720.609,3006.341,1195.944,1519.93
"017","4am",698.24913,2349.0801,3913.928,2464.3027,1495.1633
"018","4am",0,708.3216,3331.297,1250.4473,675.1076
"019","4am",83.19639,1260.4125,2745.524,2768.9317,1328.336
"020","4am",406.30093,1460.6873,4474.279,3022.3682,2881.503
"021","4am",197.08523,908.255,3707.371,2831.9715,1126.6698
"022","4am",436.06373,1602.788,2625.494,829.4442,997.1649
"023","4am",29.45372,810.5221,3937.9,2404.4157,550.1409
"024","4am",183.44244,1504.2965,2282.547,1062.8904,275.4183
"025","4am",715.78857,2274.0606,3291.111,2645.7532,801.8964
"026","4am",139.49944,2193.086,3250.052,1538.1302,729.1779
"027","4am",415.63005,2294.3476,2313.531,1891.1027,427.2292
"028","4am",562.86372,2322.728,2933.9,2109.7535,718.8683
"029","4am",118.7952,1607.8088,3286.28,2045.795,476.7521
"030","4am",354.01172,1980.2937,3331.031,1450.7522,1403.6014
"001","5am",637.83686,2839.3871,3919.677,3196.3653,1186.4267
"002","5am",323.66208,1865.8165,2844.98,2683.9893,592.5748
"003","5am",461.25848,2411.0801,5494.76,2781.9632,1268.5535
"004","5am",626.77192,1552.2033,3078.74,1796.4953,1117.9967
"005","5am",216.46124,1410.4869,3616.233,2920.0706,850.6475
"006","5am",264.10953,2105.2678,3563.446,1689.5114,1321.4034
"007","5am",346.57303,2438.0816,3913.648,1844.3651,726.2237
"008","5am",121.02859,1229.8379,4471.781,2346.3184,1011.4419
"009","5am",266.35593,599.9982,2416.841,1515.6422,1382.9227
"010","5am",135.00339,1150.9132,2902.575,2408.6742,486.3725
"011","5am",326.42876,1167.4248,3636.388,2636.7769,1947.8664
"012","5am",134.55148,1787.2023,3194.972,2527.4114,1020.9731
"013","5am",313.07278,946.3937,2584.185,2170.6069,843.8117
"014","5am",398.80375,728.5798,3491.13,1173.3638,463.7687
"015","5am",390.14367,941.8215,3472.345,2209.3514,1208.3903
"016","5am",128.94422,1036.1759,2941.722,1219.5639,1519.93
"017","5am",698.24913,2349.0801,3913.928,2375.022,1495.1633
"018","5am",0,685.5867,3236.778,1250.4473,1490.0284
"019","5am",83.19639,1356.4546,2915.991,2768.9317,1328.336
"020","5am",406.30093,1480.4503,4474.279,3022.3682,2881.503
"021","5am",197.08523,908.255,3756.584,2474.2182,1126.6698
"022","5am",436.06373,1312.6056,2625.494,829.4442,997.1649
"023","5am",29.45372,735.8215,3937.9,2404.4157,550.1409
"024","5am",183.44244,1471.2986,2238.993,1062.8904,275.4183
"025","5am",715.78857,2274.0606,3291.111,2435.7573,801.8964
"026","5am",139.49944,2155.2429,3338.702,1538.1302,729.1779
"027","5am",415.63005,2239.2416,2343.465,1891.1027,427.2292
"028","5am",562.86372,2374.6967,2976.348,2109.7535,718.8683
"029","5am",118.7952,1646.4971,3241.184,1883.9765,476.7521
"030","5am",354.01172,2003.6929,3331.031,1450.7522,1403.6014
"001","6am",637.83686,2839.3871,3845.797,3132.3314,1186.4267
"002","6am",323.66208,1779.7373,2768.423,2659.4093,592.5748
"003","6am",461.25848,2496.8663,5412.55,2409.4023,1357.8342
"004","6am",504.17802,1552.2033,2984.417,1745.2331,1066.6762
"005","6am",216.46124,1374.8613,3629.862,2769.9934,850.6475
"006","6am",264.10953,2035.7116,3556.811,1636.9172,1268.0338
"007","6am",346.57303,2376.3264,3743.522,1336.4776,726.2237
"008","6am",121.02859,1229.8379,4414.707,2346.3184,885.0446
"009","6am",266.35593,563.9634,2467.91,1946.0368,1346.8879
