"district","hour","resarea1","resarea2","resarea3"
"001","4am",11879.5285,0,0
"002","4am",8435.75276,0,0
"003","4am",190.16466,12227.93336,49.18125
"004","4am",0,8220.66289,27.15708
"005","4am",9092.88868,34.46719,0
"006","4am",0,9156.63676,0
"007","4am",0,9099.24976,0
"008","4am",0,9256.50612,0
"009","4am",0,6200.07269,0
"010","4am",7806.51252,0,207.5565
"011","4am",247.7703,135.45452,9579.17928
"012","4am",0,0,8844.56178
"013","4am",0,0,7854.44822
"014","4am",0,65.64863,7375.01267
"015","4am",44.68991,0,8028.89843
"016","4am",31.12579,45.52525,7005.28132
"017","4am",11215.97633,0,0
"018","4am",133.6326,5754.82883,118.5437
"019","4am",8273.22518,0,0
"020","4am",12818.85726,0,0
"021","4am",57.873,8713.47997,0
"022","4am",19.11749,6774.18381,0
"023","4am",7473.68524,0,258.7473
"024","4am",162.2691,5351.24838,0
"025","4am",10127.14152,0,0
"026","4am",7911.18249,0,0
"027","4am",7324.17243,146.32932,0
"028","4am",8874.30827,67.35354,0
"029","4am",7831.72544,0,0
"030","4am",281.38682,8647.51713,0
"001","5am",11883.87023,0,0
"002","5am",8459.29329,0,0
"003","5am",190.16466,12178.26909,49.18125
"004","5am",0,8182.87813,27.15708
"005","5am",9043.241,34.46719,0
"006","5am",0,9085.47731,0
"007","5am",89.28069,9179.61026,0
"008","5am",0,9180.40752,0
"009","5am",0,6181.76023,0
"010","5am",7554.37785,0,0
"011","5am",408.45175,135.45452,9555.5593
"012","5am",0,41.04734,9041.47399
"013","5am",37.84877,0,7854.44822
"014","5am",0,65.64863,6543.57908
"015","5am",0,0,8222.05203
"016","5am",103.44913,314.54231,6938.50925
"017","5am",11126.69564,0,0
"018","5am",133.6326,5637.57486,933.4645
"019","5am",8384.51879,71.15945,84.05632
"020","5am",12818.85726,19.76298,0
"021","5am",57.873,8404.93936,0
"022","5am",19.11749,6484.00134,0
"023","5am",7398.98463,0,258.7473
"024","5am",162.2691,5274.69617,0
"025","5am",9917.14562,0,0
"026","5am",7918.43496,43.55434,0
"027","5am",7240.05001,205.27949,0
"028","5am",8916.75541,119.32219,0
"029","5am",7663.49964,0,0
"030","5am",356.75469,8595.54848,0
"001","6am",11708.1721,37.78476,0
"002","6am",8272.07727,0,0
"003","6am",304.02533,11784.70482,49.18125
"004","6am",0,7825.55064,27.15708
"005","6am",8709.07637,196.55884,0
"006","6am",150.0772,8753.24497,0
"007","6am",89.28069,8439.8422,0
"008","6am",0,8996.93627,0
"009","6am",0,6591.15378,0
"010","6am",7291.67579,0,0
"011","6am",516.50428,135.45452,9662.05844
"012","6am",0,179.34161,8787.86693
"013","6am",104.3041,84.21204,7679.11892
"014","6am",91.72938,65.64863,6387.7252
"015","6am",0,124.90256,8342.1973
"016","6am",126.86471,314.54231,6915.54485
"017","6am",10699.03576,54.81118,0
"018","6am",284.6357,5441.42309,933.4645
"019","6am",7424.88005,71.15945,117.54913
"020","6am",12747.6345,73.13257,0
"021","6am",103.80218,8092.49246,0
"022","6am",19.11749,6551.52753,26.93673
"023","6am",7042.85838,34.2483,258.7473
"024","6am",285.8266,5002.65484,0
"025","6am",9743.16807,0,0
"026","6am",7918.43496,43.55434,0
"027","6am",7156.11507,205.27949,0
"028","6am",8646.30298,119.32219,0
"029","6am",7258.42046,0,0
"030","6am",545.83986,8198.04189,0
"001","7am",10793.83449,143.67246,0
"002","7am",6891.40538,0,0
"003","7am",1511.44413,10146.27559,138.64279
"004","7am",206.09313,7813.20613,27.15708
"005","7am",7011.58566,197.35187,0
"006","7am",356.49872,7306.86687,0
"007","7am",406.11283,7973.18956,0
"008","7am",55.04368,7752.56209,0
"009","7am",334.52782,7174.36304,138.62982
"010","7am",6095.14351,70.20997,50.03152
"011","7am",2082.07821,1998.28063,9969.8544
"012","7am",459.9015,418.09835,7190.19962
"013","7am",1017.88855,602.55069,7998.23919
"014","7am",317.34703,193.31695,5939.51629
"015","7am",629.82794,321.47278,8013.95247
"016","7am",1564.86096,1490.04072,6217.76676
"017","7am",9598.16695,173.08305,87.71201
"018","7am",875.00123,4123.29001,1387.76834
"019","7am",6430.87034,222.62922,117.54913
"020","7am",10461.80551,193.42908,122.8283
"021","7am",1376.97181,7443.40257,79.30308
"022","7am",71.6868,5817.70832,26.93673
"023","7am",6402.08472,82.42549,116.8411
"024","7am",625.60332,4264.00044,0
"025","7am",8559.71261,572.12863,0
"026","7am",7108.35653,43.55434,0
"027","7am",6426.16894,205.27949,0
"028","7am",7994.53435,206.27876,0
"029","7am",6265.109,75.24731,0
"030","7am",1303.45444,7325.60782,142.25764
"001","8am",10609.81978,213.88243,85.54973
"002","8am",6625.93651,354.70644,252.5326
"003","8am",2081.71171,10253.41016,237.81172
"004","8am",656.65104,7650.78369,64.05975
"005","8am",6277.97836,195.44491,52.20839
"006","8am",506.57592,6518.02253,0
"007","8am",406.11283,7370.41723,29.47151
"008","8am",79.26924,6703.59941,35.6956
"009","8am",388.42438,6849.34002,607.50015
"010","8am",4991.63225,0,155.71706
"011","8am",3375.23467,2956.01399,9764.31734
"012","8am",932.47849,774.31205,6359.62906
"013","8am",1411.4584,1402.90183,7782.74273
"014","8am",712.13695,384.46913,4822.04513
"015","8am",1462.25773,344.20766,6647.144
"016","8am",2555.10314,2353.94307,6672.27532
"017","8am",8511.0472,355.83933,399.02656
"018","8am",1116.26459,3742.30279,1790.69458
"019","8am",5919.36254,444.52512,266.00142
"020","8am",9151.56311,346.34464,200.82307
"021","8am",1442.82379,7152.98468,162.45747
"022","8am",293.17826,5760.0221,26.93673
"023","8am",5597.64012,264.86366,242.05163
"024","8am",765.92891,3687.30004,267.35869
"025","8am",8038.24145,766.00714,0
"026","8am",6496.63367,43.55434,0
"027","8am",5907.82464,205.27949,0
"028","8am",7589.99129,333.98816,0
"029","8am",5277.46128,145.29208,0
"030","8am",2275.64341,6182.27692,142.25764
"001","9am",10155.3265,213.88243,85.54973
"002","9am",6391.4858,821.65431,252.5326
"003","9am",2363.8414,10207.03512,288.12842
"004","9am",864.5747,7186.35203,64.05975
"005","9am",6140.4204,446.72347,52.20839
"006","9am",614.3471,5633.53557,0
"007","9am",576.5801,7300.94547,78.90026
"008","9am",159.0692,6671.88415,0
"009","9am",557.0097,7232.38619,657.16173
"010","9am",5021.5225,35.01221,155.71706
"011","9am",3694.0687,3305.04496,10118.87179
"012","9am",1193.131,876.9865,6052.30416
"013","9am",1893.088,1518.24495,7086.99943
"014","9am",696.0833,384.46913,4552.30997
"015","9am",1657.7472,344.20766,6455.79022
"016","9am",2738.7658,2424.15014,7466.28847
"017","9am",7985.8826,250.95321,470.7905
"018","9am",1295.5581,3357.65672,1808.76727
"019","9am",5539.2837,387.52564,667.67474
"020","9am",9064.3708,847.59768,236.51867
"021","9am",1721.8907,7343.17677,184.98056
"022","9am",460.7954,5101.30618,26.93673
"023","9am",4867.8252,197.33747,242.05163
"024","9am",961.391,3496.10384,737.9219
"025","9am",7869.3207,872.06154,0
"026","9am",6456.779,146.0702,0
"027","9am",5673.3063,291.08699,0
"028","9am",7455.4864,333.98816,0
"029","9am",4951.0908,145.29208,0
"030","9am",2918.17,6078.19811,142.25764
"001","10am",9824.5016,176.09767,113.70078
"002","10am",6294.5934,791.78778,252.5326
"003","10am",2850.3768,10027.07543,250.22603
"004","10am",843.0753,7118.46325,64.05975
"005","10am",5947.7773,433.46933,52.20839
"006","10am",555.5448,5521.53034,0
"007","10am",406.1128,7054.14054,78.90026
"008","10am",159.0692,6625.111,0
"009","10am",557.0097,7057.75675,728.81049
"010","10am",4649.5145,35.01221,155.71706
"011","10am",3667.6984,3185.35462,10725.78575
"012","10am",1349.1337,1237.46083,5939.13028
"013","10am",1944.1967,1409.24546,7385.53385
"014","10am",696.0833,469.82549,4619.11057
"015","10am",1610.8024,446.96286,5675.87868
"016","10am",3302.7691,3081.44612,6743.57747
"017","10am",7868.4636,463.7449,332.08811
"018","10am",1225.7365,3290.93021,1758.69209
"019","10am",5239.3908,550.5435,656.75703
"020","10am",9258.7483,901.63103,224.14367
"021","10am",1760.908,7393.59483,273.79158
"022","10am",498.6863,4626.29952,26.93673
"023","10am",4808.3678,197.33747,242.05163
"024","10am",799.3807,3506.68007,737.9219
"025","10am",7770.2112,885.47881,39.78637
"026","10am",6158.5457,146.0702,0
"027","10am",5693.0336,254.84566,0
"028","10am",7231.558,282.01951,0
"029","10am",4921.8574,294.74656,0
"030","10am",3162.2099,5929.52177,233.40727
"001","11am",9891.6166,176.0977,113.70078
"002","11am",5889.8111,851.6297,252.5326
