"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16"
"max";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56"
"4am";"1958.88";"2136.96";"1653.60";"4146.72";"4121.28";"2633.04";"6461.76";"1882.56";"1704.48";"1958.88";"1093.92";"3625.20";"3014.64";"1373.76";"1602.72";"1182.96";"1539.12";"1284.72";" 852.24";"1539.12";"1093.92";"2124.24";"1246.56";"1259.28";"1755.36";"1793.52";"1322.88";" 979.44";" 139.92"
"5am";"1971.60";"2149.68";"1653.60";"4134.00";"4095.84";"2620.32";"6449.04";"1882.56";"1704.48";"1946.16";"1093.92";"3625.20";"3040.08";"1373.76";"1602.72";"1182.96";"1513.68";"1297.44";" 852.24";"1539.12";"1093.92";"2136.96";"1246.56";"1259.28";"1742.64";"1780.80";"1322.88";" 979.44";" 152.64"
"6am";"1997.04";"2187.84";"1653.60";"4057.68";"4121.28";"2633.04";"6398.16";"1908.00";"1704.48";"1933.44";"1093.92";"3548.88";"3001.92";"1386.48";"1564.56";"1170.24";"1513.68";"1297.44";" 852.24";"1526.40";"1106.64";"2136.96";"1221.12";"1259.28";"1717.20";"1742.64";"1310.16";" 979.44";" 216.24"
"7am";"2098.80";"2213.28";"1590.00";"4006.80";"4261.20";"2594.88";"6321.84";"1895.28";"1666.32";"1869.84";"1055.76";"3523.44";"3001.92";"1361.04";"1564.56";"1119.36";"1488.24";"1310.16";" 852.24";"1500.96";"1068.48";"2149.68";"1182.96";"1246.56";"1691.76";"1729.92";"1284.72";" 928.56";" 318.00"
"8am";"2315.04";"2251.44";"1539.12";"4121.28";"4286.64";"2454.96";"6194.64";"1857.12";"1615.44";"1869.84";"1017.60";"3523.44";"3065.52";"1335.60";"1551.84";"1030.32";"1373.76";"1284.72";" 826.80";"1488.24";"1055.76";"2162.40";"1106.64";"1246.56";"1564.56";"1704.48";"1233.84";" 890.40";" 636.00"
"9am";"2544.00";"2264.16";"1577.28";"4413.84";"4121.28";"2289.60";"6118.32";"1729.92";"1500.96";"1831.68";"1119.36";"3676.08";"2976.48";"1335.60";"1513.68";" 966.72";"1373.76";"1195.68";" 801.36";"1399.20";"1043.04";"2086.08";"1017.60";"1208.40";"1488.24";"1704.48";"1195.68";" 814.08";" 814.08"
"10am";"2569.44";"2251.44";"1653.60";"4630.08";"3981.36";"2264.16";"6029.28";"1806.24";"1284.72";"1882.56";"1030.32";"3587.04";"2900.16";"1310.16";"1475.52";" 941.28";"1195.68";"1132.08";" 750.48";"1348.32";" 928.56";"2009.76";" 992.16";"1195.68";"1335.60";"1653.60";"1157.52";" 788.64";"1106.64"
"11am";"2391.36";"2238.72";"1577.28";"4553.76";"3968.64";"2327.76";"5902.08";"1742.64";"1399.20";"1882.56";"1170.24";"3587.04";"2925.60";"1322.88";"1488.24";"1030.32";"1284.72";"1182.96";" 763.20";"1373.76";" 928.56";"2022.48";"1043.04";"1195.68";"1310.16";"1679.04";"1195.68";" 801.36";"1221.12"
"12am";"2454.96";"2315.04";"1640.88";"4464.72";"3714.24";"2327.76";"5863.92";"1857.12";"1475.52";"1946.16";"1170.24";"3612.48";"2862.00";"1297.44";"1488.24";"1055.76";"1335.60";"1195.68";" 763.20";"1411.92";" 915.84";"2009.76";"1017.60";"1182.96";"1348.32";"1577.28";"1170.24";" 801.36";"1310.16"
"1pm";"2658.48";"2226.00";"1602.72";"4922.64";"3485.28";"2111.52";"5927.52";"1742.64";"1322.88";"1971.60";"1348.32";"3676.08";"2874.72";"1310.16";"1424.64";" 928.56";"1272.00";"1195.68";" 750.48";"1322.88";" 890.40";"1920.72";" 992.16";"1119.36";"1157.52";"1513.68";"1106.64";" 775.92";"1513.68"
"2pm";"2683.92";"2175.12";"1564.56";"4973.52";"3523.44";"2035.20";"5647.68";"1793.52";"1272.00";"1818.96";"1704.48";"3587.04";"2683.92";"1297.44";"1411.92";" 954.00";"1272.00";"1182.96";" 737.76";"1284.72";" 852.24";"1971.60";" 966.72";"1195.68";"1170.24";"1488.24";"1106.64";" 775.92";"1450.08"
