"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 99.47989";"100.00000";" 97.37571";" 99.64796";" 92.53613";" 99.25949";" 97.50608";" 99.03053";" 96.71915";" 98.82110";" 99.16061";" 97.21778";" 97.60480";"100.00000";" 99.33524";" 98.86957";" 98.77885";" 91.49155";" 97.11984";"100.00000";" 98.68458";"100.00000";"100.00000";" 99.55773";" 98.71359";"100.00000";" 99.51414";" 98.63530";" 97.14471";" 99.29669";" 97.21032";" 97.87116";"100.00000";"100.00000";" 99.28606";" 99.38857";"100.00000";" 95.60841";"100.00000";" 98.41809";" 99.48308"
"5am";" 98.73933";" 98.97339";" 96.19924";" 99.63104";" 90.42437";" 98.90780";" 97.42160";" 98.98923";" 89.68957";" 96.96379";" 97.24857";" 88.68117";" 91.97446";" 99.34722";" 98.06807";" 96.75351";" 97.30071";" 80.36383";" 97.06459";"100.00000";" 96.73246";"100.00000";" 97.83268";" 99.25214";" 98.66153";" 99.51905";" 98.78216";" 98.57569";" 89.27818";" 99.26053";" 93.98868";" 95.78957";"100.00000";"100.00000";" 99.22592";" 97.24024";" 98.61735";" 93.27276";" 98.92344";" 97.46924";" 98.86147"
"6am";" 95.80465";" 96.77288";" 92.91406";" 96.87254";" 88.61584";" 98.82417";" 97.33966";" 93.13686";" 85.74043";" 94.86305";" 95.69787";" 85.42051";" 89.07896";" 98.58679";" 98.65185";" 96.62561";" 96.82295";" 78.35550";" 95.13103";" 97.27242";" 94.20825";"100.00000";" 92.85089";" 98.57147";" 98.56039";" 98.71674";" 98.61805";"100.00000";" 87.24726";" 93.45011";" 86.57713";" 93.16522";" 97.23123";" 97.70647";" 97.04447";" 97.03450";" 96.86780";" 91.29025";" 97.33815";" 96.11181";" 96.09569"
"7am";"64.39235";"48.77186";"78.97887";"66.09789";"71.25358";"83.47864";"80.47642";"87.34701";"74.42300";"83.25491";"68.86809";"71.59185";"71.49048";"94.21608";"85.54313";"93.30295";"86.76750";"69.98819";"90.51757";"92.92512";"66.72265";"95.61427";"76.11321";"95.80351";"87.24085";"94.53437";"92.53773";"95.26345";"78.86231";"90.59935";"69.21557";"77.24149";"90.18531";"93.22952";"90.52103";"86.19279";"79.52075";"75.64739";"92.45355";"86.63566";"84.20080"
"8am";"38.91360";"34.35749";"62.30210";"54.64225";"57.65878";"67.85442";"63.58613";"83.11375";"56.87391";"67.74860";"46.11621";"62.76362";"52.32322";"83.28592";"79.31337";"69.86923";"71.76897";"60.92530";"79.27017";"79.56351";"48.49841";"88.29150";"57.36381";"85.43226";"86.33239";"88.93763";"93.91276";"84.31654";"65.28412";"89.37537";"58.47603";"61.40191";"79.80088";"88.98994";"82.54431";"75.31832";"63.57753";"62.04181";"87.08089";"79.54538";"71.19554"
"9am";"28.92323";"28.68782";"53.45689";"49.56776";"54.50219";"61.24283";"63.06731";"77.42268";"53.32871";"64.02770";"38.91624";"55.74080";"41.05257";"83.47082";"74.69005";"68.86201";"72.15197";"54.89937";"79.28314";"77.98296";"42.09591";"86.18020";"47.91958";"85.49742";"81.70307";"83.23614";"94.50456";"86.48229";"63.39718";"85.37732";"48.34522";"52.78236";"81.19934";"84.13535";"78.53833";"66.57989";"58.58095";"55.82671";"84.15692";"73.12208";"69.31255"
"10am";"28.24926";"26.14169";"51.44381";"47.89952";"51.58536";"54.09310";"60.59983";"76.62329";"53.31365";"60.80259";"34.38844";"56.69009";"41.57089";"79.94480";"73.22707";"69.17432";"70.59426";"50.36812";"77.06520";"80.43504";"40.59936";"88.82920";"48.24416";"88.17119";"78.76396";"80.23967";"94.38512";"84.40381";"59.12364";"82.82725";"47.17115";"57.80421";"82.65722";"80.31662";"75.84211";"64.22761";"59.34869";"56.87034";"75.48276";"73.90205";"70.49174"
"11am";"32.94970";"28.32794";"61.80146";"51.77713";"56.75616";"58.17900";"63.07205";"77.51707";"52.49050";"62.90147";"38.49317";"58.36904";"48.20240";"77.89141";"72.78710";"71.30152";"77.13756";"52.72095";"80.30465";"79.76036";"48.62674";"87.06058";"56.68427";"93.45197";"82.42200";"87.69962";"88.42443";"87.46411";"62.26929";"78.22606";"54.45574";"62.12119";"79.34046";"84.52127";"81.67096";"70.46366";"57.58906";"62.71565";"76.07912";"76.35131";"67.11320"
