"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"12am";"3823.295";" 991.268";"1817.775";"2055.016";"1829.581";"7953.320";"2655.809";"2642.380";"1282.829";"1512.741";"1435.014";" 617.963";"1589.924";" 802.909";" 605.844";"1185.436";" 538.289";" 829.070";"1040.332"
"1pm";"4052.412";" 972.619";"1754.372";"1783.669";"2202.616";"7840.625";"3249.360";"2405.436";"1280.714";"1347.400";"1268.441";" 466.810";"1318.067";" 847.898";" 575.372";"1019.750";" 538.289";" 875.354";"1213.969"
"2pm";"4414.423";" 999.466";"1612.171";"1204.056";"1926.336";"8914.031";"2307.213";"2168.545";"1150.650";"1484.800";"1261.164";" 340.075";"1287.425";" 969.196";" 726.456";"1129.037";" 485.000";" 811.447";"1284.995"
"3pm";"4138.720";" 901.924";"1628.906";"1770.929";"1743.959";"9353.998";"2195.667";"2125.951";"1106.380";"1169.786";"1086.297";" 361.807";"1207.831";" 952.052";" 734.840";"1119.136";" 473.575";" 769.217";" 956.472"
"4pm";"4076.405";"1040.275";"1659.732";"1811.044";"1557.943";"8158.408";"2585.214";"2546.654";"1071.705";"1507.534";"1276.204";" 411.372";"1330.627";" 951.502";" 700.554";" 921.676";" 541.081";" 665.284";"1063.112"
"5pm";"2484.699";"1246.899";"1870.376";"1913.068";"1278.703";"7431.690";"2792.159";"2694.056";"1380.883";"1360.972";"1457.738";" 422.194";"1387.932";"1031.563";" 823.853";"1022.708";" 550.506";" 786.568";"1050.267"
"6pm";"2882.575";"1204.138";"2172.069";"2155.368";"1153.127";"5926.117";"2600.291";"2910.535";"1496.320";"1219.269";"1421.467";" 576.649";"1468.423";"1085.732";"1011.101";" 819.955";" 504.942";" 875.469";"1058.338"
"7pm";"2749.106";"1073.637";"2235.544";"2301.333";"1071.064";"5464.479";"2232.174";"2900.845";"1773.277";"1166.311";"1336.497";" 560.463";"1435.801";"1054.203";"1117.156";" 893.548";" 545.161";" 884.960";"1093.811"
"8pm";"2658.816";"1107.068";"2337.892";"2252.733";"1141.708";"5460.299";"2247.476";"2798.818";"1684.197";"1340.539";"1349.252";" 506.608";"1312.894";" 915.769";"1117.156";" 901.410";" 583.764";" 884.960";"1136.750"
"9pm";"2576.761";"1067.575";"2202.820";"2334.329";"1139.360";"5651.187";"2233.932";"2798.818";"1651.485";"1305.199";"1349.252";" 506.608";"1347.239";" 955.262";"1117.156";" 901.410";" 594.386";" 844.170";"1204.732"
"10pm";"2653.576";"1083.375";"2126.005";"2467.323";"1139.360";"5533.264";"2286.332";"2914.463";"1547.721";"1286.488";"1399.570";" 506.608";"1347.239";"1123.297";"1117.156";" 901.410";" 594.386";" 844.170";"1204.732"
"11pm";"2644.900";"1092.051";"2126.005";"2505.424";"1120.649";"5355.434";"2316.258";"2914.463";"1561.265";"1286.488";"1399.570";" 506.608";"1347.239";"1123.297";"1117.156";" 901.410";" 594.386";" 844.170";"1204.732"
"12pm";"2644.900";"1092.051";"2177.294";"2505.424";"1120.649";"5304.145";"2492.059";"2914.463";"1561.265";"1286.488";"1399.570";" 506.608";"1347.239";"1123.297";"1117.156";" 901.410";" 594.386";" 844.170";"1204.732"
"1am";"2644.900";"1092.051";"2177.294";"2505.424";"1120.649";"5237.013";"2559.191";"2914.463";"1561.265";"1286.488";"1399.570";" 506.608";"1347.239";"1123.297";"1117.156";" 901.410";" 594.386";" 844.170";"1204.732"
"2am";"2585.880";"1092.051";"2177.294";"2505.424";"1120.649";"5471.834";"2383.390";"2914.463";"1561.265";"1286.488";"1399.570";" 506.608";"1347.239";"1123.297";"1117.156";" 901.410";" 594.386";" 844.170";"1204.732"
"3am";"2624.393";"1297.794";"2177.294";"2505.424";"1120.649";"5433.321";"2383.390";"2914.463";"1561.265";"1286.488";"1399.570";" 506.608";"1347.239";"1123.297";"1117.156";" 901.410";" 594.386";" 844.170";"1204.732"
