"district","hour","mode1","mode2","mode3"
"001","4am",7.6388889,68.05556,24.305556
"002","4am",6.6878981,71.33758,21.974522
"003","4am",6.2678063,72.36467,21.367521
"004","4am",4.9932524,86.09987,8.906883
"005","4am",4.8602673,86.87728,8.262454
"006","4am",3.7305699,93.4715,2.797927
"007","4am",5.9578368,83.2264,10.815765
"008","4am",3.7825059,85.8156,10.401891
"009","4am",1.5625,94.92188,3.515625
"010","4am",4.2979943,89.11175,6.590258
"011","4am",4.4917258,91.01655,4.491726
"012","4am",6.6084788,88.2793,5.112219
"013","4am",4.9009385,91.5537,3.54536
"014","4am",0,96.2766,3.723404
"015","4am",2.7431421,92.76808,4.488778
"016","4am",1.5283843,97.16157,1.310044
"017","4am",2.5,95.625,1.875
"018","4am",0.7984032,98.00399,1.197605
"019","4am",0.5830904,95.04373,4.373178
"020","4am",2.0576132,93.82716,4.115226
"021","4am",0,96.10706,3.892944
"022","4am",2.3498695,91.12272,6.527415
"023","4am",1.1661808,93.87755,4.956268
"024","4am",0.4926108,92.61084,6.896552
"025","4am",0.6976744,98.13953,1.162791
"026","4am",0,93.28358,6.716418
"027","4am",2.3529412,90.58824,7.058824
"028","4am",0,93.24895,6.751055
"029","4am",6.25,93.75,0
"001","5am",7.2131148,69.83607,22.95082
"002","5am",6.6246057,71.60883,21.766562
"003","5am",6.2322946,72.52125,21.246459
"004","5am",5.047749,85.81173,9.140518
"005","5am",4.8780488,86.95122,8.170732
"006","5am",3.7735849,93.39623,2.830189
"007","5am",6.0185185,83.05556,10.925926
"008","5am",3.8277512,86.36364,9.808612
"009","5am",1.5841584,94.65347,3.762376
"010","5am",4.2979943,89.11175,6.590258
"011","5am",4.5454545,90.90909,4.545455
"012","5am",6.6084788,88.2793,5.112219
"013","5am",4.9421661,91.48265,3.575184
"014","5am",0,96.24665,3.753351
"015","5am",2.5125628,92.96482,4.522613
"016","5am",1.5837104,97.05882,1.357466
"017","5am",2.5641026,95.51282,1.923077
"018","5am",0.8130081,98.17073,1.01626
"019","5am",0.591716,94.67456,4.733728
"020","5am",1.6666667,94.16667,4.166667
"021","5am",0,96.04938,3.950617
"022","5am",2.1220159,91.24668,6.6313
"023","5am",1.1560694,93.93064,4.913295
"024","5am",0.5050505,92.42424,7.070707
"025","5am",0.7075472,98.11321,1.179245
"026","5am",0,93.20755,6.792453
"027","5am",2.3904382,90.43825,7.171315
"028","5am",0,92.76596,7.234043
"029","5am",1.6949153,96.61017,1.694915
"001","6am",6.2663185,75.71802,18.0156658
"002","6am",6.4220183,71.86544,21.7125382
"003","6am",6.3400576,72.33429,21.3256484
"004","6am",4.7748977,86.22101,9.0040928
"005","6am",5.1032807,86.99878,7.8979344
"006","6am",3.4736842,93.68421,2.8421053
"007","6am",6.2620424,82.56262,11.1753372
"008","6am",4.028436,86.49289,9.478673
"009","6am",1.6949153,94.70339,3.6016949
"010","6am",4.719764,88.49558,6.7846608
"011","6am",4.6511628,91.21447,4.1343669
"012","6am",6.8511199,87.87879,5.2700922
"013","6am",5.0605061,91.41914,3.520352
"014","6am",0,96.16438,3.8356164
"015","6am",1.5981735,94.29224,4.109589
"016","6am",1.703163,96.83698,1.459854
"017","6am",2.7088036,95.25959,2.0316027
"018","6am",0.8849558,98.45133,0.6637168
"019","6am",0.3278689,94.42623,5.2459016
"020","6am",1.793722,94.1704,4.0358744
"021","6am",0,95.95687,4.0431267
"022","6am",2.9490617,90.34853,6.7024129
"023","6am",0.617284,93.82716,5.5555556
"024","6am",0.5714286,92,7.4285714
"025","6am",0.7915567,98.15303,1.055409
"026","6am",0,92.71255,7.2874494
"027","6am",2.5210084,89.91597,7.5630252
"028","6am",0,92.66055,7.3394495
"029","6am",1.2820513,97.86325,0.8547009
"001","7am",7.2829132,82.21289,10.5042017
"002","7am",6.8410463,78.67203,14.4869215
"003","7am",5.7636888,74.35159,19.8847262
"004","7am",5.8041112,86.33615,7.859734
"005","7am",5.9893048,86.73797,7.2727273
"006","7am",1.8963338,95.06953,3.034134
"007","7am",5.6866953,82.08155,12.2317597
"008","7am",5.2083333,86.25,8.5416667
"009","7am",1.4084507,93.80282,4.7887324
"010","7am",3.7931034,89.31034,6.8965517
"011","7am",2.0905923,92.33449,5.5749129
"012","7am",8.2962963,86.37037,5.3333333
"013","7am",2.6992288,93.83033,3.470437
"014","7am",0,95.83333,4.1666667
"015","7am",0.4464286,95.98214,3.5714286
"016","7am",2.2292994,95.85987,1.910828
"017","7am",1.25,96.5625,2.1875
"018","7am",0.2994012,99.1018,0.5988024
"019","7am",0,94.29825,5.7017544
"020","7am",1.1494253,93.67816,5.1724138
"021","7am",0.3546099,94.68085,4.964539
"022","7am",4.2216359,90.23747,5.5408971
"023","7am",0,93.57143,6.4285714
"024","7am",0.7352941,90.44118,8.8235294
"025","7am",0.7017544,98.24561,1.0526316
"026","7am",0,91.50943,8.490566
"027","7am",2.9268293,88.78049,8.2926829
"028","7am",0,92.48555,7.5144509
"029","7am",0.5033557,99.16107,0.3355705
"001","8am",7.7227723,83.16832,9.1089109
"002","8am",6.4952639,82.13802,11.3667118
"003","8am",4.2296073,78.85196,16.918429
"004","8am",6.4755839,86.94268,6.581741
"005","8am",6.4446831,87.64769,5.9076262
"006","8am",1.3574661,95.47511,3.1674208
"007","8am",3.5995501,85.03937,11.3610799
"008","8am",9.3065693,82.29927,8.3941606
"009","8am",1.0752688,93.90681,5.0179211
"010","8am",3.5019455,89.49416,7.0038911
"011","8am",1.9685039,91.73228,6.2992126
"012","8am",9.406657,85.23878,5.3545586
"013","8am",1.5363128,94.8324,3.6312849
"014","8am",0,94.77124,5.2287582
"015","8am",0.7009346,95.56075,3.7383178
"016","8am",0.8097166,97.57085,1.6194332
"017","8am",0.7843137,96.86275,2.3529412
"018","8am",0,98.85496,1.1450382
"019","8am",0,93.88889,6.1111111
"020","8am",1.3888889,92.36111,6.25
"021","8am",0.4255319,93.61702,5.9574468
"022","8am",3.562341,91.3486,5.0890585
"023","8am",0.4081633,93.06122,6.5306122
"024","8am",0.8403361,88.23529,10.9243697
"025","8am",0,98.7013,1.2987013
"026","8am",0.5681818,90.34091,9.0909091
"027","8am",2.1505376,89.24731,8.6021505
"028","8am",0,89.79592,10.2040816
"029","8am",0.7972665,98.74715,0.4555809
"001","9am",7.1895425,83.66013,9.1503268
"002","9am",5.7544757,83.1202,11.1253197
"003","9am",4.3613707,78.50467,17.1339564
"004","9am",6.3788027,86.94799,6.673209
"005","9am",6.6528067,88.14969,5.1975052
"006","9am",1.322314,95.53719,3.1404959
"007","9am",3.4285714,85.37143,11.2
"008","9am",9.1743119,83.11927,7.706422
"009","9am",0.8333333,93.75,5.4166667
"010","9am",3.1372549,88.62745,8.2352941
"011","9am",2.7777778,91.66667,5.5555556
"012","9am",8.9552239,86.16011,4.8846676
"013","9am",1.510989,94.91758,3.5714286
"014","9am",0.3344482,94.31438,5.3511706
"015","9am",0.7194245,95.68345,3.5971223
"016","9am",0.8810573,96.9163,2.2026432
"017","9am",0.3921569,97.64706,1.9607843
"018","9am",0.4329004,98.2684,1.2987013
"019","9am",0.6060606,92.72727,6.6666667
"020","9am",1.4925373,91.79104,6.7164179
"021","9am",0.4366812,93.0131,6.5502183
"022","9am",3.9370079,90.55118,5.511811
"023","9am",0.4464286,92.85714,6.6964286
"024","9am",0.9009009,88.28829,10.8108108
"025","9am",0,98.51485,1.4851485
"026","9am",0.5847953,88.88889,10.5263158
"027","9am",2.3391813,88.88889,8.7719298
"028","9am",1.4705882,87.5,11.0294118
"029","9am",0.8163265,98.77551,0.4081633
"001","10am",7.5937786,83.62306,8.7831656
"002","10am",5.5214724,83.92638,10.5521472
"003","10am",3.9513678,79.33131,16.7173252
"004","10am",6.6046512,86.60465,6.7906977
"005","10am",6.631016,87.48663,5.8823529
"006","10am",1.1925043,95.22998,3.5775128
"007","10am",3.2181168,85.81645,10.965435
"008","10am",8.9253188,82.69581,8.3788707
"009","10am",1.4150943,93.39623,5.1886792
"010","10am",3.7878788,88.25758,7.9545455
"011","10am",2.734375,90.625,6.640625
"012","10am",8.9828269,86.12946,4.8877147
"013","10am",1.5691869,94.57917,3.8516405
"014","10am",0.3460208,94.11765,5.5363322
"015","10am",0.4739336,95.49763,4.028436
"016","10am",0.9569378,96.17225,2.8708134
"017","10am",0.4366812,96.50655,3.0567686
"018","10am",0.9389671,97.65258,1.4084507
"019","10am",0,92.81046,7.1895425
"020","10am",0.7874016,90.55118,8.6614173
"021","10am",0.4975124,92.0398,7.4626866
"022","10am",4.2666667,89.86667,5.8666667
"023","10am",0.4672897,92.99065,6.5420561
"024","10am",0,89.62264,10.3773585
"025","10am",0,98.32402,1.6759777
"026","10am",0.6369427,87.89809,11.4649682
"027","10am",2.484472,88.19876,9.3167702
"028","10am",1.6666667,87.5,10.8333333
"029","10am",1.1352886,98.48628,0.3784295
"001","11am",8,82.4186,9.5813953
"002","11am",6.163522,83.39623,10.4402516
"003","11am",4.5307443,80.90615,14.5631068
"004","11am",6.1971831,86.47887,7.3239437
"005","11am",6.3091483,86.96109,6.7297581
"006","11am",1.3136289,95.73071,2.955665
"007","11am",3.4813926,84.63385,11.8847539
"008","11am",8.8560886,83.57934,7.5645756
"009","11am",1.2658228,94.09283,4.6413502
"010","11am",4.6511628,89.53488,5.8139535
"011","11am",1.8518519,91.48148,6.6666667
"012","11am",8.9960887,86.44068,4.5632334
"013","11am",1,94.57143,4.4285714
"014","11am",0.3389831,94.57627,5.0847458
