"district","hour","act1","act2","act3","act4","act5"
"001","4am",93.41176,3.7647059,0,0.94117647,1.1764706
"002","4am",96.93654,1.3129103,0.87527352,0.43763676,0.4376368
"003","4am",98.06576,0.967118,0,0,0.3868472
"004","4am",96.88716,0.9727626,0,0.97276265,0.7782101
"005","4am",96.36033,1.0919017,0.18198362,0.09099181,0.6369427
"006","4am",96.99367,1.2658228,0.07911392,0.07911392,0.4746835
"007","4am",97.44262,0.7213115,0.06557377,0.45901639,0.6557377
"008","4am",95.0764,2.37691,0,0.16977929,0.5093379
"009","4am",96.46697,0.921659,0.15360983,0,1.2288786
"010","4am",96.53768,0.814664,0,0.40733198,0.814664
"011","4am",94.91833,1.4519056,0,0.72595281,1.9963702
"012","4am",95.93863,1.2635379,0,0.99277978,0.9927798
"013","4am",96.52666,1.2924071,0.16155089,0.48465267,1.0500808
"014","4am",96.64903,1.7636684,0,0,0.5291005
"015","4am",94.44444,3.3670034,0,0.33670034,0.6734007
"016","4am",97.2973,1.2718601,0.15898251,0,0.63593
"017","4am",96.20637,1.0622155,0.15174507,0.15174507,0.6069803
"018","4am",97.44745,0.3003003,0.15015015,0,1.3513514
"019","4am",97.2973,1.5444015,0,0,0
"020","4am",98.16934,0.6864989,0,0,0.4576659
"021","4am",98.08028,1.3961606,0,0,0.1745201
"022","4am",97.85331,0.7155635,0,0.53667263,0.3577818
"023","4am",96.89214,1.2797075,0,0,0.5484461
"024","4am",98.68709,0.4376368,0,0,0
"025","4am",99.00498,0.6633499,0,0,0
"026","4am",97.921,0.6237006,0,0.20790021,0
"027","4am",97.4026,0,0,0,1.0822511
"028","4am",97.8903,0.6329114,0,0,0.2109705
"029","4am",79.22078,16.8831169,1.2987013,0,2.5974026
"001","5am",89.3424,7.2562358,0,0.90702948,1.814059
"002","5am",95.65217,2.173913,0.86956522,0.43478261,0.6521739
"003","5am",97.87645,0.7722008,0,0.38610039,0.3861004
"004","5am",96.46712,1.373896,0,0.98135427,0.7850834
"005","5am",95.70776,1.5525114,0.1826484,0.0913242,0.913242
"006","5am",96.32881,1.9952115,0.07980846,0.07980846,0.4788508
"007","5am",97.09379,0.990753,0.0660502,0.46235139,0.7265522
"008","5am",94.33962,3.0874786,0.17152659,0.17152659,0.8576329
"009","5am",96.27329,1.0869565,0.1552795,0,1.242236
"010","5am",95.72301,1.4256619,0,0.40733198,1.0183299
"011","5am",94.50549,1.4652015,0,0.73260073,2.014652
"012","5am",95.30686,1.8050542,0,0.99277978,1.0830325
"013","5am",95.69106,1.7886179,0.16260163,0.56910569,1.2195122
"014","5am",96.2766,2.1276596,0,0,0.5319149
"015","5am",93.40102,4.7377327,0,0.33840948,0.676819
"016","5am",97.71242,0.9803922,0.16339869,0,0.6535948
"017","5am",96.13003,1.2383901,0.15479876,0.15479876,0.619195
"018","5am",97.10807,0.456621,0.152207,0,1.369863
"019","5am",97.27096,1.754386,0,0,0
"020","5am",98.15668,0.6912442,0,0,0.4608295
"021","5am",97.70723,2.1164021,0,0,0.1763668
"022","5am",97.64919,0.9041591,0,0.54249548,0.3616637
"023","5am",94.72727,3.4545455,0,0,0.5454545
"024","5am",98.45133,0.6637168,0,0,0
"025","5am",98.99497,0.6700168,0,0,0
"026","5am",97.90795,0.8368201,0,0.20920502,0
"027","5am",97.16157,0,0,0.21834061,1.0917031
"028","5am",97.24576,1.2711864,0,0,0.2118644
"029","5am",50,43.220339,0.84745763,0,2.5423729
"001","6am",72.20077,23.166023,0,0.77220077,2.7027027
"002","6am",90.61834,5.117271,1.06609808,0.42643923,2.5586354
"003","6am",95.70312,3.125,0,0,0.5859375
"004","6am",92.0354,5.309735,0,1.27826942,0.8849558
"005","6am",91.69708,4.653285,0.45620438,0.09124088,1.2773723
"006","6am",91.27302,6.805444,0.1601281,0.08006405,0.4803843
"007","6am",94.7619,2.653061,0.06802721,0.54421769,1.1564626
"008","6am",88.07496,8.34753,0.3407155,0.17035775,1.1925043
"009","6am",95.89491,1.477833,0.16420361,0,1.3136289
"010","6am",93.34719,3.118503,0,0.41580042,1.6632017
"011","6am",94.34698,2.339181,0,0.7797271,1.754386
"012","6am",93.50894,3.104421,0.09407338,1.03480715,1.3170273
"013","6am",92.75484,4.465038,0.25273799,0.50547599,1.516428
"014","6am",91.00719,7.014388,0,0,0.8992806
"015","6am",80.95238,17.301587,0,0.31746032,0.6349206
"016","6am",95.35284,2.92599,0.17211704,0.17211704,0.6884682
"017","6am",94.50727,2.423263,0.16155089,0.16155089,0.4846527
"018","6am",95.94156,1.461039,0.16233766,0,1.461039
"019","6am",96.65971,2.087683,0,0,0
"020","6am",96.88249,2.158273,0,0,0.4796163
"021","6am",96.05263,3.383459,0,0,0.5639098
"022","6am",93.26047,3.825137,0.54644809,0.54644809,1.0928962
