"district","hour","sex1","sex2"
"001","4am",46.35294,53.64706
"002","4am",40.70022,59.29978
"003","4am",44.87427,55.12573
"004","4am",45.71984,54.28016
"005","4am",44.67698,55.32302
"006","4am",48.57595,51.42405
"007","4am",43.34426,56.65574
"008","4am",49.23599,50.76401
"009","4am",48.3871,51.6129
"010","4am",44.39919,55.60081
"011","4am",50.27223,49.72777
"012","4am",45.48736,54.51264
"013","4am",47.98061,52.01939
"014","4am",48.50088,51.49912
"015","4am",53.53535,46.46465
"016","4am",51.19237,48.80763
"017","4am",50.53111,49.46889
"018","4am",48.34835,51.65165
"019","4am",51.1583,48.8417
"020","4am",50.57208,49.42792
"021","4am",50.61082,49.38918
"022","4am",45.61717,54.38283
"023","4am",47.53199,52.46801
"024","4am",52.29759,47.70241
"025","4am",50.08292,49.91708
"026","4am",47.81705,52.18295
"027","4am",48.48485,51.51515
"028","4am",49.36709,50.63291
"029","4am",58.44156,41.55844
"001","5am",46.2585,53.7415
"002","5am",40.86957,59.13043
"003","5am",44.78764,55.21236
"004","5am",45.33857,54.66143
"005","5am",44.10959,55.89041
"006","5am",48.60335,51.39665
"007","5am",43.26288,56.73712
"008","5am",48.71355,51.28645
"009","5am",48.29193,51.70807
"010","5am",44.19552,55.80448
"011","5am",50.54945,49.45055
"012","5am",45.30686,54.69314
"013","5am",47.64228,52.35772
"014","5am",48.40426,51.59574
"015","5am",53.6379,46.3621
"016","5am",50.4902,49.5098
"017","5am",50,50
"018","5am",48.55403,51.44597
"019","5am",51.07212,48.92788
"020","5am",50.46083,49.53917
"021","5am",49.73545,50.26455
"022","5am",45.20796,54.79204
"023","5am",47.45455,52.54545
"024","5am",51.99115,48.00885
"025","5am",49.74874,50.25126
"026","5am",47.69874,52.30126
"027","5am",48.25328,51.74672
"028","5am",49.15254,50.84746
"029","5am",67.79661,32.20339
"001","6am",49.2278,50.7722
"002","6am",40.51173,59.48827
"003","6am",44.92188,55.07812
"004","6am",44.93609,55.06391
"005","6am",43.15693,56.84307
"006","6am",48.9992,51.0008
"007","6am",42.10884,57.89116
"008","6am",48.3816,51.6184
"009","6am",46.79803,53.20197
"010","6am",43.45114,56.54886
