"district","hour","sex1","sex2"
"001","4am",305.28,0
"002","4am",0,0
"003","4am",0,0
"004","4am",0,0
"005","4am",228.96,190.8
"006","4am",0,0
"007","4am",0,0
"008","4am",165.36,0
"009","4am",0,0
"010","4am",0,0
"011","4am",0,0
"012","4am",190.8,0
"013","4am",0,0
"014","4am",0,0
"015","4am",241.68,0
"016","4am",0,0
"017","4am",0,0
"018","4am",0,0
"019","4am",0,0
"020","4am",0,0
"021","4am",0,0
"022","4am",0,0
"023","4am",0,0
"024","4am",0,0
"025","4am",0,0
"026","4am",0,0
"027","4am",0,0
"028","4am",0,0
"029","4am",572.4,407.04
"001","5am",432.48,190.8
"002","5am",165.36,0
"003","5am",0,0
"004","5am",165.36,0
"005","5am",267.12,267.12
"006","5am",165.36,0
"007","5am",0,0
"008","5am",203.52,0
"009","5am",0,0
"010","5am",0,0
"011","5am",0,0
"012","5am",241.68,0
"013","5am",216.24,0
"014","5am",0,0
"015","5am",305.28,0
"016","5am",0,0
"017","5am",0,0
"018","5am",0,0
"019","5am",0,0
"020","5am",0,0
"021","5am",0,0
"022","5am",0,0
"023","5am",152.64,0
"024","5am",0,0
"025","5am",0,0
"026","5am",0,0
"027","5am",0,0
"028","5am",0,0
"029","5am",1017.6,483.36
"001","6am",1221.12,610.56
"002","6am",330.72,190.8
"003","6am",0,0
"004","6am",496.08,368.88
"005","6am",470.64,572.4
"006","6am",788.64,190.8
"007","6am",254.4,254.4
"008","6am",483.36,178.08
"009","6am",0,0
"010","6am",0,0
"011","6am",0,0
"012","6am",394.32,190.8
"013","6am",521.52,190.8
"014","6am",279.84,0
"015","6am",1221.12,0
"016","6am",0,0
"017","6am",0,0
"018","6am",0,0
"019","6am",0,0
"020","6am",0,0
"021","6am",0,0
"022","6am",0,0
"023","6am",254.4,0
"024","6am",0,0
"025","6am",0,0
"026","6am",0,0
"027","6am",0,0
"028","6am",0,0
"029","6am",2493.12,1208.4
"001","7am",3612.48,2760.24
"002","7am",1500.96,1704.48
"003","7am",457.92,381.6
"004","7am",1844.4,1793.52
"005","7am",1602.72,2454.96
"006","7am",1437.36,546.96
"007","7am",674.16,941.28
"008","7am",1666.32,852.24
"009","7am",0,0
"010","7am",368.88,203.52
"011","7am",203.52,0
"012","7am",992.16,699.6
"013","7am",1297.44,852.24
"014","7am",572.4,368.88
"015","7am",2047.92,470.64
"016","7am",330.72,0
"017","7am",152.64,203.52
"018","7am",0,0
"019","7am",0,0
"020","7am",0,0
"021","7am",0,0
"022","7am",381.6,674.16
"023","7am",343.44,216.24
"024","7am",0,0
"025","7am",0,0
"026","7am",0,0
"027","7am",0,0
"028","7am",0,0
"029","7am",4922.64,3345.36
"001","8am",5202.48,5342.4
"002","8am",3090.96,3676.08
"003","8am",686.88,750.48
"004","8am",2887.44,3561.6
"005","8am",2365.92,3688.8
"006","8am",1640.88,801.36
"007","8am",1068.48,1717.2
"008","8am",2416.8,1679.04
"009","8am",190.8,241.68
"010","8am",419.76,432.48
"011","8am",368.88,368.88
"012","8am",1729.92,1653.6
"013","8am",1844.4,1590
"014","8am",712.32,597.84
"015","8am",2162.4,534.24
"016","8am",381.6,0
"017","8am",190.8,292.56
"018","8am",190.8,241.68
"019","8am",0,0
"020","8am",0,0
"021","8am",152.64,0
"022","8am",572.4,1106.64
"023","8am",407.04,279.84
"024","8am",0,0
"025","8am",0,0
"026","8am",152.64,0
"027","8am",0,267.12
"028","8am",0,0
"029","8am",6690.72,5100.72
"001","9am",5673.12,5787.6
"002","9am",3358.08,4324.8
"003","9am",725.04,852.24
"004","9am",3434.4,4439.28
"005","9am",2658.48,4235.76
"006","9am",1628.16,826.8
"007","9am",1195.68,1908
"008","9am",2531.28,1806.24
"009","9am",190.8,228.96
"010","9am",432.48,585.12
"011","9am",407.04,597.84
"012","9am",2238.72,2213.28
"013","9am",2149.68,1971.6
"014","9am",763.2,686.88
"015","9am",2187.84,572.4
"016","9am",419.76,190.8
"017","9am",279.84,356.16
"018","9am",178.08,254.4
"019","9am",165.36,0
"020","9am",0,152.64
"021","9am",203.52,152.64
"022","9am",585.12,1106.64
"023","9am",407.04,267.12
"024","9am",0,0
"025","9am",0,0
"026","9am",165.36,0
"027","9am",0,216.24
"028","9am",0,0
"029","9am",7250.4,5774.88
"001","10am",5813.04,6067.44
"002","10am",3548.88,4770
"003","10am",826.8,1004.88
"004","10am",3701.52,5062.56
"005","10am",2811.12,4439.28
"006","10am",1666.32,852.24
"007","10am",1272,2009.76
"008","10am",2544,1844.4
"009","10am",228.96,292.56
"010","10am",572.4,712.32
"011","10am",457.92,775.92
"012","10am",2302.32,2658.48
"013","10am",2149.68,2111.52
"014","10am",788.64,661.44
"015","10am",2187.84,648.72
"016","10am",432.48,216.24
"017","10am",305.28,368.88
"018","10am",216.24,343.44
"019","10am",152.64,0
"020","10am",0,0
"021","10am",165.36,0
"022","10am",648.72,1081.2
"023","10am",419.76,279.84
"024","10am",0,0
"025","10am",0,0
"026","10am",165.36,0
"027","10am",0,216.24
"028","10am",0,0
"029","10am",7708.32,6283.68
"001","11am",5622.24,5889.36
"002","11am",3332.64,4617.36
"003","11am",725.04,826.8
"004","11am",3625.2,4973.52
"005","11am",2696.64,4337.52
"006","11am",1666.32,852.24
"007","11am",1182.96,1857.12
"008","11am",2391.36,1818.96
"009","11am",152.64,267.12
"010","11am",521.52,572.4
"011","11am",432.48,712.32
"012","11am",2200.56,2582.16
"013","11am",1958.88,2009.76
