"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",40.70588,5.647059,6.588235,41.41176,5.647059
"002","4am",29.32166,15.536105,4.376368,42.66958,8.09628
"003","4am",35.97679,8.510638,11.605416,33.65571,10.251451
"004","4am",40.46693,10.797665,4.571984,37.54864,6.614786
"005","4am",44.76797,11.191993,2.365787,37.30664,4.367607
"006","4am",52.92722,12.262658,3.560127,24.36709,6.882911
"007","4am",39.67213,8.655738,4.590164,39.14754,7.934426
"008","4am",45.67063,9.337861,4.244482,35.48387,5.263158
"009","4am",50.84485,12.442396,1.843318,28.41782,6.451613
"010","4am",44.19552,9.368635,1.832994,39.10387,5.498982
"011","4am",50.99819,14.700544,3.629764,27.04174,3.629764
"012","4am",47.74368,10.469314,3.610108,33.48375,4.693141
"013","4am",52.58481,13.489499,1.453958,27.46365,5.008078
"014","4am",47.97178,10.582011,3.880071,30.51146,7.054674
"015","4am",51.3468,7.912458,4.040404,29.79798,6.902357
"016","4am",55.32591,11.446741,3.338633,22.57552,7.313196
"017","4am",54.77997,11.532625,2.276176,26.70713,4.704097
"018","4am",55.70571,14.114114,3.303303,21.62162,5.255255
"019","4am",58.10811,10.03861,2.509653,21.62162,7.722008
"020","4am",46.45309,8.009153,2.28833,38.2151,5.034325
"021","4am",54.7993,8.376963,3.490401,24.78185,8.551483
"022","4am",46.33274,6.618962,2.683363,38.10376,6.261181
"023","4am",53.38208,9.506399,6.581353,23.94881,6.581353
"024","4am",54.48578,9.846827,3.501094,25.82057,6.345733
"025","4am",49.91708,9.286899,3.150912,31.01161,6.633499
"026","4am",45.73805,6.860707,2.910603,36.17464,8.316008
"027","4am",46.5368,9.090909,4.329004,32.90043,7.142857
"028","4am",59.07173,6.962025,2.109705,24.68354,7.172996
"029","4am",66.23377,9.090909,0,23.37662,1.298701
"001","5am",42.63039,5.442177,6.3492063,40.13605,5.4421769
"002","5am",29.56522,15.434783,4.3478261,42.6087,8.0434783
"003","5am",36.10039,8.494208,11.5830116,33.59073,10.2316602
"004","5am",40.13739,10.893032,4.5142296,37.88027,6.5750736
"005","5am",44.65753,11.232877,2.4657534,37.26027,4.3835616
"006","5am",52.75339,12.290503,3.5115722,24.5012,6.943336
"007","5am",39.36592,8.718626,4.6235139,39.29987,7.992074
"008","5am",44.59691,9.605489,4.4596913,36.02058,5.3173242
"009","5am",50.31056,12.57764,1.863354,28.72671,6.5217391
"010","5am",44.39919,9.368635,1.8329939,38.9002,5.4989817
"011","5am",50.3663,14.835165,3.6630037,27.47253,3.6630037
"012","5am",47.74368,10.469314,3.6101083,33.48375,4.6931408
"013","5am",52.19512,13.577236,1.4634146,27.72358,5.0406504
"014","5am",47.69504,10.638298,3.9007092,30.67376,7.0921986
"015","5am",51.26904,7.952623,3.891709,29.94924,6.9373942
"016","5am",54.41176,11.764706,3.4313725,22.87582,7.5163399
"017","5am",54.02477,11.764706,2.3219814,27.08978,4.7987616
"018","5am",54.94673,14.307458,3.348554,22.07002,5.3272451
"019","5am",57.89474,9.94152,2.5341131,21.83236,7.797271
"020","5am",46.08295,8.064516,2.3041475,38.47926,5.0691244
"021","5am",54.32099,8.465608,3.5273369,25.04409,8.6419753
"022","5am",45.56962,6.690778,2.7124774,38.69801,6.3291139
"023","5am",53.63636,9.454545,6.5454545,23.81818,6.5454545
"024","5am",53.9823,9.955752,3.539823,26.10619,6.4159292
"025","5am",49.58124,9.380235,3.1825796,31.15578,6.7001675
"026","5am",45.60669,6.903766,2.9288703,36.19247,8.3682008
"027","5am",46.06987,9.170306,4.3668122,33.18777,7.2052402
"028","5am",58.89831,6.991525,2.1186441,24.78814,7.2033898
"029","5am",76.27119,6.779661,0.8474576,15.25424,0.8474576
"001","6am",50.3861,4.826255,5.4054054,34.555985,4.8262548
"002","6am",30.06397,15.138593,4.2643923,42.430704,8.1023454
