"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543"
"4am";"6918.376";"5190.941";"7164.793";"5032.963";"5262.706";"5502.978";"4463.351";"4941.732";"2489.233";"3702.062";"5184.872";"4499.571";"3026.699";"4175.597";"3865.952";"2669.752";"5860.787";"3340.720";"3402.487";"4940.685";"3750.222";"3527.070";"4712.786";"3504.157";"5768.173";"4603.142";"4610.148";"5161.640";"3944.558";"4456.123"
"5am";"6918.376";"5214.481";"7164.793";"4995.178";"5213.058";"5431.819";"4632.992";"4865.634";"2470.921";"3242.371";"5345.554";"4737.530";"3064.548";"4159.084";"3865.952";"2920.700";"5771.507";"3223.466";"3668.996";"4960.448";"3844.741";"3236.887";"4638.086";"3427.605";"5768.173";"4608.853";"4584.975";"5213.608";"3983.246";"4479.523"
"6am";"6804.149";"5103.822";"6934.753";"4900.855";"5191.063";"5303.033";"4401.112";"4808.560";"2485.955";"3220.340";"5504.215";"4499.624";"3003.851";"4094.959";"4148.118";"2954.644";"5431.680";"3217.916";"3601.271";"4766.646";"3890.670";"3331.350";"4316.208";"3292.356";"5594.196";"4608.853";"4550.042";"5035.487";"3913.174";"4638.913"
"7am";"6581.178";"4363.128";"6807.975";"5030.899";"3977.475";"4691.535";"4190.924";"4231.464";"3007.506";"2885.663";"7202.707";"3824.821";"3475.908";"4084.648";"4916.739";"3886.899";"4853.720";"2905.374";"3312.862";"5104.820";"4205.470";"3220.442";"3839.321";"3219.922";"5302.647";"4217.825";"4153.057";"4819.626";"3459.715";"4857.151"
"8am";"6303.772";"3961.321";"7123.607";"5161.599";"3890.525";"4473.149";"4135.540";"3873.138";"2909.935";"2433.365";"8313.600";"4407.111";"3833.307";"3288.529";"4517.235";"4860.835";"4333.536";"3248.672";"3200.038";"5184.469";"4415.326";"3271.297";"3409.105";"2740.699";"5265.336";"3798.761";"3562.674";"4398.394";"3196.739";"4789.753"
"9am";"6078.276";"3861.825";"7164.661";"5185.335";"4200.660";"3713.710";"4050.284";"3787.159";"3347.140";"2463.256";"8497.006";"4529.923";"4231.185";"3181.099";"4545.383";"5538.661";"4265.699";"3275.296";"2891.337";"5245.246";"4579.217";"3074.845";"2913.936";"2931.730";"5364.700";"3778.024";"3719.076";"4276.545";"2959.212";"4810.153"
"10am";"5717.281";"4000.155";"7463.499";"5196.322";"3915.874";"3765.577";"4045.305";"3737.672";"3296.332";"2345.938";"9136.365";"4761.774";"3985.341";"3323.100";"3786.797";"5909.232";"4174.540";"3157.503";"2937.281";"5044.807";"4466.418";"2953.029";"2958.380";"2744.192";"5501.630";"3745.605";"3555.448";"4132.077";"2858.136";"5091.456"
"11am";"5819.313";"3649.917";"6944.582";"5460.821";"4215.647";"3722.532";"4491.185";"3710.547";"3249.842";"2564.461";"8796.475";"5075.358";"3945.175";"3417.651";"3717.757";"5264.726";"4519.898";"2958.026";"2863.898";"5276.970";"4645.894";"2981.412";"2865.654";"3032.621";"5399.333";"3792.799";"3268.091";"4255.104";"3243.026";"4738.933"
"12am";"6126.232";"4269.067";"6909.592";"4834.831";"3982.832";"4341.824";"4187.948";"3846.687";"3069.980";"2937.292";"7967.399";"4689.217";"3991.183";"4236.814";"4771.006";"4571.371";"4630.021";"2478.547";"3314.840";"5259.540";"4215.001";"3138.657";"3387.691";"3226.996";"5311.632";"3950.490";"3152.096";"4205.463";"3675.822";"4618.005"
"1pm";"6103.832";"3925.521";"6665.717";"4760.836";"4036.697";"4289.229";"4912.515";"3717.575";"3018.993";"2692.915";"8209.318";"4517.150";"4144.347";"3824.698";"3859.661";"4868.341";"4381.069";"2500.673";"3138.185";"5202.011";"4352.076";"3372.293";"3273.112";"2863.427";"5256.363";"4142.053";"3348.240";"4239.152";"3245.277";"4857.878"
"2pm";"5717.228";"4026.172";"6401.370";"4976.564";"3987.106";"4128.946";"5004.873";"3717.044";"2938.790";"2711.403";"8786.564";"4148.880";"4333.598";"3299.975";"4025.058";"5546.094";"3899.738";"2089.978";"2927.678";"5130.406";"3904.945";"3270.069";"3197.405";"3132.142";"5496.169";"3864.093";"3358.995";"4105.718";"3356.738";"4912.840"
"3pm";"5846.546";"3928.417";"6745.667";"4956.828";"3925.772";"3684.704";"4605.074";"3971.001";"2852.124";"2592.039";"7677.347";"4023.684";"4339.744";"3703.667";"3924.908";"6521.739";"4045.926";"2370.526";"2907.155";"5017.581";"4132.348";"3140.654";"3054.573";"3165.631";"5299.431";"3573.076";"3177.538";"4092.215";"3539.508";"5176.478"
"4pm";"6017.587";"4136.100";"6441.833";"5045.900";"4245.021";"4271.307";"4565.461";"4012.995";"2884.837";"2519.270";"6364.821";"4463.540";"4748.297";"3566.630";"4134.329";"5509.585";"3938.758";"2488.319";"2999.915";"5187.837";"3900.940";"3183.282";"3089.417";"3254.479";"5546.916";"4061.448";"3295.261";"4063.521";"3958.242";"4862.353"
"5pm";"6458.790";"4585.028";"6186.046";"4912.724";"4684.185";"4532.399";"4741.642";"4227.567";"3018.899";"2940.150";"5564.379";"4389.504";"4314.547";"3716.290";"3467.284";"4302.289";"4908.636";"2649.328";"3021.755";"4891.971";"4173.825";"3387.229";"3663.355";"2942.187";"5507.010";"4610.989";"3598.247";"4575.891";"4091.622";"4815.384"
"6pm";"6905.871";"4922.097";"6739.273";"5010.556";"5126.962";"5157.375";"4708.727";"4846.575";"2582.375";"3204.951";"5542.799";"4619.886";"3192.794";"3847.428";"3242.790";"3846.088";"5141.889";"2728.312";"3385.646";"5241.237";"3885.834";"3668.275";"3824.591";"3531.547";"5536.707";"4747.726";"4108.167";"4817.919";"4567.258";"4857.177"
"7pm";"7003.786";"5098.710";"6420.544";"5292.312";"5029.264";"5638.761";"4675.087";"4746.307";"2443.323";"3397.064";"5097.603";"4991.745";"2969.918";"4208.387";"3946.691";"2700.824";"5441.687";"3033.002";"3581.544";"5143.032";"3686.817";"3823.792";"4424.439";"3642.444";"5475.572";"4721.900";"3968.562";"5057.970";"4637.330";"4925.535"
"8pm";"6923.089";"5159.777";"6742.851";"5117.846";"5254.417";"5946.498";"4746.247";"4884.659";"2309.131";"3611.350";"5114.705";"4883.456";"2852.353";"4214.830";"4005.084";"2471.166";"5440.258";"3088.797";"3453.322";"5246.382";"3645.380";"3728.556";"4676.994";"3784.872";"5475.572";"4830.200";"3907.452";"5016.382";"4773.250";"4635.080"
"9pm";"6963.437";"5159.777";"6742.851";"5117.846";"5113.269";"5302.073";"4746.247";"5017.017";"2256.537";"3655.199";"6042.038";"4847.568";"2885.901";"3665.898";"3971.743";"2630.416";"5820.656";"3178.078";"3550.490";"5203.576";"3726.078";"3719.979";"4848.200";"3488.634";"5463.464";"4850.587";"3889.814";"5065.221";"4582.088";"4512.994"
"10pm";"7047.306";"5204.989";"6808.323";"5158.714";"5042.110";"5192.660";"4746.247";"5017.017";"2394.922";"3615.217";"5481.730";"4940.511";"2916.747";"4177.816";"3991.238";"2637.370";"5963.741";"3041.573";"3539.695";"5086.475";"3647.929";"3619.586";"4901.273";"3641.571";"5635.671";"4763.114";"4234.328";"5117.121";"4369.297";"4461.093"
"11pm";"7047.306";"5229.569";"6749.521";"5134.134";"5078.177";"5548.503";"4599.088";"5017.017";"2470.921";"3615.217";"5111.866";"4883.548";"2956.867";"4208.866";"4039.686";"2677.157";"6054.989";"3041.573";"3402.031";"5059.257";"3647.929";"3646.804";"4901.273";"3641.571";"5635.671";"4832.167";"4253.445";"5117.121";"4300.244";"4461.093"
"12pm";"7090.827";"5229.569";"6749.521";"5085.165";"5127.146";"5548.503";"4599.088";"5017.017";"2470.921";"3615.217";"5055.123";"4755.519";"3020.903";"4228.492";"4076.804";"2677.157";"6054.989";"3195.811";"3459.265";"5160.129";"3647.929";"3646.804";"4901.273";"3641.571";"5635.671";"4832.167";"4253.445";"5117.121";"4300.244";"4461.093"
"1am";"7090.827";"5229.569";"6749.521";"5085.165";"5127.146";"5603.315";"4518.727";"5017.017";"2489.233";"3615.217";"5009.653";"4782.676";"3084.939";"4228.492";"4076.804";"2677.157";"6170.029";"3131.775";"3459.265";"5160.129";"3647.929";"3646.804";"4901.273";"3641.571";"5635.671";"4832.167";"4253.445";"5117.121";"4300.244";"4461.093"
"2am";"7090.827";"5229.569";"6749.521";"5085.165";"5127.146";"5603.315";"4518.727";"5017.017";"2489.233";"3615.217";"5009.653";"4782.676";"3084.939";"4228.492";"4114.706";"2677.157";"6170.029";"3131.775";"3459.265";"5160.129";"3728.289";"3646.804";"4901.273";"3641.571";"5635.671";"4832.167";"4186.195";"5117.121";"4300.244";"4528.343"
"3am";"7090.827";"5229.569";"6749.521";"5085.165";"5127.146";"5894.862";"4227.180";"5017.017";"2489.233";"3615.217";"5009.653";"4782.676";"3084.939";"4228.492";"4114.706";"2677.157";"6170.029";"3131.775";"3440.493";"5178.900";"3728.289";"3646.804";"4901.273";"3641.571";"5635.671";"4891.798";"4186.195";"5117.121";"4300.244";"4468.713"
