"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62"
"4am";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 181.08";"   0.00";"   0.00";"   0.00";" 171.02";"   0.00";" 261.56";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";" 120.72";"   0.00";"1509.00"
"5am";" 181.08";" 140.84";" 120.72";"   0.00";"   0.00";"   0.00";" 291.74";"   0.00";"   0.00";" 191.14";" 382.28";" 211.26";" 382.28";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 191.14";"   0.00";" 171.02";"   0.00";"1740.38"
"6am";" 482.88";" 311.86";" 281.68";" 623.72";"   0.00";"   0.00";" 925.52";" 291.74";"   0.00";" 643.84";" 895.34";" 955.70";" 814.86";" 150.90";"   0.00";" 301.80";" 191.14";" 261.56";" 181.08";" 150.90";" 231.38";" 251.50";"   0.00";"   0.00";" 503.00";" 251.50";" 734.38";" 241.44";"3138.72"
"7am";"1820.86";" 935.58";" 684.08";"2001.94";" 553.30";" 201.20";"2354.04";" 925.52";" 331.98";"2303.74";"2595.48";"2162.90";"2233.32";" 442.64";" 261.56";" 804.80";" 503.00";" 513.06";" 603.60";" 331.98";" 774.62";" 593.54";" 382.28";" 261.56";" 764.56";" 442.64";"1790.68";" 623.72";"4939.46"
"8am";"3722.20";"1418.46";" 995.94";"3349.98";"1177.02";" 432.58";"3702.08";"1398.34";" 583.48";"3993.82";"4355.98";"2504.94";"3249.38";" 513.06";" 402.40";"1136.78";" 694.14";" 633.78";" 764.56";" 503.00";"1006.00";" 674.02";" 523.12";" 382.28";" 855.10";" 482.88";"2655.84";" 754.50";"6237.20"
"9am";"3943.52";"1428.52";"1026.12";"3531.06";"1287.68";" 533.18";"3983.76";"1509.00";" 613.66";"4325.80";"4989.76";"2736.32";"3430.46";" 543.24";" 432.58";"1217.26";" 744.44";" 643.84";" 834.98";" 513.06";"1016.06";" 704.20";" 583.48";" 412.46";" 865.16";" 492.94";"2806.74";" 794.74";"6699.96"
"10am";"3993.82";"1498.94";"1116.66";"3611.54";"1418.46";" 553.30";"3983.76";"1509.00";" 623.72";"4335.86";"5382.10";"2796.68";"3702.08";" 603.60";" 442.64";"1207.20";" 814.86";" 643.84";" 855.10";" 533.18";"1026.12";" 744.44";" 603.60";" 412.46";" 875.22";" 533.18";"2826.86";" 784.68";"6800.56"
"11am";"4003.88";"1478.82";"1086.48";"3571.30";"1408.40";" 523.12";"3973.70";"1519.06";" 583.48";"4315.74";"5331.80";"2937.52";"3692.02";" 603.60";" 432.58";"1237.38";" 824.92";" 623.72";" 814.86";" 523.12";"1056.30";" 694.14";" 573.42";" 392.34";" 905.40";" 523.12";"2836.92";" 784.68";"6810.62"
"12am";"3812.74";"1549.24";"1056.30";"3450.58";"1408.40";" 573.42";"3883.16";"1468.76";" 543.24";"4003.88";"5301.62";"2675.96";"3581.36";" 553.30";" 362.16";"1227.32";" 764.56";" 623.72";" 804.80";" 513.06";"1086.48";" 684.08";" 523.12";" 372.22";" 915.46";" 503.00";"2635.72";" 754.50";"6800.56"
"1pm";"4094.42";"1509.00";"1116.66";"3591.42";"1428.52";" 503.00";"3993.82";"1509.00";" 593.54";"4295.62";"5311.68";"2937.52";"3631.66";" 643.84";" 412.46";"1237.38";" 774.62";" 653.90";" 814.86";" 533.18";"1056.30";" 734.38";" 513.06";" 402.40";" 895.34";" 523.12";"2595.48";" 744.44";"6770.38"
"2pm";"4003.88";"1539.18";"1076.42";"3621.60";"1388.28";" 563.36";"3933.46";"1478.82";" 543.24";"4255.38";"5140.66";"2907.34";"3641.72";" 573.42";" 432.58";"1217.26";" 754.50";" 643.84";" 865.16";" 553.30";" 995.94";" 774.62";" 492.94";" 402.40";" 965.76";" 533.18";"2645.78";" 734.38";"6569.18"
