"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"12am";" 669.9327";"1922.1291";"1330.0950";" 667.8378";" 537.2653";" 249.7566";" 692.0284";"1736.8028";" 864.9924";"1069.9605";" 895.9733";"2125.9264";" 921.6403";"1673.1810";" 328.3436";" 216.5701";" 762.1293";" 868.2269";"1220.7748";"1875.8250";" 949.5921";"1611.5959";" 706.1617";" 710.9884";"1635.2006";" 849.0963";"1252.4788";"1106.0952";"1116.8683";"2122.8640";"2557.5599"
"1pm";" 587.4255";"1783.3808";"1196.0647";" 616.6274";" 900.0934";" 377.6531";" 494.9279";"1535.0044";" 887.7600";"1053.6060";"1166.8636";"2099.4207";" 711.9170";"1959.0210";" 328.3436";" 163.0468";" 665.6788";" 673.8003";"1228.6889";"2047.3202";" 938.6108";"1575.5996";" 706.1617";" 723.1877";"1573.0710";" 775.8011";"1252.4788";"1055.3421";" 971.1359";"2154.2951";"2503.2785"
"2pm";" 620.1437";"1534.4488";"1438.7631";" 762.4134";" 877.5064";" 396.4229";" 754.0327";"1384.3587";" 849.2915";" 946.6405";"1090.3722";"2176.1555";" 729.6523";"1877.6091";" 388.8903";" 260.9527";" 563.0268";" 862.9440";"1301.8036";"1895.8962";" 991.8530";"1648.3031";" 694.9078";" 719.5181";"1444.7873";"1008.9286";"1255.6652";"1073.3882";" 902.8454";"1838.0484";"2589.2754"
"3pm";" 645.9338";"1537.5867";"1306.8080";" 879.2322";" 827.7321";" 557.4047";" 648.0909";"1300.2651";"1032.7160";"1049.6837";"1061.1572";"1753.2848";" 923.5434";"1830.8751";" 390.8336";" 105.4568";" 476.6990";" 888.0002";"1290.2007";"2182.8213";" 984.8548";"1631.8439";" 571.5473";" 606.5236";"1323.3017";" 959.7651";"1277.0753";" 888.7706";" 892.0047";"1705.0948";"2498.5368"
"4pm";" 684.6753";"2049.2656";"1430.4159";" 651.5562";"1238.6053";" 260.5132";" 772.1323";"1513.3636";" 944.0937";" 989.3375";"1318.6768";"1822.5778";" 885.4997";"1355.5400";" 371.6802";" 213.2694";" 399.7135";" 740.2833";"1328.2963";"1830.2611";" 920.0896";"1605.4562";" 620.2961";" 636.1375";"1540.6112";" 978.5062";"1160.0498";" 897.6864";"1004.4920";"1988.4019";"2605.0176"
"5pm";" 460.2992";"1952.9094";"1324.1560";" 588.6837";"1308.1873";" 472.5564";" 743.1871";"1633.3615";"1250.5683";"1057.1451";"1110.7482";"2440.6685";" 868.3284";" 932.1790";" 505.5998";" 255.2140";" 502.0642";" 811.1151";"1079.3851";"1999.0659";"1220.0976";"1618.6619";" 702.9649";" 556.7274";"1619.6830";" 996.5623";"1498.2784";" 814.5750";"1239.6796";"1852.1264";"2959.4563"
"6pm";" 394.6204";"2211.7124";"1286.3185";" 585.3112";"1394.1182";" 400.6038";" 778.2973";"1664.8189";"1306.7280";"1126.7621";"1287.2217";"2382.1533";" 890.8763";" 782.0568";" 381.6481";" 255.2140";" 598.9835";" 850.3059";" 987.9904";"1509.0465";"1573.7652";"1925.8973";" 735.0914";" 783.4121";"1851.4890";"1348.9351";"1493.0185";" 801.8017";"1388.9552";"1927.2913";"3048.5215"
"7pm";" 396.0559";"2235.8731";"1310.3853";" 576.4356";"1387.6408";" 463.5861";" 739.1556";"1764.3837";"1310.1019";"1233.5895";"1284.7274";"2733.4699";" 755.1952";" 743.1816";" 385.3959";" 235.7331";" 626.1118";"1083.2253";" 809.3082";"1308.1561";"1715.8474";"1925.8973";" 817.7602";" 678.4589";"1855.6793";"1274.4206";"1367.5827";" 713.2281";"1446.8043";"2069.1967";"2959.4563"
"8pm";" 464.6065";"2185.4440";"1293.8311";" 576.4356";"1408.6136";" 504.2612";" 739.1556";"1846.6223";"1310.1019";"1233.5895";"1248.4157";"2765.0151";" 753.4829";" 743.1816";" 385.3959";" 235.7331";" 585.4367";"1009.2905";" 818.7414";"1083.7461";"1750.9472";"1840.8810";" 817.7602";" 678.4589";"1938.6982";"1238.6106";"1440.8510";" 718.5193";"1373.5360";"2375.5096";"2972.1515"
"9pm";" 491.2291";"2185.4440";"1282.6308";" 630.4668";"1273.4768";" 504.2612";" 739.1556";"1882.0082";"1273.6782";"1269.7244";"1257.4672";"2734.0571";" 774.7758";" 776.3550";" 360.6572";" 322.6592";" 585.4367";"1009.2905";" 774.3493";"1026.3817";"1858.2200";"1913.5845";" 880.4642";" 678.4589";"1917.5120";"1222.2506";"1372.8426";" 845.4893";"1294.1899";"2375.5096";"2972.1515"
"10pm";" 466.4905";"2266.7858";"1282.6308";" 630.4668";"1314.3993";" 463.5861";" 739.1556";"1882.0082";"1151.4139";"1269.7244";"1325.4757";"2734.0571";" 790.1149";" 825.8828";" 385.3959";" 322.6592";" 626.1118";"1009.2905";" 790.9035";" 970.0697";"1899.1929";"1913.5845";" 753.0754";" 678.4589";"2003.5995";"1274.0659";"1372.8426";" 926.6511";"1294.1899";"2310.9923";"2972.1515"
"11pm";" 411.8519";"2266.7858";"1282.6308";" 630.4668";"1293.8152";" 463.5861";" 739.1556";"1882.0082";"1151.4139";"1269.7244";"1325.4757";"2734.0571";" 808.2364";" 846.4668";" 472.4557";" 322.6592";" 626.1118";"1009.2905";" 818.8217";" 937.1514";"1899.1929";"1913.5845";" 753.0754";" 741.6997";"1920.5807";"1357.0848";"1372.8426";" 926.6511";"1294.1899";"2185.5565";"2972.1515"
"12pm";" 411.8519";"2266.7858";"1282.6308";" 630.4668";"1293.8152";" 463.5861";" 739.1556";"1882.0082";"1151.4139";"1269.7244";"1325.4757";"2734.0571";" 808.2364";" 846.4668";" 472.4557";" 322.6592";" 626.1118";"1009.2905";" 818.8217";" 937.1514";"1899.1929";"1913.5845";" 753.0754";" 741.6997";"1920.5807";"1357.0848";"1498.2784";" 926.6511";"1294.1899";"2185.5565";"2972.1515"
"1am";" 411.8519";"2266.7858";"1282.6308";" 630.4668";"1252.8928";" 463.5861";" 739.1556";"1882.0082";"1192.3364";"1269.7244";"1325.4757";"2716.5026";" 822.5052";" 864.0212";" 472.4557";" 322.6592";" 626.1118";"1009.2905";" 745.0974";" 937.1514";"1899.1929";"1913.5845";" 753.0754";" 741.6997";"1920.5807";"1357.0848";"1498.2784";" 926.6511";"1370.1972";"2185.5565";"3045.8758"
"2am";" 411.8519";"2266.7858";"1282.6308";" 630.4668";"1252.8928";" 463.5861";" 739.1556";"1882.0082";"1192.3364";"1269.7244";"1325.4757";"2716.5026";" 822.5052";" 864.0212";" 472.4557";" 322.6592";" 626.1118";"1009.2905";" 745.0974";" 937.1514";"1899.1929";"1913.5845";" 753.0754";" 741.6997";"1920.5807";"1357.0848";"1498.2784";" 926.6511";"1370.1972";"2185.5565";"3045.8758"
"3am";" 411.8519";"2266.7858";"1282.6308";" 630.4668";"1252.8928";" 463.5861";" 739.1556";"1882.0082";"1192.3364";"1269.7244";"1325.4757";"2716.5026";" 822.5052";" 864.0212";" 472.4557";" 322.6592";" 626.1118";"1009.2905";" 745.0974";" 937.1514";"1899.1929";"1913.5845";" 753.0754";" 741.6997";"1920.5807";"1357.0848";"1498.2784";" 926.6511";"1370.1972";"2185.5565";"3045.8758"
