"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075";"38.5579937304075"
"max";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925";"61.4420062695925"
"4am";"51.96581";"55.37459";"59.09091";"56.42595";"56.64557";"57.28314";"57.40319";"54.27286";"55.29101";"52.11506";"54.27461";"56.71795";"52.46114";"53.39105";"49.71591";"51.88571";"53.39367";"52.32358";"50.39474";"49.77376";"52.74074";"50.73099";"50.29240";"50.84227";"50.38052";"49.77376";"54.41413";"51.67883";"49.67320"
"5am";"51.95246";"54.75040";"59.17496";"56.60147";"56.66132";"57.71144";"57.88876";"54.66867";"56.06469";"52.20339";"53.42640";"56.25000";"52.77419";"53.74449";"50.29070";"52.34822";"54.14110";"53.05410";"51.21294";"50.15244";"52.90611";"51.34328";"51.44158";"51.64319";"51.54799";"50.15385";"54.86224";"51.92308";"46.80851"
"6am";"52.24626";"55.09868";"59.68436";"57.85797";"58.10147";"59.46903";"58.22222";"55.27108";"56.78322";"51.24172";"52.91925";"55.11811";"55.26316";"54.92958";"51.63807";"52.59349";"54.87013";"54.02930";"52.06259";"50.66007";"53.73609";"52.15311";"52.92154";"54.43686";"52.35008";"50.88853";"55.07717";"52.90520";"40.21277"
"7am";"55.57084";"56.37584";"58.39637";"58.12155";"58.79044";"59.50096";"57.85714";"55.86924";"56.86275";"50.80764";"52.59669";"53.68098";"58.50932";"57.64925";"52.11268";"54.87256";"53.75254";"52.50000";"50.08850";"49.20949";"50.49505";"50.94340";"52.66160";"55.00000";"51.55393";"50.18450";"55.02041";"51.37931";"40.45113"
"8am";"59.57895";"54.30580";"59.67742";"59.52381";"57.38943";"58.35010";"58.63067";"56.87679";"56.65468";"51.11238";"53.78715";"53.69738";"59.67927";"56.51106";"53.53535";"56.41026";"54.16667";"49.85994";"50.32680";"47.19101";"49.91736";"48.38710";"51.81452";"55.65032";"50.00000";"49.89059";"55.97190";"49.89940";"40.71429"
"9am";"59.30470";"54.01460";"59.59596";"60.68111";"56.91824";"59.25926";"58.41121";"57.10227";"56.13027";"51.77419";"53.56522";"54.62857";"59.36473";"56.91906";"52.31608";"57.59162";"55.41562";"50.00000";"49.65831";"46.21027";"49.91653";"48.18182";"49.69697";"54.44444";"48.84211";"48.57143";"56.01852";"50.73684";"42.08243"
"10am";"58.84146";"53.79061";"59.58904";"61.21593";"56.84647";"58.29876";"59.01794";"56.70996";"55.64356";"52.00857";"55.01243";"54.57627";"59.76645";"55.44041";"52.82486";"56.63082";"54.19847";"50.45317";"50.00000";"46.55172";"50.08489";"47.67442";"49.69199";"54.90654";"50.21097";"47.41784";"56.21118";"49.89293";"41.98953"
"11am";"58.69121";"55.67568";"59.09091";"60.23207";"56.39413";"58.40336";"58.70406";"57.22461";"56.59656";"51.54807";"55.59157";"54.96098";"59.03743";"55.61224";"51.71429";"57.74135";"55.01285";"48.97361";"49.31193";"47.44526";"50.16556";"47.62980";"50.00000";"54.29234";"48.34025";"46.37002";"56.41628";"49.47146";"42.19235"
"12am";"60.08584";"54.79930";"58.39041";"60.72917";"57.26405";"58.64979";"58.98175";"56.34006";"57.06215";"51.28626";"56.75460";"55.15289";"57.91711";"52.92621";"51.77112";"57.11806";"56.65796";"47.80059";"50.00000";"47.80488";"49.09091";"47.79736";"50.62500";"53.86364";"49.27235";"47.54098";"56.36943";"49.47368";"42.38683"
"1pm";"59.48980";"54.98282";"59.05245";"60.49896";"55.99152";"59.78261";"59.79087";"55.94203";"56.71642";"51.11595";"56.60672";"53.41686";"58.20272";"53.01837";"53.08989";"55.14184";"56.91057";"47.92899";"49.77273";"47.96163";"49.05983";"47.20358";"50.10438";"53.02013";"47.44681";"47.38095";"55.63436";"49.33628";"42.37462"
