"variable","CODE_SEC","RES_SEC","W_IND"
"h9","002","001",159.784
"h9","002","003",244.24467
"h9","002","004",31.63077
"h9","002","008",55.79735
"h9","002","009",69.87084
"h9","002","010",49.86546
"h9","002","011",52.30019
"h9","002","012",22.72315
"h9","002","022",47.18684
"h9","002","023",82.30339
"h9","002","032",36.49433
"h9","002","063",203.2152
"h9","002","069",26.40168
"h9","065","035",13.33376
"h9","065","063",120.45603
"h9","065","064",522.48925
"h9","065","067",121.53153
"h9","065","068",130.9357
"h9","065","069",46.58927
"h10","002","001",90.62107
"h10","002","003",103.93302
"h10","002","005",75.2352
"h10","002","006",69.28942
"h10","002","008",55.79735
"h10","002","009",69.87084
"h10","002","010",49.86546
"h10","002","012",22.72315
"h10","002","021",31.66297
"h10","002","022",47.18684
"h10","002","023",82.30339
"h10","002","034",23.08631
"h10","002","063",203.2152
"h10","002","069",83.474
"h10","021","002",167.2594
"h10","021","003",67.46949
"h10","021","022",93.57834
"h10","021","028",76.04489
"h10","021","035",33.93617
"h10","021","038",82.93686
"h10","021","041",17.57359
"h10","021","042",129.55405
"h10","021","048",59.0963
"h10","021","061",29.21634
"h10","021","071",19.5593
"h10","021","075",31.9135
"h10","065","035",13.33376
"h10","065","063",120.45603
"h10","065","064",446.28108
"h10","065","066",90.45493
"h10","065","067",90.27728
"h10","065","068",130.9357
"h10","065","069",46.58927
"h11","002","001",68.97418
"h11","002","004",111.3064
"h11","002","005",103.21379
"h11","002","006",69.28942
"h11","002","007",50.88227
"h11","002","008",55.79735
"h11","002","010",41.6948
"h11","002","012",25.6373
"h11","002","021",31.66297
"h11","002","023",151.64554
"h11","002","063",203.2152
"h11","002","069",83.474
"h11","021","005",24.47788
"h11","021","008",58.12675
"h11","021","035",33.93617
"h11","021","038",100.3385
"h11","021","041",17.57359
"h11","021","042",77.31506
"h11","021","048",59.0963
"h11","021","061",29.21634
"h11","021","071",19.5593
"h11","021","075",31.9135
"h12","002","001",68.97418
"h12","002","003",38.87306
"h12","002","004",111.3064
"h12","002","005",47.07907
"h12","002","006",107.76424
"h12","002","010",41.6948
"h12","002","023",122.24787
"h12","002","028",93.97616
"h12","002","036",153.32
"h12","002","037",41.72591
"h12","002","063",203.2152
"h12","002","069",26.40168
"h13","002","003",323.64955
"h13","002","004",111.3064
"h13","002","005",47.07907
"h13","002","006",107.76424
"h13","002","008",164.16775
"h13","002","009",73.26117
"h13","002","012",27.22136
"h13","002","023",52.90572
"h13","002","028",93.97616
"h13","002","033",46.31538
"h13","002","036",153.32
"h13","002","037",41.72591
"h13","002","050",196.78616
"h13","002","060",81.1454
"h13","002","063",203.2152
"h13","002","069",26.40168
"h14","002","001",283.67683
"h14","002","003",373.70723
"h14","002","004",111.3064
"h14","002","005",47.76056
"h14","002","006",69.28942
"h14","002","007",39.99533
"h14","002","008",164.16775
"h14","002","009",32.91484
"h14","002","010",287.5443
"h14","002","012",67.76663
"h14","002","024",72.07981
"h14","002","025",28.09723
"h14","002","027",24.59963
"h14","002","028",93.97616
"h14","002","029",50.85597
"h14","002","033",46.31538
"h14","002","036",153.32
"h14","002","049",204.0072
"h14","002","050",196.78616
"h14","002","060",81.1454
"h14","002","063",328.9628
"h14","002","069",26.40168
"h14","065","063",58.10339
"h14","065","064",1020.02863
"h14","065","066",258.28365
"h14","065","067",62.07803
"h14","065","068",130.9357
"h14","065","081",78.851
"h15","001","003",188.98226
"h15","001","004",35.96876
"h15","001","005",68.75475
"h15","001","006",34.47255
"h15","001","007",16.28678
"h15","001","009",125.49294
"h15","001","035",20.42831
"h15","001","037",46.67968
"h15","001","081",76.27861
"h15","002","001",523.79368
"h15","002","003",527.09807
"h15","002","004",75.63344
"h15","002","005",47.76056
"h15","002","007",81.57161
"h15","002","008",57.14205
"h15","002","009",33.63166
"h15","002","010",387.34234
"h15","002","011",98.85528
"h15","002","012",40.54527
"h15","002","021",31.66297
"h15","002","025",28.09723
"h15","002","026",56.36123
"h15","002","027",24.59963
"h15","002","028",93.97616
"h15","002","033",46.31538
"h15","002","049",204.0072
"h15","002","050",71.83636
"h15","002","057",216.7928
"h15","002","063",203.2152
"h15","002","069",26.40168
"h15","005","002",90.42346
"h15","005","004",104.96558
"h15","005","006",81.48819
"h15","005","011",60.60216
"h15","005","024",119.3636
"h15","005","032",69.09375
"h15","005","041",14.65554
"h15","005","062",134.2184
"h15","011","010",92.1238
"h15","011","012",253.26121
"h15","011","025",44.11073
"h15","011","032",29.07833
"h15","011","035",57.55474
"h15","011","041",24.85703
"h15","011","050",77.59029
"h15","011","057",64.52272
"h15","011","065",54.93874
"h15","011","071",22.09718
"h15","021","002",167.2594
"h15","021","005",52.35921
"h15","021","006",22.20568
"h15","021","008",323.89989
"h15","021","025",28.17171
"h15","021","036",96.18876
"h15","021","038",124.30699
"h15","021","042",77.31506
"h15","021","060",180.94307
"h15","021","061",29.21634
"h15","024","001",55.35971
"h15","024","010",36.95414
"h15","024","012",44.2199
"h15","024","027",38.48422
"h15","024","034",46.80771
"h15","024","035",31.80399
"h15","024","046",33.5286
"h15","024","050",73.50137
"h15","024","051",69.22013
"h15","024","069",26.47098
"h15","065","063",205.153
"h15","065","064",676.54234
"h15","065","066",327.66838
"h15","065","068",179.73723
"h15","065","081",78.851
"h16","002","001",496.02637
"h16","002","003",264.24472
