"hour";"001";"050";"100";"120";"140";"180";"200";"240";"260";"300";"350";"360";"400";"425";"450";"500";"560";"600";"625";"650";"700";"750";"800";"820";"840";"845"
"min";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005";"486.0532005"
"max";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296";"37773.277296"
"4am";" 4957.743";"32593.339";"18122.841";"11040.351";"24038.803";"16997.975";"23150.020";"17720.111";"22691.741";"37773.277";" 7582.430";" 8485.100";" 6596.436";"22497.320";" 9596.079";"32621.113";" 9207.236";" 3374.598";"16636.907";" 5679.879";"14387.175";" 8846.168";"20442.009";"16595.245";"11193.111";" 7138.038"
"5am";" 5568.781";"32662.775";"17747.885";"10873.704";"24330.434";"16914.651";"23288.892";"17942.307";"22538.981";"36773.396";" 7276.911";" 8221.243";" 6568.662";"22039.041";" 9373.883";"32037.850";" 8943.379";" 3457.921";"16623.019";" 5624.330";"14164.979";" 8554.536";"19969.843";"15970.319";"10845.930";" 6554.775"
"6am";"10068.245";"33009.956";"17803.434";"10345.990";"25844.143";"16261.951";"23358.328";"18844.977";"21983.492";"32218.384";" 6040.947";" 7040.828";" 6013.172";"19830.971";" 8415.664";"29677.020";" 8040.709";" 4277.268";"16373.049";" 5166.051";"12942.902";" 7582.430";"18192.277";"13512.279";" 9401.658";" 5874.300"
"7am";"19025.511";"33121.054";"17581.239";"10457.087";"27205.092";"14845.453";"23358.328";"19164.383";"21316.905";"26344.083";" 4957.743";" 5721.541";" 4735.547";"15914.771";" 7082.489";"26205.211";" 6929.730";" 6943.617";"15664.800";" 4096.734";"10901.479";" 6665.872";"16511.922";"11984.683";" 8096.258";" 5166.051"
"8am";"28135.537";"31718.443";"17067.411";"10998.690";"28552.154";"13762.249";"24316.547";"19608.775";"21261.356";"23983.254";" 4485.577";" 5068.841";" 3818.989";"13456.730";" 6388.128";"25094.232";" 6124.270";" 9651.628";"15567.590";" 3444.034";"10151.568";" 6124.270";"15775.898";"11345.870";" 7582.430";" 5193.826"
"9am";"31051.856";"32315.594";"17025.749";"11179.224";"29079.869";"13859.460";"25260.879";"19456.015";"21066.934";"23288.892";" 4346.704";" 4874.419";" 3596.794";"12873.466";" 6165.932";"24705.390";" 5790.977";"10234.892";"15998.094";" 3221.838";" 9818.275";" 5818.751";"15998.094";"11179.224";" 7165.813";" 5027.179"
"10am";"32023.962";"32273.933";"16997.975";"10998.690";"29788.118";"13498.392";"25719.158";"19525.451";"21039.160";"23163.907";" 4138.396";" 4777.209";" 3416.260";"12567.947";" 5902.075";"24872.037";" 5693.766";"10304.328";"16303.613";" 3138.515";" 9790.500";" 5638.217";"16123.079";"10832.043";" 6929.730";" 5041.066"
"11am";"32412.805";"32648.888";"17303.494";"10845.930";"30093.637";"13637.264";"25899.692";"19581.000";"21372.454";"23163.907";" 4096.734";" 4763.321";" 3402.372";"12554.060";" 5971.511";"24566.517";" 5735.428";"10568.185";"16136.966";" 3207.951";" 9734.951";" 5568.781";"16386.936";"10748.719";" 6901.955";" 5082.728"
"12am";"32523.903";"33440.460";"17359.043";"10984.802";"30468.592";"13540.053";"26038.564";"20094.828";"21677.973";"23275.005";" 4041.185";" 4818.870";" 3541.245";"12651.270";" 5902.075";"24677.615";" 5707.653";"10970.915";"16414.711";" 3152.402";" 9637.741";" 5693.766";"16525.809";"10873.704";" 7054.715";" 5263.262"
"1pm";"32912.745";"33926.513";"17136.847";"11123.675";"30760.224";"13623.377";"26191.324";"19955.956";"21927.943";"23691.622";" 4027.298";" 4804.983";" 3610.681";"12831.804";" 5999.285";"24830.375";" 5582.668";"11220.885";"16872.990";" 3124.628";" 9762.726";" 5693.766";"16498.034";"10845.930";" 7013.053";" 5416.021"
"2pm";"32454.467";"33718.205";"17664.562";"11276.434";"30676.901";"13678.926";"26288.535";"19678.211";"22275.124";"23774.945";" 4027.298";" 4735.547";" 3680.117";"13067.887";" 6277.030";"25219.217";" 5665.992";"11304.209";"17150.734";" 3235.726";" 9929.373";" 5707.653";"17039.636";"11179.224";" 7193.587";" 5499.345"
"3pm";"28135.537";"32829.422";"16775.779";"11179.224";"29065.981";"14248.302";"25233.105";"18331.149";"22219.575";"26010.790";" 4596.675";" 5304.924";" 4166.170";"14123.317";" 6651.985";"26385.745";" 5971.511";" 9846.049";"16123.079";" 3346.823";"10373.764";" 5971.511";"17400.705";"11901.360";" 7457.445";" 5749.315"
"4pm";"18400.585";"31065.743";"16109.192";"10595.960";"25830.256";"15123.198";"23997.141";"17428.479";"21552.988";"29538.147";" 5457.683";" 6082.609";" 5068.841";"16553.583";" 7651.866";"28399.394";" 6582.549";" 6568.662";"15970.319";" 3999.523";"11054.239";" 6513.113";"17567.351";"12762.368";" 8096.258";" 5915.962"
"5pm";"11234.773";"31371.262";"16248.064";"10470.975";"23886.043";"15748.124";"23108.358";"17109.073";"21622.424";"33718.205";" 6013.172";" 6971.392";" 5485.458";"19331.030";" 8068.483";"29913.103";" 7249.136";" 4291.155";"15831.447";" 4318.930";"12040.232";" 7151.926";"18011.743";"13665.039";" 8901.717";" 6165.932"
"6pm";" 9248.898";"31399.037";"16775.779";"10526.524";"23747.171";"15720.349";"23219.456";"16734.117";"21539.100";"34829.184";" 6429.789";" 7415.783";" 5471.570";"19886.520";" 8318.453";"30510.254";" 7776.851";" 3707.892";"15428.717";" 4679.998";"12290.202";" 7346.347";"18525.571";"13901.122";" 9054.477";" 6138.158"
"7pm";" 8540.649";"31121.292";"17206.283";"10457.087";"23191.681";"15734.236";"22802.839";"16525.809";"21330.792";"35176.364";" 6665.872";" 7512.994";" 5679.879";"20289.249";" 8387.890";"30996.307";" 7985.160";" 3499.583";"15387.056";" 4791.096";"12442.962";" 7499.107";"18442.247";"14220.528";" 9248.898";" 6179.819"
"8pm";" 7749.077";"31204.615";"16623.019";"10457.087";"22955.598";"15817.560";"22650.079";"16123.079";"21372.454";"35426.335";" 6943.617";" 7762.964";" 5929.849";"20719.754";" 8596.198";"31301.826";" 8276.792";" 3360.711";"15303.732";" 4943.855";"12817.917";" 7679.641";"18067.292";"14706.581";" 9693.290";" 6346.466"
"9pm";" 6610.324";"30926.871";"16303.613";"10429.313";"22788.951";"16067.530";"22469.545";"16234.177";"21053.047";"36190.133";" 7151.926";" 7818.513";" 6235.368";"21344.679";" 8748.958";"31690.669";" 8471.213";" 3277.387";"15095.424";" 5124.389";"13206.760";" 7887.949";"18358.924";"14942.664";"10123.794";" 6540.887"
"10pm";" 5985.398";"30593.577";"16720.230";"10484.862";"22650.079";"16206.402";"22205.688";"16511.922";"21275.243";"36592.862";" 7263.024";" 8068.483";" 6277.030";"22011.266";" 9123.913";"31343.488";" 8693.409";" 3082.966";"15248.183";" 5402.134";"13665.039";" 8207.355";"18761.654";"15706.462";"10401.538";" 6651.985"
