"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341"
"max";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893"
"4am";" 486.5967";"2024.0203";"2421.4207";"1448.4252";"2522.2061";"2245.5870";"1296.1518";"1124.5348";"1872.7510";"1174.7798";"1394.0213";"1033.0832";" 410.9924";" 720.3452";" 885.5863";" 840.4368";"1124.8139";"1045.7430";" 686.6924";" 829.0976";"1311.4621";"2657.0517";"1260.2775";"1715.2427";"1812.9658";"1504.9105";"1480.1292";"1475.1087";"2180.2295";"2546.6413";"1957.4524"
"5am";" 486.5967";"2024.0203";"2421.4207";"1448.4252";"2522.2061";"2245.5870";"1296.1518";"1124.5348";"1872.7510";"1174.7798";"1394.0213";"1033.0832";" 410.9924";" 720.3452";" 885.5863";" 840.4368";"1124.8139";"1045.7430";" 686.6924";" 829.0976";"1311.4621";"2657.0517";"1260.2775";"1715.2427";"1812.9658";"1504.9105";"1480.1292";"1475.1087";"2180.2295";"2546.6413";"1957.4524"
"6am";" 486.5967";"2024.0203";"2421.4207";"1448.4252";"2522.2061";"2245.5870";"1269.6058";"1075.2926";"1872.7510";"1174.7798";"1413.7856";"1033.0832";" 396.8738";" 769.5874";" 865.8220";" 840.4368";"1124.8139";"1045.7430";" 686.6924";" 829.0976";"1311.4621";"2583.1170";"1260.2775";"1715.2427";"1812.9658";"1504.9105";"1480.1292";"1475.1087";"2180.2295";"2546.6413";"1957.4524"
"7am";" 486.5967";"2054.7276";"2421.4207";"1448.4252";"2368.9219";"2359.8772";"1238.8985";"1026.0504";"1872.7510";"1174.7798";"1413.7856";"1033.0832";" 396.8738";" 721.6852";" 852.4715";" 798.1026";"1071.4850";"1045.7430";" 667.7251";" 829.0976";"1311.4621";"2583.1170";"1260.2775";"1715.2427";"1812.9658";"1504.9105";"1480.1292";"1475.1087";"2180.2295";"2570.5924";"1923.0242"
"8am";" 744.0051";"1861.3367";"2440.5993";"1416.6073";"2339.5927";"2143.4127";"1289.6918";"1026.0504";"1764.5575";"1185.0743";"1377.2441";" 959.9884";" 484.8485";" 901.6907";" 736.6810";" 798.1026";"1064.5849";"1001.1944";" 673.5453";"1203.5903";"1311.4621";"2496.0977";"1216.6445";"1766.3375";"1842.2393";"1504.9105";"1445.0883";"1436.8568";"2054.0352";"2339.3945";"1868.0568"
"9am";"1101.0730";"1847.8500";"2816.0672";"1562.2102";"2049.3128";"1930.8876";"1181.0626";"1045.0177";"1798.3632";"1149.3822";"1052.8423";" 830.2296";" 342.3812";"1344.0820";" 757.1309";" 768.7840";"1033.0879";" 896.2564";" 820.6080";"1943.7209";"1186.7370";"2131.2917";"1129.3784";"1609.0030";"1538.2274";"1409.5319";"1304.9244";"1441.7330";"1955.8266";"2059.7519";"1868.0568"
"10am";"1345.4423";"1873.7997";"2884.2808";"1355.7613";"2148.9120";"1933.4735";"1107.4579";"1046.6087";"1674.0508";"1155.8523";"1042.9652";" 830.7230";" 479.4923";"1174.9535";" 773.0539";" 792.5345";" 850.5965";" 696.3814";" 900.6252";"1972.8505";"1006.7618";"2230.6604";" 989.3660";"1726.6002";"1436.7895";"1303.1789";"1339.9654";"1415.6345";"1936.0623";"1905.2628";"1937.0688"
"11am";" 980.4831";"1925.1719";"2770.1621";"1404.1728";"2113.2840";"1981.0782";"1246.7944";" 967.6002";"2099.9394";"1114.2313";"1241.0919";" 974.7021";" 483.1531";" 852.7810";" 829.3656";" 719.7057";" 955.7102";" 824.3079";" 741.6726";"1470.0168";"1138.3679";"2416.5191";"1173.0115";"1666.2171";"1568.6961";"1434.2279";"1410.0473";"1303.6011";"2123.7385";"2316.6193";"1731.9489"
