"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018"
"4am";" 97.139";"  0.000";"203.453";"173.889";"102.604";"  0.000";"212.066";"  0.000";"  0.000";"  0.000";" 70.340";"  0.000";" 88.043";"  0.000";" 69.145";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 41.032";" 59.305";" 42.325";" 25.232";"  0.000";"  0.000";"  0.000";"102.789";"  0.000";" 39.589";"  0.000";"  0.000";" 89.916";" 58.231";"  0.000";"  0.000";" 34.169";"  0.000";" 65.541";"  0.000";"  0.000";" 72.666";"  0.000";"  0.000";"118.009";"136.867";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"165.918";"  0.000";"174.947";"125.735";"  0.000";"  0.000";" 95.193";"  0.000";"  0.000";"161.394";"  0.000";NA;"  0.000";NA;NA;"  0.000";"173.719";"  0.000";"  0.000";"  0.000";"  0.000";" 43.242";"  0.000";"  0.000";"  0.000";"  0.000";" 23.976";"  0.000";"  0.000";"  0.000";"  0.000";" 44.119";"  0.000";"110.145";"  0.000";" 89.198";"  0.000";" 34.572";"  0.000";" 39.578";" 45.733";"  0.000";NA;NA;"  0.000";"165.896"
"5am";" 57.550";"  0.000";"203.453";"173.889";"102.604";"  0.000";"212.066";"  0.000";"  0.000";"  0.000";" 70.340";"  0.000";" 88.043";"  0.000";" 69.145";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 41.032";" 59.305";" 42.325";" 25.232";"  0.000";"  0.000";"  0.000";"102.789";"  0.000";"  0.000";"  0.000";"  0.000";" 89.916";" 58.231";"  0.000";"  0.000";" 34.169";"  0.000";" 65.541";"  0.000";"  0.000";" 72.666";"  0.000";"  0.000";"118.009";"136.867";"  0.000";"  0.000";" 89.916";"  0.000";"  0.000";"  0.000";"100.677";"  0.000";"  0.000";"165.918";"  0.000";"174.947";"125.735";"  0.000";"  0.000";" 95.193";" 39.589";"  0.000";"161.394";"  0.000";NA;"141.797";NA;NA;"  0.000";"173.719";"  0.000";"  0.000";"  0.000";"  0.000";" 43.242";"  0.000";"  0.000";"  0.000";"  0.000";" 23.976";"  0.000";"  0.000";"  0.000";"  0.000";" 44.119";"  0.000";"110.145";"  0.000";" 89.198";"  0.000";" 34.572";"  0.000";" 39.578";" 45.733";"  0.000";NA;NA;"  0.000";"165.896"
"6am";" 57.550";"  0.000";"263.283";" 52.023";"102.604";"321.999";"212.066";"  0.000";"  0.000";" 12.487";" 70.340";"  0.000";" 88.043";"  0.000";" 69.145";"  0.000";"  0.000";" 47.681";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 41.032";" 59.305";" 42.325";" 25.232";"  0.000";"  0.000";"  0.000";"102.789";"  0.000";"  0.000";"  0.000";"  0.000";" 89.916";" 58.231";" 37.855";" 72.666";" 34.169";" 25.392";"  0.000";" 77.645";"  0.000";" 72.666";"  0.000";"  0.000";"118.009";"136.867";" 65.911";"  0.000";" 89.916";"  0.000";"  0.000";"  0.000";"100.677";"  0.000";"  0.000";"300.737";"  0.000";"268.071";"125.735";"  0.000";"  0.000";" 95.193";"  0.000";"  0.000";"  0.000";"  0.000";NA;"141.797";"  0.000";NA;"  0.000";"173.719";"  0.000";"  0.000";" 39.589";"  0.000";" 43.242";"  0.000";"  0.000";"  0.000";"  0.000";" 23.976";"  0.000";"  0.000";" 37.900";"  0.000";" 80.885";" 48.038";"135.276";"  0.000";"186.462";"  0.000";"110.578";"  0.000";" 39.578";" 45.733";"  0.000";NA;"  0.000";"  0.000";"165.896"
"7am";"180.830";" 66.918";"396.088";"241.912";"228.159";"390.455";"252.213";"213.546";"181.174";" 67.279";"120.424";"  0.000";"152.378";"  0.000";" 69.145";"  0.000";"  0.000";"241.994";" 64.280";"  0.000";"  0.000";" 37.912";" 73.649";"159.952";"  0.000";"  0.000";" 85.062";"  0.000";" 49.793";"  0.000";"330.917";"129.496";" 52.166";"  0.000";"147.395";"129.505";"138.975";" 85.249";"  0.000";" 34.169";" 57.883";"  0.000";"  0.000";" 26.936";"121.754";" 49.756";" 46.930";"261.146";"270.031";"131.769";" 93.854";"203.118";" 30.907";" 26.936";"295.312";"100.677";" 65.541";" 68.253";"234.099";"134.039";"280.687";"276.485";"  0.000";"  0.000";"204.002";"194.147";"  0.000";"120.494";"  0.000";"  0.000";"141.797";"  0.000";"  0.000";"  0.000";"411.773";"  0.000";"  0.000";" 99.650";"  8.525";" 43.242";"  0.000";"  0.000";" 21.223";" 34.572";" 23.976";" 95.948";" 85.049";" 37.900";"  0.000";"  0.000";" 96.076";"110.145";"  0.000";"415.176";" 32.997";" 34.572";" 93.763";"208.956";"157.234";"  0.000";" 70.586";"  0.000";"121.866";" 77.514"
"8am";"286.075";"828.666";"631.818";"348.409";"435.948";"406.076";"503.691";"870.182";"460.217";"235.083";"120.424";" 50.084";"600.593";"  0.000";"313.563";"  0.000";"354.572";"285.527";"236.616";"197.501";"165.672";"403.681";"239.851";"390.720";"165.388";"340.590";"214.874";" 47.394";"245.441";"235.611";"286.303";"202.249";"355.139";"  0.000";"638.530";"289.502";"606.031";"199.113";"168.312";" 94.381";" 32.997";"  0.000";"116.768";" 26.936";"207.179";"147.639";"166.116";"310.902";"278.577";"131.822";"384.321";"290.907";" 86.708";" 26.936";"529.924";"862.683";"225.632";"290.836";"922.869";"136.362";"299.330";" 89.914";"275.236";" 29.466";"216.618";"256.505";"153.277";"576.644";" 44.808";"  0.000";"141.797";"  0.000";"  0.000";" 76.089";"496.273";" 92.123";"140.387";"204.918";"156.459";" 43.242";" 55.632";" 23.976";"260.310";" 75.500";"394.055";" 55.343";" 85.049";"128.384";"  0.000";"103.245";"177.865";"228.907";" 53.048";"743.529";"229.911";"520.172";"227.815";"471.659";"352.568";"673.792";" 70.586";"  0.000";"121.866";"580.979"
"9am";"1029.669";"2441.017";"1177.021";" 625.158";"1023.169";" 824.906";"1042.302";"1263.910";" 464.471";" 451.670";" 227.556";" 377.740";" 777.748";" 154.989";" 874.673";" 167.251";" 446.224";" 556.932";" 305.382";" 180.231";" 393.559";" 545.735";" 148.644";" 660.257";" 368.968";" 642.856";" 558.567";" 160.212";" 299.994";" 389.793";" 446.889";" 357.010";" 409.568";"   0.000";"1317.495";" 323.667";" 695.291";" 412.433";" 555.237";"  34.169";"  98.538";" 165.050";" 268.910";" 148.664";" 286.784";" 368.739";" 313.745";" 932.379";" 949.093";" 406.587";" 744.622";" 511.123";" 405.994";" 266.775";" 840.652";" 673.603";" 514.510";" 374.445";"1512.962";" 111.591";" 604.601";"  60.202";" 258.647";"   0.000";" 140.490";" 775.010";" 215.789";"1572.413";"  44.808";"  58.932";" 267.734";"   0.000";"   0.000";" 125.369";" 622.973";" 694.062";" 254.865";" 545.878";" 557.658";"  98.034";"  89.527";"  23.976";" 530.922";" 437.067";" 732.699";" 194.098";" 108.992";" 445.325";" 223.671";" 316.177";" 502.034";" 481.757";" 259.188";"1207.513";" 660.233";"1161.896";" 592.545";" 855.839";" 271.485";"1642.442";" 152.375";" 116.534";" 121.866";"2079.173"
"10am";"1711.973";"3248.812";"1011.501";" 781.852";"1236.109";"1679.004";"1704.837";"1340.683";" 318.765";" 835.910";" 532.516";" 451.458";" 536.143";" 300.249";" 963.252";" 697.565";" 555.562";" 549.304";" 513.335";" 274.309";" 564.937";" 444.678";" 367.284";" 947.320";" 332.275";" 548.825";" 813.662";" 392.839";" 206.390";" 380.645";" 750.256";" 359.380";" 555.457";" 113.199";"1150.362";" 345.178";" 799.095";" 503.479";" 688.413";" 206.813";" 348.175";" 286.825";" 395.090";" 196.117";" 287.814";" 447.560";" 252.356";"1212.370";"1378.932";" 353.061";" 500.500";" 583.955";" 729.946";" 203.879";" 930.821";" 588.076";" 518.561";" 350.896";"2026.427";" 330.774";"1038.752";" 172.274";" 301.336";"  80.489";" 286.325";"1307.655";" 184.104";"1792.405";"   0.000";"  58.932";" 434.383";"   0.000";"   0.000";"  18.767";" 903.844";" 764.942";" 365.082";" 968.399";" 633.660";" 219.296";" 200.016";"  23.976";" 882.781";" 462.512";" 224.784";" 389.105";" 258.589";" 643.835";" 178.686";" 636.956";" 468.283";" 378.902";" 521.485";" 620.300";" 733.975";"1064.754";" 764.631";"1031.778";" 138.023";"2926.552";" 152.375";"  92.558";"   0.000";"1224.482"
"11am";"2061.285";"2865.885";" 806.961";" 640.211";" 767.612";"1616.402";" 936.360";"1386.906";" 498.208";" 536.142";" 353.068";" 303.860";" 270.536";" 116.682";" 835.191";" 489.506";" 326.456";" 434.954";" 119.550";" 485.728";" 130.639";" 338.273";" 122.640";" 663.117";" 222.035";" 183.744";" 467.447";" 221.595";" 155.143";" 508.087";" 482.900";" 254.988";" 501.061";"  42.456";"1088.529";" 306.789";" 471.926";" 622.775";" 645.696";" 118.425";" 523.768";" 204.068";" 236.873";" 105.361";"  68.049";" 295.689";" 234.058";"1219.952";" 948.376";" 212.398";" 588.543";" 219.973";" 520.253";"  73.278";" 828.768";" 754.052";" 636.020";" 595.722";" 970.296";" 342.069";" 620.914";" 172.056";" 408.184";"  67.873";" 393.374";" 941.961";"   0.000";"1707.310";"   0.000";"  58.932";" 434.383";"   0.000";"   0.000";"  18.767";"1044.627";" 772.197";" 789.619";" 441.382";" 164.443";" 219.296";" 200.016";"   0.000";" 478.962";" 334.814";" 249.181";" 537.693";" 102.405";"  50.327";" 488.840";" 256.468";" 542.479";"  71.642";" 316.999";" 738.375";" 697.311";" 997.706";" 555.052";" 608.993";" 377.981";"1910.020";" 151.330";" 141.766";"  52.621";"1272.413"
"12am";"2763.878";"5451.177";"1096.636";"1012.670";"1691.847";"2286.741";"1702.378";" 911.650";" 539.108";" 586.084";" 293.351";" 378.608";" 692.255";" 116.682";" 749.910";" 337.311";" 797.049";" 347.025";" 265.857";" 606.261";" 171.117";" 675.500";" 474.190";" 579.476";" 704.153";" 352.789";" 244.948";" 250.159";" 107.198";" 480.173";"1084.279";" 185.128";" 485.641";"   0.000";"1295.291";" 174.406";" 497.233";"1657.563";"1145.329";" 158.179";" 805.807";" 336.614";" 410.499";" 431.451";" 463.748";" 261.982";" 679.846";" 713.558";"1004.624";" 703.535";" 533.225";" 444.551";" 618.580";"  69.145";"1134.027";" 756.523";"1201.799";" 881.188";" 828.945";" 343.440";"1160.822";" 295.403";" 278.035";" 221.150";" 246.090";" 981.914";"   6.449";"1890.736";"  50.124";" 101.388";" 380.803";"  58.605";"  21.223";" 116.334";" 917.434";"2884.355";" 885.136";" 929.808";" 172.016";" 219.296";" 200.016";" 136.867";" 379.887";" 334.814";" 366.934";" 295.487";" 365.949";" 530.721";" 954.886";" 321.967";" 431.570";"1127.525";" 205.498";" 228.586";" 642.001";"1359.873";" 822.638";"1203.081";" 497.029";"2906.825";" 353.011";" 192.093";" 128.627";"1685.810"
"1pm";"2135.765";"3806.952";"1413.544";"1358.690";"1303.205";"1515.021";"1290.637";"1026.525";" 562.971";" 708.853";" 298.722";" 315.212";" 400.359";" 284.240";" 618.934";" 493.629";" 750.734";" 426.430";" 312.088";" 617.508";" 251.574";" 732.274";" 580.676";" 812.293";" 564.160";" 302.181";" 283.717";" 252.698";" 198.306";" 166.418";" 801.897";" 189.592";" 470.833";"  68.982";"1395.802";" 171.003";" 516.651";"1187.981";"1149.938";"  84.256";" 638.365";" 114.976";" 612.600";" 431.451";" 254.671";" 302.769";" 285.648";"1078.439";" 906.708";" 774.163";" 568.254";" 360.066";" 739.225";" 251.681";" 696.002";" 606.014";"1164.217";" 629.441";"1398.397";" 316.194";" 961.942";" 224.859";" 218.345";" 135.746";" 580.840";"1028.287";" 106.206";"1715.333";"   0.000";" 101.388";" 380.803";"   0.000";" 201.354";" 135.101";"1021.385";" 633.241";" 228.843";" 915.327";" 215.385";" 219.296";" 144.384";"   0.000";" 599.572";" 402.577";" 236.171";" 269.444";" 259.054";" 231.518";" 755.723";" 412.716";" 372.934";" 721.348";" 316.999";" 593.630";" 730.908";"1199.139";" 856.305";"1243.950";" 461.043";"2979.990";" 353.011";" 168.117";"  76.006";"1768.008"
"2pm";"2219.591";"4324.317";"2191.609";"1642.177";"1703.049";"2048.750";"2047.167";"1264.174";"1050.276";" 924.225";" 948.936";" 642.853";" 905.634";" 581.625";" 640.770";" 547.628";" 729.612";" 543.635";" 449.452";" 672.958";" 553.596";" 974.769";" 678.539";"1472.690";" 937.163";" 517.432";" 566.375";"  90.319";" 566.310";" 664.962";" 889.484";" 129.330";" 482.195";"   0.000";"1083.402";" 413.471";" 695.560";" 734.200";"1465.603";" 532.279";"1124.626";" 203.833";" 934.962";" 427.005";" 303.759";" 303.367";" 640.372";"1558.960";"1222.407";" 810.634";" 957.203";"1002.068";"1289.760";" 351.895";" 815.336";"1169.621";"1345.299";" 837.898";"2532.637";" 519.249";" 864.440";" 245.136";" 384.379";" 124.411";" 877.570";"2345.080";" 519.787";"2136.667";"   0.000";" 101.388";" 313.740";"   0.000";"   0.000";" 246.814";" 945.341";"1159.210";" 364.756";"1999.441";" 395.550";" 219.296";" 223.870";"  23.976";" 543.349";" 570.353";" 574.632";"  42.844";" 437.003";" 508.327";" 806.427";" 537.652";" 937.410";" 491.468";" 373.215";"1089.747";"1112.438";"1710.867";" 959.482";"1820.949";"1080.028";"4269.005";" 283.446";"  92.558";" 126.333";"2757.580"
"3pm";"2938.907";"4539.439";"2423.028";"1667.391";"1723.964";"2282.387";"2469.916";"1926.535";"1251.205";"1692.675";" 601.510";" 478.667";"1192.600";" 476.638";" 825.016";" 549.520";" 661.966";" 803.876";" 312.088";" 494.833";" 784.124";"1020.081";" 885.669";"1194.029";" 877.832";" 603.665";" 649.726";" 422.501";" 533.569";" 289.438";" 708.124";" 444.653";" 746.990";"  36.931";" 983.041";" 589.751";"1124.209";"1020.725";"1794.031";" 735.349";"1363.839";" 485.377";"1055.483";" 425.259";" 414.236";" 357.379";" 843.590";"1554.248";"1391.041";" 966.018";"1530.310";"1381.536";"1543.454";" 501.639";" 968.658";"1696.210";"1235.738";" 983.528";"2860.179";"1020.833";"1071.351";" 387.166";" 503.759";" 162.259";" 573.755";"1922.594";" 512.873";"3003.306";"   0.000";" 101.388";" 241.383";"   0.000";"   0.000";" 246.814";" 779.547";" 921.543";" 435.281";"1787.908";" 636.820";"  98.034";" 223.870";" 162.720";"1067.864";" 536.233";" 941.574";"  80.744";" 359.456";" 456.490";" 904.449";" 891.543";"1156.562";" 484.106";" 644.144";"1089.747";" 762.625";"2459.225";" 837.240";"1487.121";"1555.794";"5600.535";" 233.119";"  92.558";" 126.333";"2468.428"
"4pm";"1736.310";"3526.829";"2104.505";"1245.120";"1268.912";"2314.683";"1938.158";"1372.396";"1153.033";"1128.203";" 647.811";" 743.530";"1308.289";" 223.706";" 934.052";" 630.507";"1048.388";" 594.293";" 214.949";" 520.947";" 565.112";"1405.201";" 720.296";"1030.467";" 859.734";" 433.820";" 227.707";" 525.590";" 467.071";" 341.685";" 590.354";" 897.903";" 769.150";"  66.897";" 714.531";" 610.932";" 886.373";" 924.787";"1629.304";" 518.879";"1080.740";" 366.574";"1018.054";" 386.159";" 384.109";" 215.272";" 466.250";"2056.262";"1107.188";" 268.778";"1070.492";"1129.986";" 674.857";" 290.079";" 735.599";"1218.830";"1354.597";" 657.672";"2110.290";" 853.295";"1285.218";" 380.152";" 641.866";" 285.732";" 461.332";"1822.941";" 209.855";"2362.028";"   0.000";"  58.932";" 241.383";"   0.000";"   0.000";" 246.814";" 810.418";" 892.262";" 331.417";" 604.105";" 835.623";"  54.792";" 110.489";" 195.013";"1342.350";" 338.751";" 690.526";" 117.993";" 256.532";" 407.320";" 772.520";"1265.486";"1273.453";" 643.457";" 387.757";"1145.792";" 706.162";"2147.319";" 763.039";" 979.618";" 731.319";"4036.384";" 201.592";"   0.000";" 197.872";"1676.792"
