"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009";"77.72009"
"max";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251";"6386.94251"
"4am";"1322.2114";"1121.1198";"1091.1920";" 822.3862";"1443.1659";"1019.9462";" 733.3430";"1509.1681";"1268.6082";"2079.7307";"1067.2995";"1633.2606";" 967.5614";" 664.4678";"1167.9914";" 969.6877";"1722.5011";"1309.9306";" 736.5706";"1351.8159";"1532.1739";" 472.5772";" 592.0154";" 919.8561";"1324.5392";"1242.8559";" 585.2965";"1220.1787";"1520.9948";" 782.9433";"1481.2455";" 826.3914";"1489.5178";" 636.9200";" 642.4272";"1411.9538";"1454.7252";" 705.6192";"1240.3084";"1511.1129";" 927.3008"
"5am";"1322.2114";"1121.1198";"1091.1920";" 822.3862";"1443.1659";"1019.9462";" 733.3430";"1509.1681";"1268.6082";"2079.7307";"1067.2995";"1633.2606";" 967.5614";" 664.4678";"1167.9914";" 969.6877";"1722.5011";"1309.9306";" 736.5706";"1351.8159";"1532.1739";" 472.5772";" 592.0154";" 919.8561";"1324.5392";"1242.8559";" 585.2965";"1220.1787";"1520.9948";" 782.9433";"1481.2455";" 826.3914";"1489.5178";" 636.9200";" 642.4272";"1411.9538";"1454.7252";" 705.6192";"1240.3084";"1511.1129";" 927.3008"
"6am";"1322.2114";"1121.1198";"1066.1623";" 822.3862";"1443.1659";"1019.9462";" 733.3430";"1509.1681";"1268.6082";"2079.7307";"1067.2995";"1633.2606";" 967.5614";" 664.4678";"1167.9914";" 969.6877";"1722.5011";"1309.9306";" 736.5706";"1351.8159";"1532.1739";" 472.5772";" 592.0154";" 919.8561";"1324.5392";"1242.8559";" 585.2965";"1178.3241";"1520.9948";" 782.9433";"1481.2455";" 826.3914";"1489.5178";" 636.9200";" 642.4272";"1411.9538";"1454.7252";" 677.0160";"1240.3084";"1511.1129";" 927.3008"
"7am";"1336.9412";"1150.5730";"1066.1623";" 822.3862";"1443.1659";"1019.9462";" 733.3430";"1509.1681";"1268.6082";"2079.7307";"1067.2995";"1633.2606";" 967.5614";" 633.9951";"1167.9914";" 969.6877";"1722.5011";"1309.9306";" 707.1109";"1351.8159";"1532.1739";" 472.5772";" 592.0154";" 919.8561";"1324.5392";"1213.4027";" 585.2965";"1178.3241";"1535.7246";" 782.9433";"1481.2455";" 826.3914";"1489.5178";" 636.9200";" 642.4272";"1411.9538";"1454.7252";" 677.0160";"1240.3084";"1511.1129";" 927.3008"
"8am";"1490.1256";"1150.5730";"1047.3359";" 726.8498";"1455.0525";"1055.1326";" 666.3097";"1436.6873";"1337.3333";"2077.1280";"1067.6939";"1633.2606";"1244.3137";" 664.4678";"1096.7801";" 922.0108";"1661.8467";"1335.6469";" 778.6839";"1307.4287";"1313.5623";" 472.5772";" 730.7301";"1000.9732";"1328.3037";"1139.6658";" 562.1820";"1220.1787";"1419.0571";" 757.9845";"1460.8332";" 810.8764";"1489.5178";" 636.9200";" 642.4272";"1370.2022";"1454.7252";" 677.0160";"1240.3084";"1409.8283";" 927.3008"
"9am";"1612.3130";"1082.9287";"1121.5077";" 802.5467";"1474.5255";"1047.4426";" 741.2858";"1341.5713";"1294.6911";"2002.3064";"1046.0092";"1668.8327";"1298.8563";" 560.7271";"1061.5938";" 931.7587";"1514.7159";"1255.4350";" 763.9540";"1307.4287";"1874.3880";" 432.2913";" 583.2318";" 843.3942";"1273.1619";"1166.8298";" 562.1820";"1220.1787";"1419.0571";" 715.5411";"1504.3655";" 762.5902";"1444.6905";" 703.8380";" 595.2609";"1328.4505";"1501.8915";" 644.7231";"1327.0969";"1409.8283";" 927.3008"
"10am";"1667.1714";" 969.5569";"1039.1470";" 803.5590";"1357.3547";"1236.1140";" 699.0976";"1425.7355";"1314.7514";"1932.5088";"1144.1210";"1740.1668";"1586.1529";" 576.2259";"1038.1655";" 816.1825";"1559.5432";"1309.9306";" 735.9156";"1307.4287";"2128.9528";" 438.6531";" 510.8108";" 665.7489";"1182.9195";"1139.6658";" 537.2424";"1136.4695";"1457.4483";" 742.7051";"1336.6487";" 904.0703";"1444.6905";" 703.8380";" 677.3886";"1406.7433";"1364.5500";" 644.7231";"1253.1521";"1490.8265";" 888.4452"
"11am";"1511.0717";"1091.1414";"1044.4775";" 767.5468";"1362.0488";"1155.8079";" 712.2410";"1407.4858";"1373.5366";"2150.8005";"1148.9009";"1635.3195";"1294.6661";" 641.7362";"1145.4017";" 877.9683";"1540.5381";"1245.5418";" 778.6839";"1307.4287";"1630.0683";" 472.5772";" 545.7171";" 823.3279";"1276.6856";"1183.9496";" 560.3568";"1136.4695";"1559.6316";" 782.9433";"1484.8622";" 811.0213";"1418.9832";" 596.7213";" 677.3886";"1453.9435";"1333.5953";" 677.0160";"1191.7530";"1408.3154";" 927.3008"
