"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78"
"max";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62"
"4am";"1187.08";"1257.50";"1448.64";"2122.66";"1498.94";"1881.22";"2233.32";"1488.88";"1096.54";"1830.92";"2675.96";"2917.40";" 975.82";" 985.88";" 774.62";"1378.22";"1036.18";"1046.24";"1056.30";"1126.72";"1529.12";"1056.30";"1398.34";"1438.58";"1317.86";"1519.06";"3601.48";"1861.10";" 573.42"
"5am";"1187.08";"1247.44";"1448.64";"2132.72";"1478.82";"1881.22";"2223.26";"1478.82";"1096.54";"1820.86";"2645.78";"2917.40";" 985.88";" 985.88";" 764.56";"1398.34";"1016.06";"1046.24";"1046.24";"1126.72";"1529.12";"1056.30";"1398.34";"1438.58";"1307.80";"1509.00";"3581.36";"1861.10";" 593.54"
"6am";"1207.20";"1247.44";"1438.58";"2142.78";"1448.64";"1851.04";"2213.20";"1468.76";"1086.48";"1820.86";"2645.78";"2927.46";"1006.00";" 985.88";" 764.56";"1337.98";"1016.06";"1056.30";"1026.12";"1106.60";"1519.06";"1056.30";"1378.22";"1418.46";"1307.80";"1488.88";"3581.36";"1871.16";" 613.66"
"7am";"1307.80";"1237.38";"1398.34";"2162.90";"1458.70";"1830.92";"2313.80";"1438.58";"1036.18";"1830.92";"2686.02";"2796.68";"1046.24";" 935.58";" 744.44";"1358.10";" 965.76";"1026.12";" 995.94";"1116.66";"1498.94";" 985.88";"1378.22";"1348.04";"1267.56";"1478.82";"3551.18";"1800.74";" 613.66"
"8am";"1307.80";"1197.14";"1448.64";"2162.90";"1428.52";"1810.80";"2434.52";"1478.82";" 995.94";"1690.08";"2746.38";"2736.32";"1096.54";" 955.70";" 714.26";"1358.10";" 965.76";" 955.70";" 915.46";"1046.24";"1498.94";" 945.64";"1297.74";"1307.80";"1197.14";"1358.10";"3571.30";"1770.56";" 744.44"
"9am";"1398.34";"1187.08";"1337.98";"2162.90";"1378.22";"1770.56";"2645.78";"1458.70";" 965.76";"1720.26";"3068.30";"2635.72";"1146.84";" 955.70";" 714.26";"1378.22";" 915.46";" 925.52";" 834.98";" 845.04";"1448.64";" 905.40";"1348.04";"1197.14";"1156.90";"1237.38";"3611.54";"1599.54";" 925.52"
"10am";"1458.70";"1177.02";"1297.74";"2012.00";"1317.86";"1700.14";"2675.96";"1348.04";" 915.46";"1629.72";"3209.14";"2675.96";"1177.02";" 935.58";" 694.14";"1267.56";"1016.06";" 855.10";" 865.16";" 845.04";"1418.46";" 935.58";"1237.38";"1146.84";"1166.96";"1207.20";"3621.60";"1619.66";"1066.36"
"11am";"1388.28";"1156.90";"1368.16";"1951.64";"1358.10";"1649.84";"2444.58";"1348.04";" 975.82";"1609.60";"3440.52";"2655.84";"1187.08";" 915.46";" 734.38";"1247.44";" 925.52";" 905.40";" 885.28";" 865.16";"1478.82";" 975.82";"1267.56";"1187.08";"1187.08";"1247.44";"3541.12";"1710.20";"1126.72"
"12am";"1247.44";"1187.08";"1327.92";"2112.60";"1408.40";"1609.60";"2474.76";"1327.92";" 945.64";"1559.30";"3510.94";"2635.72";"1247.44";" 915.46";" 704.20";"1398.34";" 834.98";" 895.34";" 905.40";" 915.46";"1428.52";" 975.82";"1197.14";"1247.44";"1247.44";"1277.62";"3470.70";"1690.08";"1136.78"
"1pm";"1368.16";"1257.50";"1448.64";"2042.18";"1317.86";"1609.60";"2515.00";"1337.98";" 935.58";"1509.00";"3661.84";"2605.54";"1237.38";" 885.28";" 633.78";"1337.98";" 804.80";" 885.28";" 905.40";" 935.58";"1297.74";" 935.58";"1207.20";"1217.26";"1136.78";"1237.38";"3661.84";"1569.36";"1237.38"
"2pm";"1337.98";"1237.38";"1428.52";"2022.06";"1438.58";"1680.02";"2464.70";"1287.68";" 925.52";"1478.82";"3410.34";"2605.54";"1177.02";" 905.40";" 653.90";"1378.22";" 875.22";" 834.98";" 965.76";" 935.58";"1287.68";" 975.82";"1187.08";"1247.44";"1146.84";"1247.44";"3601.48";"1599.54";"1257.50"
"3pm";"1337.98";"1277.62";"1327.92";"2082.42";"1408.40";"1639.78";"2364.10";"1257.50";" 965.76";"1659.90";"3299.68";"2665.90";"1136.78";" 965.76";" 633.78";"1267.56";" 935.58";" 855.10";"1006.00";" 985.88";"1358.10";" 995.94";"1187.08";"1247.44";"1187.08";"1217.26";"3631.66";"1700.14";" 915.46"
"4pm";"1337.98";"1227.32";"1327.92";"2001.94";"1408.40";"1760.50";"2273.56";"1398.34";" 975.82";"1700.14";"2927.46";"2786.62";"1166.96";"1026.12";" 623.72";"1358.10";" 965.76";" 935.58";" 985.88";"1046.24";"1428.52";" 955.70";"1287.68";"1287.68";"1227.32";"1327.92";"3551.18";"1730.32";" 583.48"
"5pm";"1277.62";"1197.14";"1388.28";"2012.00";"1428.52";"1820.86";"2323.86";"1458.70";"1026.12";"1720.26";"2846.98";"2857.04";"1116.66";" 925.52";" 714.26";"1398.34";" 995.94";" 975.82";"1006.00";"1036.18";"1468.76";" 985.88";"1287.68";"1358.10";"1237.38";"1388.28";"3510.94";"1820.86";" 402.40"
"6pm";"1388.28";"1197.14";"1438.58";"2072.36";"1438.58";"1800.74";"2343.98";"1468.76";"1036.18";"1720.26";"2766.50";"2816.80";"1076.42";" 935.58";" 744.44";"1368.16";"1026.12";" 985.88";" 935.58";"1016.06";"1478.82";"1026.12";"1297.74";"1388.28";"1247.44";"1408.40";"3581.36";"1861.10";" 291.74"
"7pm";"1388.28";"1146.84";"1378.22";"2152.84";"1478.82";"1810.80";"2414.40";"1448.64";" 995.94";"1790.68";"2726.26";"2907.34";"1056.30";" 945.64";" 754.50";"1408.40";"1036.18";" 995.94";" 915.46";"1036.18";"1478.82";"1006.00";"1287.68";"1388.28";"1237.38";"1398.34";"3571.30";"1891.28";" 251.50"
"8pm";"1348.04";"1136.78";"1408.40";"2082.42";"1468.76";"1810.80";"2343.98";"1458.70";"1026.12";"1790.68";"2736.32";"2867.10";"1006.00";" 985.88";" 764.56";"1398.34";"1026.12";" 995.94";" 915.46";"1076.42";"1488.88";"1026.12";"1307.80";"1368.16";"1257.50";"1458.70";"3531.06";"1921.46";" 231.38"
"9pm";"1207.20";"1146.84";"1398.34";"2092.48";"1428.52";"1820.86";"2263.50";"1488.88";"1086.48";"1820.86";"2716.20";"2887.22";" 985.88";" 985.88";" 774.62";"1388.28";"1026.12";"1016.06";"1006.00";"1096.54";"1468.76";"1026.12";"1327.92";"1418.46";"1277.62";"1478.82";"3531.06";"1901.34";" 171.02"
"10pm";"1156.90";"1156.90";"1408.40";"2092.48";"1458.70";"1861.10";"2223.26";"1509.00";"1086.48";"1830.92";"2655.84";"2907.34";" 955.70";"1006.00";" 804.80";"1388.28";"1016.06";"1006.00";"1036.18";"1126.72";"1478.82";"1026.12";"1317.86";"1418.46";"1287.68";"1498.94";"3521.00";"1901.34";" 140.84"
