"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909";"7976.909"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";" 782.721";" 940.396";"   0.000";"   0.000";"   0.000";"   0.000";"1160.592";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 652.068";"1245.680";"   0.000";"   0.000";"0";"1518.419";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";" 909.690";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1149.462";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"1296.450";"3397.026";"1423.491";"   0.000";"   0.000";"1104.212";"1440.454";" 585.316";"   0.000";"   0.000";"   0.000";"   0.000";"1055.533";"   0.000";" 934.409";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 657.092";"   0.000";" 764.320";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 725.944";"1970.841";"   0.000";"   0.000";"   0.000";"3211.785";"   0.000";" 908.481";" 843.324";" 873.574";"   0.000";" 689.693";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1063.046";"   0.000";" 586.742";"   0.000";"   0.000";"   0.000";"   0.000";" 971.673";"   0.000";" 815.721";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 833.660";"1499.537";" 798.783";" 906.801";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1046.433";"   0.000";" 893.457";"   0.000";"1078.152";"   0.000";"   0.000";"1104.638";"   0.000";" 854.232";"   0.000";"1319.709";"1215.913";"1111.535";"   0.000";"2382.853";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1635.837";"4645.730";"1696.044";" 830.142";" 830.517";"1718.118";"1620.411";" 755.293";" 675.591";" 551.139";"   0.000";"   0.000";" 995.349";"   0.000";"1321.155";"   0.000";" 962.512";"   0.000";"   0.000";"   0.000";"   0.000";" 727.278";"   0.000";"1046.636";" 793.365";"   0.000";"   0.000";"   0.000";"   0.000";" 883.508";"2198.684";"   0.000";"   0.000";"   0.000";"3755.338";"   0.000";"1172.375";" 942.084";"1060.638";"   0.000";"1137.095";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1214.800";" 975.633";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 742.614";"   0.000";"   0.000";" 861.983";"1729.081";"   0.000";" 962.945";"2053.648";"   0.000";"   0.000";"   0.000";"1098.913";"   0.000";"1296.164";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 814.893";"1499.537";" 849.583";"1369.541";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1162.337";"   0.000";" 969.584";"1061.706";"1198.910";"   0.000";"   0.000";"1161.638";"   0.000";"1099.901";"   0.000";"1566.224";"1386.033";"1292.535";"   0.000";"3041.919";"   0.000";"   0.000";"   0.000";" 836.460"
"10am";"2192.732";"5678.377";"1767.832";" 811.014";"1155.282";"1763.040";"2008.093";"1108.390";"   0.000";" 669.732";"   0.000";"   0.000";" 754.509";"   0.000";"1552.802";"   0.000";" 817.449";"   0.000";"   0.000";"   0.000";"   0.000";" 616.268";"   0.000";"1301.493";" 845.543";"   0.000";" 647.388";"   0.000";"   0.000";" 950.269";"2220.655";"   0.000";"   0.000";"   0.000";"4306.629";"   0.000";"1207.944";"1876.798";"1069.622";"   0.000";"1202.531";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1051.893";"1120.079";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 712.048";"   0.000";"   0.000";"1111.243";"1643.361";"   0.000";" 942.124";"1677.591";"   0.000";"   0.000";" 816.906";" 822.018";"   0.000";"1361.960";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 756.272";"1944.018";" 871.404";"1409.384";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"1119.995";"1290.440";"1531.260";"1083.279";"   0.000";"1395.878";"   0.000";"1187.504";"   0.000";"1777.527";"1628.935";"1369.139";"   0.000";"3642.084";"   0.000";"   0.000";"   0.000";"1042.036"
"11am";"2169.666";"5294.642";"1709.005";" 828.558";" 781.505";"1720.011";"1935.568";"1156.069";"   0.000";" 647.362";"   0.000";"   0.000";" 786.172";"   0.000";"1327.643";"   0.000";" 781.149";"   0.000";"   0.000";"   0.000";"   0.000";" 674.748";"   0.000";"1047.525";" 927.229";"   0.000";" 560.680";"   0.000";"   0.000";" 782.141";"2182.533";"   0.000";"   0.000";"   0.000";"4135.898";"   0.000";" 955.356";"2005.195";"1009.377";"   0.000";" 785.515";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 916.161";" 888.514";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 919.068";"   0.000";"   0.000";" 984.494";"1426.692";"   0.000";" 602.382";"1378.904";"   0.000";"   0.000";" 711.665";" 940.416";"   0.000";"1391.723";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 693.599";"2011.589";" 970.854";"1256.417";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"1006.680";" 975.564";"1309.514";" 878.328";"   0.000";"1202.570";"   0.000";"1195.562";"   0.000";"1717.484";"1471.354";"1129.236";"   0.000";"3067.430";"   0.000";"   0.000";"   0.000";"   0.000"
