"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878";"206.878"
"max";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53";"5262.53"
"4am";" 361.971";" 725.219";"1340.473";" 950.840";" 648.440";" 573.830";" 480.235";"2134.361";" 853.569";" 763.027";"1570.546";" 423.463";"1021.075";" 590.169";"1250.336";"1520.330";" 724.798";"1110.913";"1274.580"
"5am";" 361.971";" 725.219";"1209.213";" 950.840";" 648.440";" 705.090";" 480.235";"2134.361";" 853.569";" 763.027";"1570.546";" 423.463";"1048.733";" 590.169";"1250.336";"1520.330";" 700.634";"1110.913";"1246.922"
"6am";" 327.461";" 697.894";"1209.213";" 959.201";" 648.440";" 775.395";" 480.235";"2173.854";" 853.569";" 763.027";"1570.546";" 423.463";"1048.733";" 550.676";"1250.336";"1406.751";" 661.376";"1145.423";"1216.981"
"7am";" 379.914";" 674.875";"1209.213";" 952.813";" 506.785";"1027.820";" 525.382";"1841.665";" 890.930";" 763.027";"1570.546";" 414.612";"1070.786";" 629.902";"1166.921";"1369.390";" 620.669";"1018.196";"1249.601"
"8am";" 474.408";" 639.474";"1174.129";" 888.275";" 709.412";"1236.479";" 543.210";"1922.646";" 907.194";" 823.450";"1534.118";" 378.222";"1064.018";" 495.563";"1135.121";"1405.262";" 642.350";" 851.524";"1121.607"
"9am";" 496.968";" 722.623";"1104.342";" 948.722";" 677.872";"1180.176";" 489.735";"1802.426";" 877.632";" 853.312";"1534.118";" 431.637";" 944.596";" 569.619";"1156.802";"1502.670";" 542.637";" 851.524";"1096.832"
"10am";" 425.647";" 606.264";"1070.217";"1153.460";" 622.611";"1098.437";" 415.285";"1720.020";" 900.008";" 775.064";"1499.905";" 460.284";" 945.936";" 494.961";" 993.311";"1548.351";" 531.859";" 945.910";"1244.472"
"11am";" 440.672";" 598.471";"1265.320";" 951.202";" 584.781";"1209.812";" 472.005";"1933.444";" 854.068";" 851.543";"1438.393";" 373.393";" 996.239";" 553.484";"1173.462";"1317.010";" 571.589";" 921.889";"1120.007"
"12am";" 398.277";" 635.981";"1311.792";" 878.528";" 760.989";" 914.258";" 556.737";"1846.506";" 853.569";" 857.632";"1460.893";" 249.453";" 972.138";" 592.977";"1152.577";"1374.800";" 651.955";"1092.174";"1200.694"
"1pm";" 498.450";" 655.000";"1255.467";" 930.125";" 750.359";"1284.816";" 549.518";"1737.328";" 854.144";" 785.969";"1338.981";" 279.172";" 877.207";" 580.782";"1089.652";"1407.738";" 651.955";"1082.291";"1137.623"
"2pm";" 538.562";" 611.536";"1216.813";" 840.702";" 766.742";"1440.643";" 511.055";"1299.006";" 756.848";" 735.212";"1336.480";" 329.387";" 888.325";" 358.848";"1158.151";"1754.189";" 576.865";" 987.328";"1328.995"
"3pm";" 606.514";" 438.276";"1207.443";"1037.568";" 786.807";"1444.873";" 559.596";"1496.420";" 736.458";" 739.035";"1231.668";" 421.181";" 797.755";" 535.813";" 997.101";"1635.925";" 597.880";" 953.062";"1047.744"
"4pm";" 506.444";" 633.391";"1231.562";" 969.298";" 706.122";"1361.628";" 536.754";"1712.925";" 793.471";" 764.568";"1292.642";" 391.248";" 913.154";" 475.261";" 969.670";"1637.583";" 608.754";" 903.895";"1080.422"
"5pm";" 455.643";" 717.587";"1315.217";" 950.145";" 618.552";"1017.707";" 645.368";"1437.999";" 809.556";" 726.295";"1326.420";" 429.195";" 942.430";" 634.173";"1034.918";"1664.695";" 616.776";"1057.575";"1296.021"
"6pm";" 292.639";" 724.037";"1396.758";"1085.146";" 593.588";" 714.583";" 481.664";"1787.153";" 812.436";" 814.719";"1224.253";" 533.326";" 989.300";" 634.173";"1257.673";"1579.471";" 644.833";"1072.011";"1228.352"
"7pm";" 355.821";" 736.736";"1441.202";"1059.892";" 652.426";" 638.996";" 481.664";"2035.658";" 854.895";" 810.235";"1357.738";" 405.757";"1050.607";" 606.875";"1307.285";"1539.096";" 664.140";"1034.717";"1197.546"
"8pm";" 349.992";" 743.101";"1404.807";"1089.818";" 648.440";" 620.314";" 420.383";"1975.778";" 965.669";" 842.109";"1357.738";" 399.412";"1064.949";" 606.875";"1307.285";"1562.560";" 685.540";"1034.717";"1249.540"
"9pm";" 349.992";" 764.074";"1404.807";"1038.221";" 717.908";" 592.656";" 420.383";"1975.778";" 965.669";" 842.109";"1357.738";" 392.108";"1064.949";" 606.875";"1307.285";"1562.560";" 703.398";"1034.717";"1277.198"
"10pm";" 349.992";" 764.074";"1381.769";"1076.149";" 679.980";" 536.891";" 420.383";"2091.423";" 905.789";" 842.109";"1396.514";" 392.108";"1043.142";" 628.682";"1307.285";"1562.560";" 703.398";"1081.572";"1300.236"
"11pm";" 349.992";" 779.874";"1381.769";"1046.223";" 679.980";" 537.410";" 450.309";"2134.361";" 889.989";" 767.297";"1425.320";" 423.463";"1043.142";" 628.682";"1307.285";"1562.560";" 724.798";"1110.913";"1300.236"
"12pm";" 349.992";" 779.874";"1381.769";"1046.223";" 679.980";" 537.410";" 480.235";"2134.361";" 889.989";" 737.371";"1425.320";" 423.463";"1043.142";" 628.682";"1307.285";"1562.560";" 724.798";"1110.913";"1300.236"
"1am";" 349.992";" 779.874";"1381.769";"1046.223";" 679.980";" 537.410";" 480.235";"2134.361";" 889.989";" 737.371";"1513.597";" 423.463";"1043.142";" 628.682";"1307.285";"1562.560";" 724.798";"1110.913";"1300.236"
"2am";" 349.992";" 779.874";"1381.769";"1046.223";" 679.980";" 573.830";" 480.235";"2134.361";" 853.569";" 737.371";"1513.597";" 423.463";"1043.142";" 628.682";"1307.285";"1562.560";" 724.798";"1110.913";"1300.236"
"3am";" 349.992";" 779.874";"1381.769";"1046.223";" 679.980";" 573.830";" 480.235";"2134.361";" 853.569";" 737.371";"1513.597";" 423.463";"1043.142";" 628.682";"1307.285";"1562.560";" 724.798";"1110.913";"1300.236"
