"hour";"001";"050";"100";"120";"140";"180";"200";"240";"260";"300";"350";"360";"400";"425";"450";"500";"560";"600";"625";"650";"700";"750";"800";"820";"840";"845"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326";"34468.1155326"
"4am";" 430.5043";" 569.3766";" 513.8277";"   0.0000";" 805.4596";" 361.0681";"1138.7532";" 361.0681";" 319.4064";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 305.5192";"   0.0000";" 236.0830";" 291.6319";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5am";"1083.2043";" 930.4447";" 722.1362";" 208.3085";"1527.5958";" 611.0383";"1583.1447";" 777.6851";" 499.9404";" 180.5340";"   0.0000";"   0.0000";" 222.1957";"   0.0000";"   0.0000";" 430.5043";"   0.0000";" 361.0681";" 583.2638";"   0.0000";"   0.0000";"   0.0000";" 236.0830";"   0.0000";"   0.0000";"   0.0000"
"6am";"6249.2554";"2333.0554";"2027.5362";" 763.7979";"4777.2086";"1374.8362";"3221.8384";"2791.3341";"1597.0319";" 597.1511";"   0.0000";" 194.4213";" 555.4894";" 236.0830";" 347.1809";"1360.9490";" 305.5192";"1597.0319";"1638.6936";"   0.0000";" 291.6319";"   0.0000";" 597.1511";" 263.8575";"   0.0000";" 180.5340"
"7am";"17428.4790";" 5985.3980";" 4193.9448";" 2652.4618";" 9804.3874";" 2666.3490";" 7138.0384";" 5513.2320";" 4110.6214";" 1222.0766";"  222.1957";"  361.0681";"  888.7830";"  847.1213";"  708.2489";" 3277.3873";"  597.1511";" 4999.4043";" 3319.0490";"    0.0000";"  569.3766";"    0.0000";" 1652.5809";"  819.3468";"  444.3915";"  388.8426"
"8am";"29315.9516";"10373.7640";" 5790.9767";" 4082.8469";"14039.9939";" 4027.2979";"11109.7874";" 8748.9576";" 6277.0299";" 1944.2128";"  347.1809";"  458.2787";" 1110.9787";" 1374.8362";"  958.2192";" 5679.8788";"  847.1213";" 8554.5363";" 4693.8852";"  194.4213";"  833.2341";"  222.1957";" 2360.8298";" 1097.0915";"  499.9404";"  597.1511"
"9am";"32815.5347";"11984.6832";" 6179.8193";" 4679.9980";"15275.9577";" 4499.4639";"12290.2024";" 9401.6576";" 7054.7150";" 2180.2958";"  416.6170";"  486.0532";" 1152.6404";" 1583.1447";" 1110.9787";" 6540.8874";"  902.6702";" 9304.4470";" 5068.8405";"  208.3085";"  833.2341";"  305.5192";" 2527.4766";" 1194.3021";"  513.8277";"  624.9255"
"10am";"33468.2347";"12429.0747";" 6346.4661";" 4749.4341";"16025.8684";" 4499.4639";"12692.9322";" 9554.4172";" 7263.0235";" 2291.3937";"  416.6170";"  499.9404";" 1180.4149";" 1541.4830";" 1152.6404";" 6874.1810";"  930.4447";" 9526.6427";" 5443.7958";"  222.1957";"  916.5575";"  333.2936";" 2583.0256";" 1222.0766";"  499.9404";"  624.9255"
"11am";"33676.5432";"12929.0151";" 6513.1129";" 4749.4341";"16678.5684";" 4499.4639";"12776.2556";" 9471.0938";" 7179.7001";" 2374.7171";"  430.5043";"  527.7149";" 1180.4149";" 1569.2575";" 1194.3021";" 6874.1810";"  930.4447";" 9818.2747";" 5638.2171";"  249.9702";"  888.7830";"  333.2936";" 2735.7852";" 1222.0766";"  527.7149";"  652.7000"
"12am";"33718.2049";"13262.3088";" 6457.5639";" 4791.0958";"17025.7493";" 4430.0277";"12595.7215";" 9471.0938";" 7401.8959";" 2360.8298";"  430.5043";"  486.0532";" 1152.6404";" 1555.3702";" 1152.6404";" 6804.7448";"  930.4447";"10262.6661";" 5902.0746";"  263.8575";"  888.7830";"  347.1809";" 2749.6724";" 1277.6256";"  499.9404";"  666.5872"
"1pm";"34468.1155";"13692.8130";" 6471.4512";" 4832.7575";"17428.4790";" 4596.6746";"12554.0598";" 9609.9661";" 7651.8661";" 2388.6043";"  416.6170";"  499.9404";" 1166.5277";" 1541.4830";" 1194.3021";" 6790.8576";"  888.7830";"10623.7342";" 6499.2257";"  291.6319";"  944.3319";"  333.2936";" 2985.7554";" 1416.4979";"  541.6021";"  680.4745"
"2pm";"34273.6943";"13415.0683";" 6485.3384";" 4804.9831";"17609.0131";" 4527.2384";"12373.5258";" 9193.3491";" 7776.8512";" 2249.7320";"  458.2787";"  458.2787";" 1124.8660";" 1513.7085";" 1124.8660";" 6568.6618";"  833.2341";"10693.1704";" 6943.6172";"  249.9702";"  999.8809";"  333.2936";" 3527.3575";" 1416.4979";"  597.1511";"  680.4745"
"3pm";"29385.3878";"11026.4640";" 5110.5022";" 4166.1703";"14123.3173";" 3902.3128";"10540.4108";" 7360.2342";" 6832.5193";" 1958.1000";"  430.5043";"  333.2936";"  985.9936";" 1263.7383";"  930.4447";" 5707.6533";"  666.5872";" 8693.4087";" 5249.3746";"  166.6468";"  833.2341";"  263.8575";" 3069.0788";" 1110.9787";"  458.2787";"  513.8277"
"4pm";"16511.9216";" 6929.7299";" 3082.9660";" 2569.1383";" 8665.6342";" 2596.9128";" 6638.0980";" 4318.9299";" 4457.8022";" 1360.9490";"  222.1957";"  236.0830";"  611.0383";"  819.3468";"  555.4894";" 3721.7788";"  402.7298";" 4555.0129";" 2832.9958";"  194.4213";"  527.7149";"    0.0000";" 1666.4681";"  611.0383";"  180.5340";"  291.6319"
"5pm";"7360.2342";"3277.3873";"1777.5660";"1222.0766";"4610.5618";"1444.2724";"3055.1915";"2083.0851";"2319.1681";" 902.6702";" 180.5340";"   0.0000";" 222.1957";" 499.9404";" 277.7447";"1485.9341";"   0.0000";"1638.6936";"1235.9639";"   0.0000";" 333.2936";"   0.0000";" 861.0085";" 416.6170";"   0.0000";"   0.0000"
"6pm";"4485.5767";"2138.6341";"1208.1894";" 902.6702";"3319.0490";"1097.0915";"2013.6490";"1249.8511";"1430.3851";" 708.2489";" 180.5340";"   0.0000";"   0.0000";" 305.5192";" 194.4213";" 708.2489";"   0.0000";" 874.8958";" 888.7830";"   0.0000";" 236.0830";"   0.0000";" 722.1362";" 305.5192";"   0.0000";"   0.0000"
"7pm";"3402.3724";"1819.2277";"1041.5426";" 666.5872";"2416.3788";" 763.7979";"1499.8213";"1027.6553";"1138.7532";" 541.6021";"   0.0000";"   0.0000";"   0.0000";" 208.3085";" 166.6468";" 486.0532";"   0.0000";" 555.4894";" 791.5724";"   0.0000";" 166.6468";"   0.0000";" 624.9255";" 263.8575";"   0.0000";"   0.0000"
"8pm";"2777.4469";"1402.6107";" 749.9107";" 472.1660";"1902.5511";" 555.4894";"1263.7383";" 805.4596";" 874.8958";" 416.6170";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 430.5043";"   0.0000";" 499.9404";" 666.5872";"   0.0000";"   0.0000";"   0.0000";" 472.1660";" 249.9702";"   0.0000";"   0.0000"
"9pm";"2235.8447";" 958.2192";" 555.4894";" 333.2936";"1430.3851";" 444.3915";" 819.3468";" 638.8128";" 708.2489";" 291.6319";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 291.6319";"   0.0000";" 472.1660";" 430.5043";"   0.0000";"   0.0000";"   0.0000";" 402.7298";"   0.0000";"   0.0000";"   0.0000"
"10pm";"1916.4383";" 874.8958";" 444.3915";" 277.7447";"1222.0766";" 388.8426";" 624.9255";" 569.3766";" 541.6021";" 180.5340";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 236.0830";"   0.0000";" 416.6170";" 361.0681";"   0.0000";"   0.0000";"   0.0000";" 361.0681";" 166.6468";"   0.0000";"   0.0000"
"11pm";"1485.9341";" 722.1362";" 319.4064";"   0.0000";" 958.2192";" 277.7447";" 458.2787";" 416.6170";" 416.6170";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 194.4213";"   0.0000";" 374.9553";" 347.1809";"   0.0000";"   0.0000";"   0.0000";" 291.6319";"   0.0000";"   0.0000";"   0.0000"
"12pm";"1402.6107";" 638.8128";" 291.6319";"   0.0000";" 958.2192";" 263.8575";" 430.5043";" 402.7298";" 416.6170";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 361.0681";" 263.8575";"   0.0000";"   0.0000";"   0.0000";" 263.8575";"   0.0000";"   0.0000";"   0.0000"
"1am";"1347.0617";" 638.8128";" 291.6319";"   0.0000";" 930.4447";" 263.8575";" 416.6170";" 374.9553";" 416.6170";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 361.0681";" 249.9702";"   0.0000";"   0.0000";"   0.0000";" 236.0830";"   0.0000";"   0.0000";"   0.0000"
"2am";"1291.5128";" 624.9255";" 291.6319";"   0.0000";" 902.6702";" 263.8575";" 416.6170";" 347.1809";" 416.6170";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 361.0681";" 236.0830";"   0.0000";"   0.0000";"   0.0000";" 236.0830";"   0.0000";"   0.0000";"   0.0000"
"3am";"1152.6404";" 583.2638";" 263.8575";"   0.0000";" 861.0085";" 263.8575";" 402.7298";" 347.1809";" 388.8426";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 347.1809";" 194.4213";"   0.0000";"   0.0000";"   0.0000";" 222.1957";"   0.0000";"   0.0000";"   0.0000"
