"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917"
"4am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1008.968";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
"7am";"   0.0000";"2833.6029";"1687.7704";"1096.1496";"   0.0000";"1414.9900";"1013.2717";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1330.0386";"   0.0000";"   0.0000";"1221.5898";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1027.2982";"   0.0000";"3304.9998";"3292.3850";"2122.4237";"   0.0000";"   0.0000";"3073.4083";"3947.4471";"4316.4676";"   0.0000";" 926.3037";"1068.9677";"   0.0000";"2338.4710";"   0.0000";"2902.6919";"2402.9159";"   0.0000";"   0.0000";"1034.8457";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 656.5466";"   0.0000";"1505.2866";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"1390.8130"
"8am";"1271.4151";"5235.6917";"4056.8358";"2390.0190";" 966.8577";"2690.4996";"1706.1116";"1490.9875";"1267.1462";"   0.0000";"   0.0000";"   0.0000";"1453.1472";"   0.0000";"   0.0000";"1593.7798";"2303.1324";"1220.2212";"   0.0000";"1316.1822";"1451.1052";"   0.0000";"6290.8142";"5117.1430";"4998.0152";"   0.0000";"2536.6000";"6406.6916";"8040.2652";"9112.9638";" 996.9969";"1654.4982";"1455.7864";"1131.6245";"2887.7322";"   0.0000";"3921.9293";"4791.3749";"   0.0000";"   0.0000";"1558.7078";"1328.3092";"   0.0000";"1066.6376";"   0.0000";"2231.5595";"1689.1559";"   0.0000";"2327.7383";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2001.7784";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"1992.3850"
"9am";" 1851.6337";" 6807.1282";" 4574.1865";" 3168.7807";" 1032.5717";" 2857.2174";" 1908.4488";" 1472.4635";" 1384.8076";"    0.0000";"    0.0000";"    0.0000";" 1975.1998";"    0.0000";"    0.0000";" 1750.1701";" 2746.7589";" 1320.8480";" 1172.8468";" 1507.5573";" 1811.0968";"    0.0000";" 7773.6472";" 5799.3221";" 5532.5384";"    0.0000";" 2729.1889";" 7825.1687";" 9750.9937";"11472.5783";" 1075.9574";" 2317.0595";" 1898.3184";" 1549.3511";" 3201.3279";" 1473.8507";" 4409.5744";" 4743.7857";"    0.0000";"    0.0000";" 2138.0517";" 1360.8525";"  984.3666";" 1251.5788";"    0.0000";" 3038.4583";" 2104.0664";"    0.0000";" 3446.0412";" 1386.3979";"    0.0000";"    0.0000";"  924.1492";" 2598.0830";"    0.0000";" 1262.2707";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1284.7106";"0";"    0.0000";"    0.0000";" 2177.0625"
"10am";" 1417.1980";" 7034.1637";" 4748.7484";" 3450.7223";" 1146.1108";" 3027.7804";" 1778.6476";" 1470.2763";" 1338.3168";"    0.0000";"    0.0000";"    0.0000";" 1926.9231";"    0.0000";"    0.0000";" 1904.4724";" 3533.6027";" 1721.0655";" 1309.3990";" 1685.5171";" 2164.4907";"  911.5179";" 8081.5198";" 5948.0225";" 5327.1660";"    0.0000";" 2800.7963";" 8443.2162";"10378.3222";"11351.0401";" 1328.4611";" 2119.4154";" 1591.3025";" 1567.5073";" 3100.0344";" 1153.0501";" 4575.8857";" 5032.9298";"  886.9999";"    0.0000";" 2538.3232";" 1469.5962";"    0.0000";" 1516.0887";"    0.0000";" 2986.6777";" 2495.9977";"    0.0000";" 5065.3810";" 1072.1512";"    0.0000";"    0.0000";" 1016.6331";" 2127.1838";"    0.0000";" 1432.4710";"    0.0000";"    0.0000";"  759.8057";"    0.0000";"    0.0000";" 1488.2067";"0";"    0.0000";"    0.0000";" 1968.9176"
"11am";" 1173.0314";" 7118.1350";" 4752.6462";" 3309.7643";" 1022.0444";" 2919.3964";" 1778.6476";" 1277.9204";" 1482.3102";"    0.0000";"    0.0000";"    0.0000";" 1962.5416";"    0.0000";"    0.0000";" 1513.6021";" 3209.5137";" 2041.8752";" 1319.2485";" 1583.3075";" 1972.3615";"  916.7050";" 7805.4367";" 6036.5978";" 5266.7973";"    0.0000";" 2175.0006";" 7737.9223";" 9394.0732";"11529.4625";" 1051.8697";" 2173.3632";" 1625.4994";" 1326.9393";" 3010.1526";"    0.0000";" 4721.3147";" 5167.8617";"    0.0000";"    0.0000";" 1873.9225";"    0.0000";"    0.0000";" 1301.1601";"    0.0000";" 2593.7549";" 1852.3055";"    0.0000";" 4302.6282";"  938.1719";"    0.0000";"    0.0000";" 1197.4059";" 2239.3810";"    0.0000";"  965.0805";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1287.3062";"0";"    0.0000";"    0.0000";" 2046.4114"
