"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"5am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0"
"7am";"966.290";"  0.000";"  0.000";"431.034";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";"1473.315";"   0.000";" 846.633";" 601.514";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 737.424";" 489.653";" 764.749";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1648.117";"   0.000";" 909.887";" 591.628";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 792.347";" 489.653";" 921.771";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1752.636";"   0.000";" 988.368";" 527.076";"   0.000";"   0.000";"   0.000";" 584.897";"   0.000";"   0.000";"   0.000";" 806.228";" 537.973";" 868.425";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"1642.929";"   0.000";" 940.646";" 641.697";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 724.261";" 552.675";" 862.941";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"1250.894";"   0.000";" 733.509";" 452.666";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 484.239";" 444.176";" 533.144";"   0.000";"   0.000";"   0.000";"   0.000"
"1pm";"1055.835";"   0.000";" 726.121";" 531.340";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 655.712";" 539.519";" 544.225";"   0.000";"   0.000";"   0.000";"   0.000"
"2pm";"1275.974";"   0.000";" 731.350";" 422.365";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 609.720";" 565.143";" 562.761";"   0.000";"   0.000";"   0.000";"   0.000"
"3pm";"1313.230";"   0.000";" 655.664";" 461.570";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 577.151";" 582.061";" 565.521";"   0.000";"   0.000";"   0.000";"   0.000"
"4pm";"1117.999";"   0.000";"   0.000";" 320.690";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 553.760";" 479.924";" 601.576";"   0.000";"   0.000";"   0.000";"   0.000"
"5pm";"832.634";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"556.487";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"10pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
