"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"5am";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"0";"  0.0";"  0.0";"0";"254.4"
"6am";"318.00";"  0.00";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"203.52";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"610.56"
"7am";"1055.76";" 279.84";"   0.00";" 534.24";" 597.84";" 292.56";" 178.08";" 432.48";"   0.00";"   0.00";"   0.00";" 228.96";" 356.16";" 165.36";" 343.44";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1246.56"
"8am";"1691.76";" 903.12";" 305.28";" 979.44";" 877.68";" 368.88";" 330.72";" 737.76";"   0.00";"   0.00";"   0.00";" 597.84";" 496.08";" 178.08";" 419.76";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1780.80"
"9am";"1831.68";"1043.04";" 343.44";"1284.72";"1106.64";" 394.32";" 368.88";" 826.80";"   0.00";"   0.00";" 190.80";" 814.08";" 623.28";" 203.52";" 394.32";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 254.40";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1997.04"
"10am";"1958.88";"1132.08";" 381.60";"1500.96";"1246.56";" 381.60";" 394.32";" 839.52";"   0.00";" 228.96";" 216.24";" 775.92";" 686.88";" 216.24";" 407.04";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 254.40";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2175.12"
"11am";"1857.12";"1068.48";" 292.56";"1411.92";"1144.80";" 407.04";" 330.72";" 775.92";"   0.00";" 178.08";" 190.80";" 788.64";" 597.84";" 178.08";" 407.04";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2238.72"
