"variable","CODE_SEC","RES_SEC","W_IND"
"h14","037","021",35.334
"h14","037","023",93.09
"h14","037","034",238.057
"h14","037","038",122.426
"h14","037","039",280.26
"h14","037","058",123.284
"h14","037","072",90.652
"h14","037","083",34.131
"h15","037","021",35.334
"h15","037","023",93.09
"h15","037","034",220.208
"h15","037","038",122.426
"h15","037","039",373.68
"h15","037","058",123.284
"h15","037","083",34.131
"h15","077","033",56.16
"h15","077","036",18.05
"h15","077","038",301.686
"h15","077","041",18.538
"h15","077","047",178.16
"h15","077","075",54.999
"h15","077","078",31.82
"h15","077","083",40.786
