"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78"
"max";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62"
"4am";"1297.74";"1378.22";"2183.02";"1267.56";"1800.74";" 965.76";"1448.64";"1197.14";"2515.00";"5744.26";"1056.30";"1498.94";"1277.62";"1177.02";"1217.26";"1317.86";" 985.88";" 513.06";"1006.00";" 714.26";" 824.92";" 804.80";" 865.16";" 694.14";"1036.18";" 684.08";"1428.52";" 694.14";" 734.38"
"5am";"1297.74";"1398.34";"2203.14";"1267.56";"1780.62";" 965.76";"1438.58";"1197.14";"2504.94";"5724.14";"1116.66";"1498.94";"1297.74";"1156.90";"1187.08";"1317.86";" 985.88";" 503.00";"1006.00";" 704.20";" 824.92";" 804.80";" 855.10";" 684.08";"1036.18";" 684.08";"1418.46";" 674.02";" 724.32"
"6am";"1307.80";"1398.34";"2183.02";"1337.98";"1790.68";" 945.64";"1468.76";"1197.14";"2464.70";"5714.08";"1056.30";"1509.00";"1277.62";"1116.66";"1187.08";"1257.50";" 925.52";" 513.06";" 995.94";" 653.90";" 814.86";" 804.80";" 814.86";" 603.60";"1016.06";" 674.02";"1408.40";" 643.84";" 764.56"
"7am";"1579.42";"1297.74";"1931.52";"1458.70";"2716.20";" 824.92";"1378.22";"1418.46";"2102.54";"6015.88";"1136.78";"1217.26";"1388.28";" 895.34";" 915.46";" 885.28";" 704.20";" 362.16";" 663.96";" 462.76";" 633.78";" 694.14";" 613.66";" 513.06";" 694.14";" 533.18";"1136.78";" 472.82";"1016.06"
"8am";"2263.50";"1066.36";"1599.54";"1639.78";"4345.92";" 754.50";"1086.48";"1609.60";"1830.92";"8058.06";"1257.50";" 855.10";"1458.70";" 543.24";" 573.42";" 633.78";" 382.28";" 160.96";" 482.88";" 372.22";" 573.42";" 482.88";" 553.30";" 392.34";" 553.30";" 352.10";"1217.26";" 331.98";"1267.56"
"9am";"2354.04";" 985.88";"1539.18";"1639.78";"4607.48";" 764.56";"1016.06";"1680.02";"1730.32";"8641.54";"1287.68";" 794.74";"1498.94";" 452.70";" 513.06";" 593.54";" 362.16";" 160.96";" 432.58";" 352.10";" 573.42";" 472.82";" 573.42";" 382.28";" 543.24";" 321.92";"1177.02";" 331.98";"1287.68"
"10am";"2364.10";" 975.82";"1498.94";"1619.66";"4728.20";" 764.56";"1026.12";"1750.44";"1680.02";"8822.62";"1297.74";" 784.68";"1529.12";" 452.70";" 513.06";" 573.42";" 321.92";" 171.02";" 422.52";" 352.10";" 583.48";" 472.82";" 583.48";" 342.04";" 523.12";" 321.92";"1177.02";" 331.98";"1267.56"
"11am";"2333.92";"1016.06";"1519.06";"1639.78";"4718.14";" 744.44";"1086.48";"1669.96";"1750.44";"8651.60";"1398.34";" 804.80";"1498.94";" 482.88";" 482.88";" 523.12";" 321.92";" 171.02";" 432.58";" 331.98";" 593.54";" 482.88";" 583.48";" 331.98";" 503.00";" 331.98";"1166.96";" 342.04";"1287.68"
"12am";"2253.44";"1016.06";"1458.70";"1579.42";"4627.60";" 764.56";"1096.54";"1619.66";"1810.80";"8722.02";"1529.12";" 845.04";"1488.88";" 492.94";" 543.24";" 563.36";" 331.98";" 181.08";" 422.52";" 331.98";" 623.72";" 513.06";" 543.24";" 331.98";" 503.00";" 311.86";"1146.84";" 321.92";"1317.86"
"1pm";"2303.74";" 995.94";"1418.46";"1539.18";"4687.96";" 784.68";"1096.54";"1609.60";"1800.74";"8822.62";"1599.54";" 784.68";"1539.18";" 503.00";" 543.24";" 603.60";" 291.74";" 171.02";" 422.52";" 321.92";" 613.66";" 482.88";" 573.42";" 331.98";" 503.00";" 301.80";"1146.84";" 342.04";"1327.92"
"2pm";"2243.38";"1026.12";"1498.94";"1619.66";"4537.06";" 774.62";"1096.54";"1629.72";"1840.98";"8671.72";"1619.66";" 824.92";"1559.30";" 482.88";" 573.42";" 593.54";" 281.68";" 191.14";" 412.46";" 321.92";" 593.54";" 482.88";" 613.66";" 331.98";" 482.88";" 301.80";"1096.54";" 352.10";"1348.04"
"3pm";"2183.02";"1056.30";"1488.88";"1529.12";"4245.32";" 734.38";"1126.72";"1529.12";"1981.82";"8299.50";"1529.12";" 985.88";"1498.94";" 482.88";" 583.48";" 724.32";" 392.34";" 191.14";" 422.52";" 352.10";" 593.54";" 533.18";" 674.02";" 402.40";" 603.60";" 301.80";"1177.02";" 402.40";"1156.90"
"4pm";"1669.96";"1197.14";"1680.02";"1388.28";"3068.30";" 814.86";"1348.04";"1368.16";"2072.36";"6649.66";"1589.48";"1348.04";"1348.04";" 754.50";" 804.80";"1116.66";" 643.84";" 321.92";" 653.90";" 432.58";" 603.60";" 653.90";" 623.72";" 573.42";" 754.50";" 452.70";"1086.48";" 573.42";" 935.58"
"5pm";"1478.82";"1187.08";"1901.34";"1378.22";"2434.52";" 824.92";"1378.22";"1187.08";"2183.02";"6458.52";"1529.12";"1529.12";"1307.80";" 945.64";" 945.64";"1116.66";" 744.44";" 392.34";" 764.56";" 553.30";" 724.32";" 653.90";" 734.38";" 643.84";" 824.92";" 533.18";"1257.50";" 603.60";" 905.40"
"6pm";"1639.78";"1146.84";"1891.28";"1317.86";"2273.56";" 794.74";"1388.28";"1297.74";"2062.30";"6297.56";"1438.58";"1519.06";"1368.16";" 935.58";" 935.58";"1247.44";" 855.10";" 382.28";" 885.28";" 633.78";" 744.44";" 684.08";" 784.68";" 643.84";" 824.92";" 543.24";"1368.16";" 583.48";" 945.64"
"7pm";"1730.32";"1177.02";"1921.46";"1327.92";"2253.44";" 855.10";"1277.62";"1237.38";"2022.06";"6066.18";"1498.94";"1478.82";"1307.80";" 955.70";" 945.64";"1277.62";" 875.22";" 382.28";" 875.22";" 633.78";" 774.62";" 694.14";" 784.68";" 643.84";" 855.10";" 573.42";"1368.16";" 603.60";" 955.70"
"8pm";"1770.56";"1267.56";"1991.88";"1287.68";"2132.72";" 905.40";"1348.04";"1207.20";"2142.78";"5995.76";"1388.28";"1428.52";"1267.56";" 975.82";" 975.82";"1277.62";" 885.28";" 402.40";" 905.40";" 663.96";" 754.50";" 663.96";" 794.74";" 653.90";" 885.28";" 613.66";"1307.80";" 603.60";" 985.88"
"9pm";"1730.32";"1217.26";"1951.64";"1227.32";"1991.88";" 915.46";"1398.34";"1166.96";"2283.62";"5844.86";"1177.02";"1468.76";"1237.38";"1016.06";"1026.12";"1267.56";" 905.40";" 442.64";" 965.76";" 714.26";" 764.56";" 714.26";" 824.92";" 663.96";" 905.40";" 593.54";"1247.44";" 684.08";" 965.76"
"10pm";"1730.32";"1247.44";"2001.94";"1207.20";"1820.86";" 945.64";"1438.58";"1166.96";"2303.74";"5573.24";"1116.66";"1488.88";"1187.08";"1177.02";"1116.66";"1267.56";" 965.76";" 472.82";"1006.00";" 714.26";" 784.68";" 714.26";" 865.16";" 663.96";" 905.40";" 643.84";"1247.44";" 704.20";" 945.64"
