"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705"
"4am";"    0.00000";"    0.00000";"12227.93336";" 8220.66289";"   34.46719";" 9156.63676";" 9099.24976";" 9256.50612";" 6200.07269";"    0.00000";"  135.45452";"    0.00000";"    0.00000";"   65.64863";"    0.00000";"   45.52525";"    0.00000";" 5754.82883";"    0.00000";"    0.00000";" 8713.47997";" 6774.18381";"    0.00000";" 5351.24838";"    0.00000";"    0.00000";"  146.32932";"   67.35354";"    0.00000";" 8647.51713"
"5am";"    0.00000";"    0.00000";"12178.26909";" 8182.87813";"   34.46719";" 9085.47731";" 9179.61026";" 9180.40752";" 6181.76023";"    0.00000";"  135.45452";"   41.04734";"    0.00000";"   65.64863";"    0.00000";"  314.54231";"    0.00000";" 5637.57486";"   71.15945";"   19.76298";" 8404.93936";" 6484.00134";"    0.00000";" 5274.69617";"    0.00000";"   43.55434";"  205.27949";"  119.32219";"    0.00000";" 8595.54848"
"6am";"   37.78476";"    0.00000";"11784.70482";" 7825.55064";"  196.55884";" 8753.24497";" 8439.84220";" 8996.93627";" 6591.15378";"    0.00000";"  135.45452";"  179.34161";"   84.21204";"   65.64863";"  124.90256";"  314.54231";"   54.81118";" 5441.42309";"   71.15945";"   73.13257";" 8092.49246";" 6551.52753";"   34.24830";" 5002.65484";"    0.00000";"   43.55434";"  205.27949";"  119.32219";"    0.00000";" 8198.04189"
"7am";"  143.67246";"    0.00000";"10146.27559";" 7813.20613";"  197.35187";" 7306.86687";" 7973.18956";" 7752.56209";" 7174.36304";"   70.20997";" 1998.28063";"  418.09835";"  602.55069";"  193.31695";"  321.47278";" 1490.04072";"  173.08305";" 4123.29001";"  222.62922";"  193.42908";" 7443.40257";" 5817.70832";"   82.42549";" 4264.00044";"  572.12863";"   43.55434";"  205.27949";"  206.27876";"   75.24731";" 7325.60782"
"8am";"  213.88243";"  354.70644";"10253.41016";" 7650.78369";"  195.44491";" 6518.02253";" 7370.41723";" 6703.59941";" 6849.34002";"    0.00000";" 2956.01399";"  774.31205";" 1402.90183";"  384.46913";"  344.20766";" 2353.94307";"  355.83933";" 3742.30279";"  444.52512";"  346.34464";" 7152.98468";" 5760.02210";"  264.86366";" 3687.30004";"  766.00714";"   43.55434";"  205.27949";"  333.98816";"  145.29208";" 6182.27692"
"9am";"  213.88243";"  821.65431";"10207.03512";" 7186.35203";"  446.72347";" 5633.53557";" 7300.94547";" 6671.88415";" 7232.38619";"   35.01221";" 3305.04496";"  876.98650";" 1518.24495";"  384.46913";"  344.20766";" 2424.15014";"  250.95321";" 3357.65672";"  387.52564";"  847.59768";" 7343.17677";" 5101.30618";"  197.33747";" 3496.10384";"  872.06154";"  146.07020";"  291.08699";"  333.98816";"  145.29208";" 6078.19811"
"10am";"  176.09767";"  791.78778";"10027.07543";" 7118.46325";"  433.46933";" 5521.53034";" 7054.14054";" 6625.11100";" 7057.75675";"   35.01221";" 3185.35462";" 1237.46083";" 1409.24546";"  469.82549";"  446.96286";" 3081.44612";"  463.74490";" 3290.93021";"  550.54350";"  901.63103";" 7393.59483";" 4626.29952";"  197.33747";" 3506.68007";"  885.47881";"  146.07020";"  254.84566";"  282.01951";"  294.74656";" 5929.52177"
"11am";" 176.0977";" 851.6297";"9729.4258";"7176.1503";" 405.8558";"5760.6957";"7636.4475";"6547.6229";"7051.3170";"   0.0000";"3045.7737";"1031.2341";"1259.8788";" 398.6660";" 467.7872";"2771.3065";" 408.9337";"3282.8714";" 387.5256";" 811.1992";"7621.8356";"4823.4180";" 225.3834";"3596.2788";" 316.3735";" 218.7131";" 254.8457";" 246.3988";" 251.3465";"5850.7396"
"12am";"  247.01944";"  319.27970";"10242.10268";" 7310.25245";"  373.31058";" 6153.29873";" 7519.39456";" 7012.51364";" 7151.90602";"    0.00000";" 3200.01613";" 1123.85156";" 1119.89704";"  317.00263";"  455.24724";" 2256.39702";"  354.12254";" 3839.56165";"  309.97958";" 1157.44704";" 7109.98153";" 5375.47298";"   64.67012";" 3861.46993";"  285.44458";"  181.39431";"  254.84566";"  418.52903";"  251.34648";" 6071.25857"
"1pm";"  213.8824";"  370.5420";"10011.3150";" 7378.1733";"  292.1170";" 6244.8797";" 7372.2023";" 6640.2039";" 7184.7018";"    0.0000";" 3025.1341";"  904.0644";" 1263.1370";"  387.9244";"  424.6125";" 2126.6544";"  503.2391";" 3551.8157";"  448.6358";"  948.8398";" 7795.2438";" 5669.4275";"  197.3375";" 3626.6134";"  394.7201";"  249.2259";"  143.7673";"  342.0467";"  251.3465";" 5932.2316"
"2pm";" 278.97289";"1086.58829";"9530.51587";"6736.75261";" 332.09847";"5905.42631";"7397.27788";"6694.21585";"6926.42992";"  15.70037";"3380.01458";"1183.47998";"1410.20649";" 399.82421";" 546.93640";"2227.94462";" 538.25134";"2950.19469";" 289.52379";"1343.91165";"7219.96138";"5313.08196";" 214.27102";"3494.84572";" 710.12733";" 355.51967";" 219.01461";" 489.07321";" 294.74656";"5460.56489"
"3pm";" 278.97289";" 992.25229";"9539.07754";"6865.96134";" 368.34106";"6177.94613";"7668.51101";"6564.84915";"6531.41493";"  86.62214";"3007.14399";" 985.38688";"1486.18900";" 445.34872";" 403.09569";"2540.25301";" 484.88175";"3154.20176";" 289.52379";"1217.09645";"7577.69000";"4654.93656";" 196.95627";"3739.19790";" 608.67459";" 170.70927";" 327.45761";" 437.29119";" 251.34648";"5805.24711"
"4pm";" 278.9729";" 788.0324";"9940.7759";"7253.1167";" 457.4877";"6840.3570";"7635.8014";"6891.6111";"6638.5234";"  10.1949";"2062.2168";" 993.2386";"1580.8981";" 354.1335";" 503.8167";"1593.4037";" 395.0584";"3604.8103";" 245.4594";"1193.5706";"6833.9796";"5190.4565";" 139.0869";"4035.7863";" 550.7137";" 120.1621";" 219.0146";" 450.5261";" 251.3465";"5838.7003"
"5pm";"  176.09767";"  835.69067";"10666.06951";" 7072.63190";"  329.64482";" 7117.86616";" 8013.85498";" 7191.15656";" 7436.39608";"    0.00000";" 1052.57064";"  229.09540";"  994.80172";"  190.91450";"  184.20155";" 1560.19411";"  273.60265";" 4222.71950";"   79.18625";"  808.76966";" 7552.27761";" 5668.85295";"  108.66508";" 4078.90803";"  254.56817";"  120.16206";"  189.72627";"  180.08277";"   18.07612";" 6662.96337"
"6pm";"    0.00000";"  216.26075";"11678.78605";" 7879.70201";"  179.09646";" 7723.41140";" 8854.65640";" 8594.97319";" 6439.09879";"    0.00000";"  663.46568";"  262.53805";"  320.36711";"   70.92177";"  117.91233";" 1046.61413";"  159.69730";" 4805.99058";"   79.18625";"  547.67787";" 7659.19376";" 6196.92384";"   43.55434";" 4815.63250";"  178.83995";"  167.01947";"   95.52514";"  112.32129";"    0.00000";" 8074.52540"
"7pm";"    0.00000";"   84.42200";"11515.12335";" 8201.39795";"  123.76086";" 8680.30739";" 9205.77231";" 8723.40061";" 6354.70916";"   39.98148";"  385.96026";"  337.38946";"  305.78150";"    0.00000";"   41.91302";"  103.70468";"    0.00000";" 5472.45362";"  155.28485";"  125.06782";" 7772.95534";" 6832.35077";"   37.31876";" 4983.22371";"  133.53355";"  231.64696";"    0.00000";"  112.32129";"    0.00000";" 8522.23431"
"8pm";"    0.00000";"   40.86766";"11847.03013";" 8260.93815";"   93.89433";" 9308.22587";" 9304.94143";" 8979.96814";" 5979.82945";"   39.98148";"  388.57235";"  226.24367";"  255.97252";"    0.00000";"   31.71812";"    0.00000";"    0.00000";" 5629.46572";"  231.99354";"  152.28593";" 8481.49279";" 6867.19304";"    0.00000";" 5414.40388";"   85.35636";"    0.00000";"    0.00000";"   35.62068";"    0.00000";" 8650.92826"
"9pm";"    0.00000";"   40.86766";"11989.55171";" 8231.26448";"   93.89433";" 8919.22490";" 9365.21181";" 9309.64548";" 6013.02334";"   39.98148";"  608.08403";"   48.24560";"  102.17675";"    0.00000";"   31.71812";"    0.00000";"    0.00000";" 5704.85807";"  231.99354";"  106.97953";" 8719.94860";" 6758.17975";"    0.00000";" 5514.92794";"    0.00000";"    0.00000";"    0.00000";"   35.62068";"    0.00000";" 8694.48475"
"10pm";"    0.00000";"    0.00000";"12101.28319";" 8272.13214";"   22.73488";" 8947.19036";" 9365.21181";" 9309.64548";" 6080.24829";"    0.00000";"  585.34915";"  100.87160";"  102.17675";"    0.00000";"   31.71812";"    0.00000";"    0.00000";" 5705.13808";"  116.40878";"  106.97953";" 8634.59224";" 6866.69973";"    0.00000";" 5505.42795";"    0.00000";"    0.00000";"    0.00000";"   35.62068";"    0.00000";" 8746.45340"
"11pm";"    0.00000";"    0.00000";"12101.28319";" 8272.13214";"    0.00000";" 9202.16201";" 9218.05305";" 9309.64548";" 6181.76023";"    0.00000";"  275.15272";"  100.87160";"  102.17675";"    0.00000";"   31.71812";"    0.00000";"    0.00000";" 5705.13808";"  116.40878";"   45.29423";" 8669.05943";" 6893.91784";"    0.00000";" 5505.42795";"    0.00000";"    0.00000";"    0.00000";"   35.62068";"    0.00000";" 8746.45340"
"12pm";"    0.00000";"    0.00000";"12101.28319";" 8272.13214";"    0.00000";" 9202.16201";" 9218.05305";" 9385.74408";" 6181.76023";"    0.00000";"  275.15272";"    0.00000";"  102.17675";"    0.00000";"   31.71812";"    0.00000";"    0.00000";" 5869.05474";"    0.00000";"  146.16583";" 8669.05943";" 6893.91784";"    0.00000";" 5505.42795";"    0.00000";"    0.00000";"    0.00000";"   35.62068";"    0.00000";" 8746.45340"
