"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696"
"max";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118"
"4am";"43.058824";"41.137856";"42.166344";"30.642023";"20.109190";"12.420886";"33.967213";"22.071307";" 9.831029";"21.995927";"15.426497";"22.021661";"11.712439";"20.634921";"20.875421";"18.124006";"15.326252";"16.366366";"20.077220";"17.162471";"17.452007";"25.939177";"27.056673";"21.663020";"21.061360";"31.392931";"22.727273";"19.198312";"14.285714"
"5am";"41.950113";"41.086957";"42.471042";"30.421982";"20.091324";"12.370311";"33.817701";"21.955403";" 9.782609";"22.199593";"15.384615";"22.111913";"11.788618";"20.567376";"20.642978";"18.137255";"15.634675";"16.590563";"20.077973";"17.281106";"17.813051";"26.220615";"27.454545";"21.460177";"20.938023";"31.589958";"22.707424";"19.279661";"13.559322"
"6am";"36.486486";"39.872068";"41.796875";"29.498525";"20.346715";"12.409928";"34.285714";"22.657581";" 9.852217";"22.869023";"16.569201";"22.483537";"12.131424";"21.043165";"19.047619";"18.072289";"16.478191";"17.532468";"20.876827";"17.266187";"18.421053";"26.047359";"27.651515";"22.144522";"21.920290";"32.026144";"23.146067";"19.780220";"12.714777"
"7am";"23.90533";"30.98592";"39.01961";"27.41208";"19.48376";"14.48339";"34.95217";"23.71295";"11.63265";"24.30556";"20.92457";"24.02464";"12.77407";"22.20000";"18.48341";"21.66667";"19.39394";"20.40404";"22.19451";"18.80109";"19.90950";"25.40541";"28.83817";"23.58974";"25.32751";"34.90566";"25.42787";"20.24390";"10.61538"
"8am";"19.78892";"27.70810";"36.51116";"25.38903";"20.11785";"15.20591";"34.27266";"23.72159";"13.17073";"25.12690";"21.06667";"23.42799";"13.64562";"22.26721";"17.46293";"22.68293";"22.19626";"22.22222";"23.79603";"20.17804";"21.93878";"24.78032";"29.66292";"24.19355";"25.80645";"36.59794";"25.44987";"20.57292";"10.57174"
"9am";"20.08368";"25.76087";"36.09959";"24.90362";"19.36013";"15.67080";"34.43760";"22.42857";"14.36314";"23.97959";"22.52011";"24.26901";"14.30010";"22.17659";"17.64706";"22.82051";"22.24824";"23.21429";"23.44214";"19.87768";"22.79793";"25.40541";"29.78723";"24.45055";"25.13369";"36.91099";"24.33155";"19.30295";"10.54688"
"10am";"19.81908";"24.97377";"35.91837";"24.51852";"19.54698";"15.80161";"34.86894";"22.44318";"14.66276";"24.25000";"23.05630";"24.64046";"14.65696";"22.85115";"18.00000";"23.45013";"21.10553";"22.84946";"24.30769";"18.43750";"23.59551";"24.77064";"29.36893";"24.51253";"24.50142";"36.95652";"24.72527";"19.60784";"11.90909"
"11am";"19.61603";"25.29475";"36.80851";"24.17910";"18.88981";"16.19798";"34.58466";"23.52941";"13.97260";"24.68193";"21.44703";"23.93162";"14.71816";"22.66112";"17.88079";"24.34555";"22.69327";"22.22222";"23.38462";"17.86834";"24.58101";"25.04537";"29.62085";"24.78632";"23.80952";"37.63441";"25.67568";"19.50549";"11.78604"
"12am";"20.29361";"26.25272";"35.41667";"24.31227";"17.86015";"16.11111";"34.73344";"23.16716";"13.62468";"25.51020";"23.01790";"24.03027";"14.60084";"22.64151";"17.94020";"24.42159";"22.27603";"20.73491";"23.52941";"18.90244";"24.36975";"24.63504";"30.28846";"23.39833";"23.90110";"36.38814";"25.75342";"20.05495";"12.51125"
"1pm";"19.86971";"25.05308";"32.70440";"24.82468";"18.06167";"15.38462";"35.03236";"22.95082";"14.00560";"26.68329";"23.51485";"24.97617";"14.80709";"22.99578";"18.38111";"23.40426";"21.53110";"21.01064";"23.45679";"18.56678";"23.86364";"24.44444";"30.34826";"23.69942";"23.59882";"37.04735";"25.77031";"18.85246";"13.25920"
"2pm";"19.43987";"24.75676";"33.90929";"25.48457";"17.67318";"15.51313";"34.90260";"21.72662";"12.64045";"26.25995";"26.39821";"25.04780";"14.68382";"21.82952";"18.33616";"23.03797";"20.91954";"21.50259";"23.45679";"19.80198";"22.16066";"24.27536";"30.25641";"24.72222";"24.48980";"35.53719";"26.06232";"19.25134";"12.89474"
"3pm";"20.88316";"25.62874";"35.06224";"24.43404";"19.06475";"15.83422";"35.21463";"21.67939";"12.65823";"26.03406";"23.46241";"24.95010";"13.68631";"21.10656";"18.88702";"22.81106";"20.64516";"20.90261";"23.01136";"19.23077";"22.10797";"24.90909";"29.71576";"24.33155";"24.15584";"34.95935";"26.00536";"19.37984";"13.05699"
"4pm";"25.50251";"27.68595";"38.68922";"26.01351";"20.18692";"14.68330";"35.91331";"21.24431";"12.86920";"24.26304";"18.61925";"24.44229";"12.50000";"21.47117";"20.84871";"20.91633";"18.32061";"17.80000";"20.84367";"17.81609";"21.02908";"25.70888";"28.91566";"22.78481";"22.67819";"35.30864";"24.42748";"18.96552";"12.96928"
"5pm";"31.71577";"33.00000";"40.16393";"27.58311";"21.39578";"12.65487";"34.57060";"21.33758";"10.80074";"23.86117";"17.74194";"23.43604";"12.97251";"21.59533";"20.84095";"18.63799";"15.82609";"15.73427";"20.74592";"16.97128";"19.71831";"25.92593";"28.94118";"22.78177";"21.31783";"34.60621";"23.78641";"18.13953";"13.78378"
"6pm";"30.74324";"34.86726";"40.75547";"28.14748";"20.40619";"12.61181";"33.84940";"21.30366";"10.35714";"24.28256";"17.10262";"22.69439";"12.53241";"21.35922";"20.32668";"18.66197";"16.07445";"15.60403";"21.78899";"17.25888";"19.52191";"26.98706";"29.62963";"22.19570";"20.22684";"34.20428";"23.04038";"18.43972";"14.68927"
"7pm";"31.74873";"35.68841";"41.05058";"27.91971";"20.43519";"12.79788";"33.66197";"20.80123";"10.57348";"24.30108";"16.12903";"22.48201";"12.16931";"21.23552";"20.58288";"18.69640";"15.51433";"16.32997";"21.24711";"17.67677";"19.21569";"26.74200";"29.09931";"22.53521";"20.72243";"33.41232";"22.82353";"19.09308";"14.54545"
"8pm";"34.94424";"36.41509";"41.41221";"29.11513";"20.30075";"12.39243";"34.29375";"21.41732";"10.22928";"22.91221";"17.04981";"22.64840";"12.10026";"20.61657";"21.15732";"18.51852";"15.52288";"15.12195";"20.81448";"17.41294";"18.47619";"26.31579";"29.21348";"22.04176";"20.88725";"34.41860";"22.91667";"18.88112";"14.28571"
"9pm";"38.33671";"38.52295";"41.42582";"29.99007";"19.70398";"12.03320";"34.46838";"21.62162";"10.46512";"22.48908";"15.64885";"23.15593";"11.68501";"20.67669";"21.76259";"18.09211";"15.43307";"15.98101";"20.17354";"16.91176";"18.23204";"26.74200";"29.11111";"22.40185";"20.46263";"33.71041";"22.91667";"18.63636";"11.11111"
"10pm";"40.358744";"41.401274";"42.063492";"30.128840";"19.890009";"11.889251";"34.344828";"22.222222";"10.638298";"22.844828";"15.947467";"22.727273";"11.461794";"20.000000";"21.631206";"17.944535";"15.336463";"16.588419";"19.700214";"16.707022";"18.000000";"26.765799";"29.046563";"22.779043";"20.415225";"33.707865";"22.988506";"18.609865";" 8.510638"
