"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309";"4585.17309"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";"0";" 0";"0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"7am";" 841.8584";"1524.7706";"2036.4727";" 877.9071";"   0.0000";"1540.7074";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 788.0086";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"1723.0297";"3512.0825";"2532.2980";"1271.1924";" 807.9856";"2194.6111";" 775.9480";"1264.3372";"   0.0000";" 913.0347";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 904.7575";"1050.9536";" 756.0159";"   0.0000";"   0.0000";"   0.0000";"1315.2628";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";" 792.3800";"   0.0000"
"9am";"2406.4252";"4252.5063";"3809.9848";"1312.8004";" 847.0687";"2392.9235";"1020.7212";"1874.0675";"   0.0000";" 933.1808";"   0.0000";" 975.6352";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1055.2618";"1131.8672";" 962.3920";"   0.0000";"   0.0000";"   0.0000";"1547.0533";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";" 975.8995";"   0.0000"
"10am";"2878.8798";"4585.1731";"4175.8197";"1280.2321";"1081.0341";"2360.2568";"1091.5988";"1924.7368";"   0.0000";"1071.2775";"   0.0000";"1145.3362";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1244.8960";"1132.4329";" 993.9435";"   0.0000";"   0.0000";"   0.0000";"1547.2712";"   0.0000";"0";"1132.2414";"   0.0000";"   0.0000";" 944.3825";"   0.0000"
"11am";"2157.2265";"3807.5078";"3521.1331";"1426.1059";" 930.0426";"2362.4798";" 923.3409";"1789.5338";"   0.0000";" 902.1282";"   0.0000";" 910.4856";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1099.0333";"1173.3184";" 888.9273";"   0.0000";"   0.0000";"   0.0000";"1497.1364";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 858.0269";"   0.0000"
"12am";"1722.0058";"2724.6667";"2798.6486";"1052.3646";"   0.0000";"2021.2267";"   0.0000";"1430.0144";"   0.0000";" 681.6754";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 990.9923";" 935.2959";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1114.1866";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 704.4234";"   0.0000"
"1pm";"2040.3487";"3878.7415";"3235.0524";"1186.7403";"   0.0000";"2396.9690";" 862.4938";"1559.1589";"   0.0000";" 820.3144";" 719.8386";" 729.9213";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 921.0730";"1055.7001";" 606.8934";"   0.0000";"   0.0000";"   0.0000";"1452.3580";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 900.0933";"   0.0000"
"2pm";"2778.1009";"4557.5792";"3783.4192";"1640.5972";" 774.4563";"2312.1344";" 979.3803";"2708.9450";"   0.0000";"1403.6665";" 639.7406";"1282.9932";"   0.0000";" 818.7548";"   0.0000";"   0.0000";"1475.6442";" 972.4994";" 519.3430";"   0.0000";"   0.0000";"   0.0000";"1480.1537";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 884.7223";"   0.0000"
"3pm";"3051.1647";"3847.3098";"4081.8591";"1560.5976";"1103.4473";"2397.2344";"1029.8627";"2751.5570";"   0.0000";"1128.8781";"   0.0000";"1271.9689";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1394.9207";"1228.3083";" 887.9083";"   0.0000";"   0.0000";"   0.0000";"1591.2851";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 719.8844";"   0.0000"
"4pm";"2533.8858";"3186.7577";"2919.0617";"1420.1024";"1197.1242";"1947.1432";" 870.1435";"2530.2456";"   0.0000";" 923.8401";"   0.0000";" 788.6494";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 950.7007";"1245.2596";" 765.4534";"   0.0000";"   0.0000";"   0.0000";"1582.9551";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5pm";"2394.7766";"1755.3657";"1868.9443";" 642.6986";"   0.0000";"1227.6714";"   0.0000";"1310.7124";"   0.0000";"1150.8718";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 819.1243";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 789.9824";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
