"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796";"456.796"
"max";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071";"24121.071"
"4am";" 6734.374";" 2445.094";" 2793.701";" 7857.756";"11540.629";" 3531.617";" 5335.974";" 9841.244";" 9182.578";" 7844.977";"10162.204";"10587.697";" 9266.849";" 9390.816";"10775.603";" 5546.630";" 5769.643";" 5661.418";" 7603.054";" 8388.686";" 7818.335";" 2997.084";" 5701.568";" 5060.021";" 6793.569";" 5346.651";" 5288.124";" 5224.093";" 9389.933";" 7882.595";" 4960.783";" 5810.870";" 5623.226";" 7314.402";" 9573.183";" 6047.172";" 4347.484";" 5760.760";" 7024.570";" 7466.584";" 6975.735";" 4641.858";" 2244.081";" 2717.397";" 1997.241";" 3288.776";"11129.522";" 4837.072";" 5987.068";" 4378.330";" 5230.916";" 7896.576";" 4765.474";" 2175.430";" 1690.703";" 1521.370";" 2211.363";" 3328.299";" 4693.422";" 6254.137";" 6505.451";" 3100.057";" 2418.036";" 1684.503";" 4222.841";" 2069.101";" 4021.083";" 3734.874";" 3575.211";" 6906.338";" 4548.862";" 3040.120";" 9106.471";" 4336.503";" 2583.126";" 4262.627";" 8634.044";" 3516.920";" 8197.414";" 5392.899";" 4389.112";" 2487.777";" 2114.932";" 6146.360";" 6513.932";" 5024.904";" 3762.788";" 2684.765";" 7620.982";" 3825.468";" 2390.827";" 6728.035";" 4469.590";" 1386.100";" 2801.725";" 3108.623";" 2891.191";" 2974.722";" 3261.144";" 4202.673";" 4414.799";" 1612.743";" 4516.160";" 7149.086";" 5317.802";" 2133.359";" 5616.051";" 4609.999";" 3117.096";" 3544.696";" 2450.922";" 1979.846";" 5832.157";" 5140.921";" 7440.037";" 5773.276";" 4142.002";" 9731.028";" 5225.431";" 1958.536";" 9256.284";"  504.349";" 6924.528";" 3579.671";" 4883.322";" 6245.300";" 2926.103";" 5832.385";" 4516.959";" 4230.451";" 2253.678";" 3750.700";" 5227.380";" 2741.875";" 3334.790";" 4626.249";" 5387.224"
"5am";" 6947.646";" 2400.571";" 2704.685";" 8346.778";"11625.079";" 3595.689";" 5196.107";"10162.023";" 9610.979";" 7926.668";"10116.043";"10606.378";" 9720.218";" 9322.073";"10565.757";" 5512.875";" 5564.392";" 5711.055";" 7463.617";" 8616.914";" 7502.321";" 3087.053";" 5661.985";" 5003.335";" 6793.569";" 4932.660";" 5159.471";" 5120.581";" 9389.933";" 7540.980";" 5320.225";" 5808.636";" 5229.713";" 7147.164";" 9385.725";" 5864.623";" 4001.120";" 5482.232";" 7024.570";" 7117.880";" 6726.670";" 4328.017";" 2174.761";" 2639.875";" 1937.623";" 3158.992";"10868.562";" 4837.072";" 5895.345";" 4050.296";" 5901.445";" 7940.297";" 4767.949";" 2201.780";" 1663.919";" 1561.641";" 2166.670";" 3571.073";" 4693.422";" 6305.706";" 6505.451";" 3100.057";" 2524.274";" 1684.503";" 4149.966";" 1929.373";" 3879.657";" 3795.127";" 3371.986";" 6632.599";" 4483.880";" 3223.357";" 9647.433";" 4317.424";" 2468.684";" 4210.199";" 9188.065";" 3480.281";" 8647.582";" 5226.244";" 4250.669";" 2487.777";" 2092.236";" 6397.750";" 6554.609";" 5024.904";" 3762.788";" 2684.765";" 7620.982";" 3698.842";" 2513.914";" 6269.766";" 4455.841";" 1386.100";" 2724.645";" 3181.356";" 2855.117";" 2916.944";" 3184.581";" 4168.355";" 4365.975";" 1612.743";" 4666.285";" 7172.727";" 5194.159";" 2133.359";" 5514.834";" 4650.238";" 3035.742";" 3491.740";" 2411.067";" 1850.362";" 5577.204";" 5276.421";" 7382.803";" 5566.437";" 4036.540";" 9935.140";" 5201.970";" 1971.826";" 8705.770";"  485.839";" 6724.539";" 3589.989";" 4883.322";" 6357.336";" 2926.103";" 5832.385";" 4590.521";" 4230.451";" 2197.380";" 3634.583";" 5320.027";" 2901.416";" 3263.747";" 4443.399";" 5387.224"
"6am";" 6523.985";" 2347.677";" 2878.741";" 8397.900";"11421.566";" 3689.646";" 5181.533";" 9799.940";" 9211.701";" 8011.625";" 9547.502";"10516.846";" 9474.671";" 9006.362";"10639.699";" 5613.363";" 5029.640";" 5696.005";" 7010.431";" 8548.981";" 6646.576";" 3223.192";" 5398.087";" 4924.227";" 6081.673";" 4697.066";" 4668.339";" 5367.695";" 8169.830";" 6927.876";" 5377.685";" 6134.586";" 5938.421";" 7235.119";" 9052.922";" 5421.820";" 3438.469";" 5819.933";" 6866.963";" 7144.078";" 6504.068";" 4209.744";" 1941.773";" 2822.316";" 2102.720";" 3100.824";" 9357.428";" 4713.387";" 5912.889";" 3359.639";" 6116.433";" 7048.609";" 4529.995";" 2069.576";" 1525.488";" 1374.941";" 1857.328";" 3344.019";" 4374.368";" 6225.293";" 5984.393";" 2771.163";" 2400.625";" 1620.137";" 3650.378";" 1863.484";" 3417.067";" 3794.115";" 3115.872";" 6197.409";" 4516.409";" 3122.925";"10018.538";" 3874.303";" 2426.448";" 3833.227";"11157.632";" 3185.564";" 7892.866";" 4728.434";" 3696.196";" 2433.930";" 2125.636";" 6041.306";" 6314.906";" 4893.380";" 3554.372";" 2652.589";" 6644.782";" 3548.911";" 2462.454";" 6175.765";" 5398.916";" 1416.816";" 2488.582";" 2974.382";" 2883.163";" 2651.131";" 3135.218";" 4154.262";" 4333.552";" 1326.308";" 4439.452";" 6945.357";" 4681.681";" 1506.828";" 5360.433";" 4336.958";" 2784.905";" 3414.619";" 2177.777";" 1740.979";" 5155.807";" 4804.940";" 7414.860";" 5865.197";" 3650.114";" 8995.313";" 5351.848";" 1814.505";" 7784.256";"  456.796";" 6132.555";" 3411.219";" 4529.325";" 6877.621";" 2735.233";" 4895.688";" 4539.246";" 3874.655";" 2090.529";" 3444.545";" 5103.578";" 3034.164";" 3089.001";" 3700.446";" 5012.248"
"7am";" 7041.324";" 2699.955";" 2714.763";" 7882.202";"13558.308";" 4782.226";" 4195.753";" 9634.344";"10915.569";" 7556.860";" 9675.196";" 9595.871";" 9240.427";" 9462.198";"11548.243";" 5877.838";" 4808.013";" 4534.885";" 5430.656";" 9287.884";" 5349.782";" 3721.088";" 6611.272";" 4696.570";" 6290.954";" 5543.409";" 4049.195";" 5969.275";" 6367.125";" 6653.892";" 6757.062";" 7228.353";" 7207.301";" 8159.206";" 8066.338";" 4181.362";" 2786.391";" 6115.255";" 7151.582";" 5472.878";" 5394.902";" 3725.262";" 1422.123";" 2885.635";" 1642.697";" 2562.381";" 7071.230";" 4253.246";" 5220.078";" 4011.935";" 6762.767";" 6018.932";" 3289.220";" 1796.159";" 1158.810";" 1070.444";" 1356.950";" 3514.720";" 3038.038";" 6021.471";" 5590.065";" 2639.566";" 2124.157";" 1187.898";" 3013.253";" 1432.358";" 2731.234";" 4268.945";" 2451.270";" 7256.307";" 3394.599";" 2980.124";"10974.717";" 3729.914";" 2180.223";" 3755.824";"14860.381";" 2532.633";" 6333.686";" 4213.088";" 3156.133";" 2111.299";" 1862.412";" 6905.634";" 7442.861";" 4414.353";" 4297.230";" 2283.263";" 6898.183";" 3075.184";" 2730.799";" 4975.549";" 8328.846";" 1377.455";" 2358.177";" 2942.953";" 2772.033";" 1880.449";" 2651.141";" 3998.528";" 4381.884";" 1047.229";" 5280.360";" 6871.344";" 3997.316";" 1447.454";" 4309.171";" 3931.727";" 2408.601";" 2543.466";" 1669.395";" 1564.607";" 5228.342";" 4444.164";" 6468.958";" 7220.732";" 3118.766";" 7634.525";" 6804.221";" 1823.844";" 6755.233";"  603.118";" 6086.081";" 3127.140";" 3822.999";" 8673.069";" 2707.815";" 4552.181";" 3372.560";" 3036.324";" 2028.476";" 2574.387";" 5081.421";" 2927.729";" 2653.475";" 3067.339";" 4865.053"
"8am";" 8992.601";" 2647.400";" 3297.506";" 8183.101";"15547.576";" 4619.930";" 3478.277";" 8819.338";"11305.786";" 6945.852";" 9557.473";" 8903.731";" 9464.794";"11820.096";"10976.150";" 5746.981";" 4212.801";" 4236.455";" 5184.567";" 8552.914";" 6661.061";" 4139.789";" 6898.413";" 4792.144";" 6902.154";" 5899.444";" 3900.815";" 5461.180";" 4862.405";" 7599.343";" 6892.301";" 7638.212";" 7967.548";" 8616.533";" 8211.526";" 2980.556";" 2750.729";" 7366.462";" 6888.284";" 5740.125";" 5908.835";" 3861.460";" 1073.060";" 2907.067";" 1607.442";" 2541.553";" 5632.152";" 3968.903";" 5722.025";" 4207.195";" 8279.124";" 5130.112";" 3242.954";" 1337.936";"  891.273";"  820.017";" 1218.343";" 3554.935";" 2911.884";" 5784.468";" 5720.870";" 2104.347";" 1964.441";"  996.909";" 2561.783";" 1240.036";" 2568.806";" 4860.871";" 2202.259";" 8137.868";" 3026.421";" 2458.947";"13533.449";" 3759.984";" 2062.722";" 3983.247";"14323.446";" 2367.530";" 5238.579";" 4192.265";" 2679.232";" 2350.335";" 2073.680";" 8025.895";" 8067.073";" 4526.704";" 4144.978";" 2089.318";" 5755.561";" 2898.264";" 3188.697";" 4264.528";"13245.892";" 1199.516";" 2171.338";" 3447.242";" 2448.125";" 1575.987";" 2320.137";" 2916.474";" 4433.336";"  938.838";" 5976.300";" 7019.463";" 3960.548";" 1543.854";" 4054.289";" 4281.397";" 2216.362";" 2244.400";" 1759.732";" 1380.642";" 5175.195";" 4559.321";" 8333.244";" 7462.009";" 3073.280";" 7435.442";" 7632.652";" 1658.052";" 7360.170";"  789.246";" 6604.313";" 3142.597";" 3715.676";" 9793.799";" 2759.658";" 4274.282";" 2992.861";" 2765.535";" 2346.262";" 2317.132";" 5238.859";" 3075.861";" 2426.863";" 3079.906";" 4675.702"
"9am";" 9835.676";" 2775.296";" 3068.186";" 7692.125";"18915.985";" 4269.166";" 3160.489";" 9452.980";"10812.397";" 7518.597";" 9411.397";" 8288.716";"10151.110";"11440.276";"10493.115";" 6118.330";" 3523.563";" 3991.468";" 5097.233";" 8027.115";" 6259.202";" 4512.901";" 6695.505";" 5055.880";" 7591.834";" 5766.115";" 3801.135";" 5111.053";" 4096.767";" 7402.135";" 7023.282";" 6857.418";" 7689.608";" 8788.939";" 8243.103";" 2680.941";" 2462.673";" 8236.510";" 6831.223";" 6145.261";" 6155.106";" 4115.488";"  919.205";" 3418.622";" 1481.070";" 2526.366";" 5729.763";" 3997.776";" 5602.085";" 4503.954";" 9740.612";" 4915.749";" 3210.595";" 1516.441";"  946.572";"  630.148";" 1241.030";" 3843.172";" 2478.660";" 5371.313";" 6071.277";" 1715.796";" 2175.476";"  890.587";" 2410.786";" 1218.540";" 2410.675";" 5118.489";" 2161.430";" 7757.821";" 2653.063";" 2490.191";"14481.524";" 3967.424";" 1832.544";" 4317.491";"14156.251";" 2050.314";" 4961.905";" 4038.897";" 2562.354";" 2233.251";" 2083.263";" 8969.520";" 7804.931";" 4597.389";" 5097.799";" 2116.043";" 5086.208";" 3111.247";" 3390.318";" 3724.082";"16157.446";" 1243.593";" 2176.956";" 3431.390";" 2828.566";" 1448.653";" 2320.303";" 2776.723";" 4402.399";"  975.105";" 6281.341";" 7194.186";" 3971.759";" 1510.109";" 3932.812";" 3651.799";" 2113.547";" 2302.400";" 1547.570";" 1630.115";" 5144.762";" 4546.243";" 8825.780";" 7386.734";" 3081.230";" 7387.218";" 7612.104";" 1817.351";" 5888.856";"  718.884";" 6685.234";" 3376.624";" 3587.838";" 9429.895";" 2829.695";" 4092.224";" 2932.241";" 2534.927";" 2158.359";" 2241.176";" 5485.373";" 3221.535";" 2502.163";" 2988.481";" 4074.608"
"10am";"10307.051";" 2524.665";" 3557.030";" 7611.459";"19649.701";" 4407.408";" 4002.916";" 9877.101";"11317.379";" 7853.179";" 8858.984";" 7751.680";" 9489.465";"11979.872";" 9900.782";" 5738.318";" 3569.871";" 3927.994";" 4441.858";" 7914.545";" 5952.577";" 4240.025";" 6261.749";" 5322.142";" 7667.364";" 5750.789";" 3484.957";" 4846.538";" 4461.633";" 7824.825";" 6900.182";" 7179.540";" 7666.819";" 9095.627";" 8170.487";" 3156.362";" 2368.958";" 7163.899";" 6802.042";" 6306.273";" 5428.091";" 4012.139";"  701.059";" 3216.684";" 1559.198";" 2395.399";" 5814.181";" 4392.927";" 5628.317";" 4638.041";"10115.480";" 4939.399";" 3070.118";" 1495.027";"  920.397";"  494.043";" 1080.747";" 4526.451";" 2318.133";" 5417.471";" 5578.276";" 1867.968";" 2289.418";"  847.505";" 2434.290";" 1281.540";" 2572.423";" 4951.902";" 2373.274";" 7453.472";" 2669.452";" 2303.598";"15211.286";" 3833.691";" 2008.964";" 3731.442";"14286.978";" 2139.757";" 4392.605";" 4155.998";" 2351.674";" 2350.128";" 2197.055";" 9315.198";" 8305.841";" 5083.767";" 4930.348";" 1932.939";" 5350.344";" 3232.025";" 3942.855";" 3525.345";"15633.925";" 1223.721";" 2152.608";" 3134.865";" 2441.875";" 1415.180";" 2210.678";" 2698.258";" 4162.957";"  928.981";" 6017.173";" 7033.109";" 3606.842";" 1198.555";" 3780.022";" 3890.339";" 1893.484";" 2089.211";" 1580.671";" 1640.009";" 5265.994";" 4994.611";" 8571.850";" 6917.938";" 3162.985";" 7627.248";" 7881.926";" 1860.715";" 6782.288";"  756.577";" 6894.716";" 3193.581";" 3540.641";" 9581.547";" 2898.020";" 4177.705";" 2993.067";" 2363.935";" 2239.386";" 1996.760";" 5654.686";" 3222.318";" 2391.033";" 2787.746";" 3812.616"
"11am";"10469.568";" 2361.294";" 3112.762";" 7496.166";"18752.186";" 4662.690";" 3782.934";" 9971.607";"11473.311";" 7671.608";" 9101.807";" 8169.343";" 8717.295";"12166.278";"11276.922";" 5427.061";" 3501.056";" 3877.433";" 5015.678";" 8257.840";" 5439.555";" 4067.586";" 6468.676";" 5360.506";" 6626.756";" 5231.031";" 3388.484";" 5244.309";" 4889.739";" 7727.525";" 6526.105";" 6942.870";" 8085.583";" 9613.882";" 8659.410";" 3052.520";" 2318.492";" 7670.353";" 5911.235";" 6553.266";" 4899.357";" 4273.306";"  904.435";" 2907.026";" 1373.147";" 2307.557";" 6081.726";" 4509.167";" 5868.588";" 4493.637";" 9258.428";" 4899.564";" 2746.065";" 1425.960";"  973.965";"  627.226";" 1106.518";" 4876.597";" 2441.861";" 5493.539";" 5368.027";" 1788.257";" 2398.394";"  825.914";" 2731.931";" 1279.129";" 2614.642";" 5129.689";" 2442.492";" 7304.698";" 3158.654";" 2316.192";"14230.771";" 4156.303";" 2083.659";" 3764.869";"14328.840";" 2572.391";" 4491.847";" 3884.202";" 2389.477";" 2284.653";" 2235.844";" 9092.563";" 7811.727";" 4864.328";" 5389.336";" 2129.910";" 5620.239";" 3306.591";" 3957.604";" 3553.291";"15021.116";" 1045.177";" 1972.041";" 3216.710";" 2409.480";" 1381.127";" 2333.420";" 2871.409";" 4141.634";"  950.706";" 6335.590";" 6825.877";" 3689.959";"  986.181";" 4036.042";" 4493.548";" 2068.910";" 2454.256";" 1687.271";" 1802.809";" 4994.919";" 4955.632";" 8492.045";" 6792.387";" 3045.252";" 7310.841";" 7356.097";" 1720.991";" 7312.954";"  768.457";" 7109.496";" 2612.388";" 3668.818";" 9780.079";" 2538.798";" 3827.985";" 3006.214";" 2637.934";" 2273.848";" 2242.221";" 5325.827";" 3423.551";" 2547.631";" 2673.445";" 3862.613"
