"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056"
"4am";"0.000000";"0.000000";"6.880352";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
"5am";"0.000000";"0.000000";"6.880352";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
"6am";"6.880352";"6.880352";"6.880352";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"6.880352";"0.000000";"0.000000";"0.000000";"0.000000";"6.880352";"0.000000";"0.000000"
"7am";"20.641056";"68.803520";"20.641056";" 0.000000";" 0.000000";" 6.880352";" 6.880352";"13.760704";"48.162464";" 6.880352";"20.641056";" 0.000000";" 0.000000";"20.641056";" 6.880352";" 6.880352";" 0.000000";" 0.000000";" 6.880352";" 0.000000";" 0.000000"
"8am";" 27.521408";"254.573024";" 89.444576";" 34.401760";" 34.401760";"  0.000000";" 34.401760";" 55.042816";" 89.444576";" 20.641056";" 82.564224";"  6.880352";"  0.000000";"158.248096";" 13.760704";" 41.282112";"  0.000000";" 20.641056";"  6.880352";"  0.000000";"  6.880352"
"9am";" 68.803520";"798.120832";"302.735488";" 55.042816";" 61.923168";" 34.401760";" 34.401760";"130.726688";"220.171264";"  6.880352";"206.410560";"  0.000000";"  0.000000";"357.778304";" 61.923168";" 68.803520";"  0.000000";" 68.803520";" 13.760704";" 13.760704";" 20.641056"
"10am";"  48.162464";"1279.745472";" 399.060416";"  75.683872";" 130.726688";"  13.760704";"  68.803520";" 130.726688";" 268.333728";"  48.162464";" 240.812320";"   0.000000";"   0.000000";" 474.744288";"  41.282112";" 144.487392";"   0.000000";" 123.846336";"  27.521408";"   6.880352";"  13.760704"
"11am";"  48.16246";"1245.34371";" 385.29971";"  34.40176";"  68.80352";"   0.00000";"  48.16246";" 130.72669";" 185.76950";"  27.52141";" 233.93197";"   0.00000";"   0.00000";" 364.65866";"  41.28211";"  82.56422";"   0.00000";"  68.80352";"  27.52141";"   0.00000";"   0.00000"
