"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 2.5754811";" 1.2018975";" 1.2664765";" 4.2172779";" 0.0000000";" 0.0000000";" 0.0000000";" 0.7412393";" 0.2301001";" 0.0000000";" 0.8374212";" 0.0000000";" 1.0877455";"10.1322984";" 0.4566456";" 3.2263566";" 1.2584948";" 1.1651131";" 9.5820898";" 5.3533234";" 0.5333816";" 0.0000000";" 1.3877017";" 1.5542574";" 1.6337672";" 0.0000000";" 0.0000000";" 0.7557376";" 0.0000000";" 0.4911410";" 0.0000000"
"5am";" 4.1069155";" 1.2272915";" 3.0882903";" 4.2537755";" 0.0000000";" 0.0000000";" 3.6189336";" 0.7537582";" 1.8974589";" 0.9352597";" 1.7784449";" 0.3803339";" 2.2361334";"20.8199895";" 3.2397344";" 3.2687502";" 3.7140012";" 1.1986589";"17.9199431";"13.4320377";" 0.5506904";" 0.6227515";" 1.4060630";" 2.8649552";" 2.6677960";" 0.0000000";" 0.0000000";" 3.5421896";" 0.2914577";" 0.8227968";" 0.0000000"
"6am";" 6.1007077";" 3.7314086";" 5.5306981";" 3.6756106";" 1.1618818";" 2.2928391";" 7.2792011";" 1.4600140";" 2.5866694";" 1.7642035";" 4.4143790";" 2.7996225";" 2.3060551";"29.1327287";" 3.4516611";" 3.4347031";" 3.6914323";" 1.2605864";"23.5105556";"16.9658799";" 3.4302476";" 3.2540633";" 1.4501849";" 5.9996412";" 3.7785544";" 3.1423287";" 0.0000000";" 5.2818952";" 2.7031627";" 2.8193061";" 0.7491139"
"7am";"11.780799";" 4.651992";"17.873056";"13.886578";" 6.284299";" 3.533271";"19.167662";" 7.041186";"10.625969";"13.440157";"12.769522";" 7.518311";"11.505827";"46.559922";"13.483376";"11.006094";"12.524392";" 8.488942";"41.107359";"44.893367";" 4.390553";" 8.213447";" 9.760353";"10.785363";" 8.805297";"14.156804";" 2.313539";"19.311856";" 6.857790";"18.246539";" 7.116398"
"8am";"35.838082";"11.988428";"29.579736";"25.042621";"12.150565";"10.027543";"32.812490";"16.150873";"17.479433";"17.857277";"21.653178";"12.200918";"24.319576";"56.858484";"19.826388";"13.071433";"20.652199";"11.967349";"46.563234";"55.051593";"10.528033";"13.370747";"14.430513";"17.330145";"12.406632";"18.383897";" 9.015041";"27.537778";"10.597899";"30.307095";"13.359801"
"9am";"37.27391";"12.63470";"27.86112";"27.93941";"13.75982";"11.17971";"35.99874";"18.68601";"18.76679";"19.24700";"28.09168";"13.59570";"27.38276";"54.71509";"22.45528";"16.12959";"24.52490";"14.84761";"44.76354";"50.27129";" 8.69657";"14.50156";"17.73840";"17.75890";"11.93160";"21.08052";"10.78222";"29.57549";"14.41202";"38.78592";"16.26960"
"10am";"34.234584";"12.493492";"27.175980";"26.160630";"14.573139";"13.118950";"34.681855";"20.012998";"20.121836";"21.768102";"31.125831";"15.306041";"26.503637";"57.987348";"22.164777";"20.859963";"25.168248";"15.795115";"47.190977";"49.961923";" 9.746030";"13.777331";"15.269082";"17.436094";"14.095306";"19.748268";" 9.052079";"28.596308";"14.406982";"39.621860";"16.842337"
"11am";"38.188651";"11.691405";"28.220291";"27.508522";"11.972148";"11.416166";"35.553665";"17.812491";"16.590841";"16.931635";"25.952954";"11.832653";"22.784558";"62.171517";"22.375287";"16.123226";"24.985742";"17.347063";"47.871793";"55.483127";" 7.389296";"13.192488";"10.860840";"18.430507";"14.502769";"18.619941";" 7.597133";"23.742515";"11.092009";"34.120866";"14.550918"
