"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736";"6136.3736"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"745.7964";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"740.7846";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8am";"1054.797";"   0.000";"   0.000";"   0.000";"   0.000";"1138.543";"   0.000";"   0.000";"   0.000";"1048.851";"   0.000";"1404.190";"   0.000";" 927.950";"1465.320";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1238.373";"   0.000";"   0.000";"   0.000";"   0.000";"1231.602";"   0.000";"   0.000";"   0.000";"1116.504";"   0.000";"1565.403";"   0.000";"   0.000";"1478.571";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1482.8672";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1353.9622";"   0.0000";"   0.0000";"   0.0000";"1301.3106";"   0.0000";"1565.4033";"   0.0000";" 861.0811";"1626.2721";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"1694.592";"   0.000";"   0.000";"   0.000";"   0.000";"1407.279";"   0.000";"   0.000";"   0.000";"1301.311";"   0.000";"1598.738";"   0.000";"1005.529";"1390.733";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
