"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"2pm";" 9395.997";" 2539.489";" 5089.468";" 5369.012";" 4471.561";"16632.690";" 4683.727";" 7313.945";" 3209.643";" 6749.979";" 5225.052";" 2777.731";" 6023.906";" 5558.728";" 3924.874";" 6606.262";" 2658.000";" 3754.908";" 5986.327"
"3pm";" 9472.585";" 2475.563";" 5745.814";" 5801.366";" 4171.508";"17853.089";" 4491.609";" 7329.138";" 3143.687";" 6131.677";" 5060.516";" 2922.838";" 6335.538";" 4797.319";" 3523.702";" 6599.856";" 2644.371";" 3473.932";" 5510.426"
"4pm";" 9507.757";" 2653.128";" 5401.582";" 5862.443";" 3923.384";"15585.241";" 4689.794";" 8519.261";" 3499.552";" 6086.775";" 5137.506";" 2939.458";" 7202.790";" 5169.574";" 3654.674";" 6593.906";" 2770.713";" 3548.130";" 5589.932"
"5pm";" 7590.447";" 2833.967";" 5287.109";" 6689.095";" 3530.133";"12746.713";" 4972.012";" 8710.888";" 3591.613";" 5385.443";" 5746.498";" 3872.759";" 7280.733";" 5815.239";" 4969.918";" 7458.950";" 3299.068";" 4550.860";" 5882.816"
"6pm";" 6663.481";" 3231.144";" 5844.835";" 8060.331";" 3884.887";" 9917.468";" 4498.189";"10224.623";" 3964.680";" 5224.787";" 5774.121";" 5111.652";" 7080.929";" 6033.617";" 5752.533";" 7604.074";" 2779.432";" 5808.809";" 5771.801"
"7pm";" 6745.435";" 3326.078";" 6174.377";" 7835.265";" 4319.740";"10025.637";" 4432.345";"11036.176";" 4482.074";" 5390.610";" 6062.253";" 4487.491";" 6824.153";" 6259.463";" 6109.047";" 7189.560";" 2960.394";" 6199.646";" 5659.315"
"8pm";" 6443.062";" 3353.727";" 6252.319";" 7173.965";" 4210.786";"11732.507";" 4382.938";"10579.048";" 4490.878";" 5613.128";" 6543.879";" 4772.985";" 6834.631";" 6279.819";" 6683.842";" 7122.491";" 3257.253";" 6052.723";" 5500.143"
"9pm";" 6695.906";" 3221.944";" 6147.798";" 7172.181";" 4230.962";"10832.014";" 4523.876";"10859.566";" 4384.457";" 5674.925";" 6829.063";" 4424.609";" 6909.208";" 6121.057";" 6452.945";" 7317.661";" 3330.874";" 6050.165";" 6254.840"
"10pm";" 6906.716";" 3223.353";" 6118.533";" 7777.673";" 4187.758";"10093.777";" 4697.032";"11056.051";" 4290.113";" 5716.769";" 7032.900";" 4683.062";" 6773.526";" 6426.507";" 6621.866";" 7279.879";" 3353.440";" 6228.615";" 5747.666"
"11pm";" 6883.346";" 3261.498";" 6465.329";" 7859.929";" 4078.016";" 9391.381";" 4779.918";"11522.023";" 4272.317";" 5416.037";" 7107.759";" 4756.537";" 6822.973";" 6504.513";" 6505.552";" 7395.704";" 3433.877";" 6339.678";" 5694.369"
"12pm";" 6856.189";" 3261.498";" 6535.971";" 7716.444";" 4098.595";" 9202.626";" 4973.603";"11693.110";" 4352.523";" 5224.450";" 7107.759";" 4756.537";" 6994.759";" 6504.513";" 6505.552";" 7395.704";" 3453.671";" 6386.533";" 5715.112"
"1am";" 6694.954";" 3261.498";" 6535.971";" 7716.444";" 4098.595";" 9056.329";" 5040.735";"11693.110";" 4329.485";" 5224.450";" 7178.537";" 4774.036";" 7173.520";" 6529.383";" 6514.740";" 7435.139";" 3493.401";" 6462.357";" 5707.982"
"2am";" 6635.934";" 3261.498";" 6512.798";" 7716.444";" 4098.595";" 9327.570";" 4864.934";"11693.110";" 4293.065";" 5247.623";" 7217.288";" 4774.036";" 7173.520";" 6490.632";" 6587.110";" 7435.139";" 3493.401";" 6462.357";" 5635.612"
"3am";" 6888.274";" 3467.241";" 6512.798";" 7716.444";" 4098.595";" 8869.487";" 4864.934";"11693.110";" 4293.065";" 5247.623";" 7217.288";" 4774.036";" 7173.520";" 6490.632";" 6587.110";" 7435.139";" 3493.401";" 6462.357";" 5635.612"
