"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454"
"4am";"12.575134";" 5.990800";" 9.515325";" 8.224842";" 6.698760";" 6.513880";"12.086185";" 7.507672";" 6.354177";" 6.404491";" 9.468647";" 2.758435";" 9.040522";" 6.543867";"11.242287";" 7.664563";" 3.004829";" 3.226302";" 4.079336";" 8.897154";" 8.870821";" 4.347331";" 1.523249";" 6.492395";" 5.877993";" 3.988508";" 3.525302";" 2.856967";" 4.158949";" 2.312073";" 2.585003";" 5.790769";" 2.385439";" 5.474564";" 4.917001";" 1.338434";" 1.473836";" 5.246051";" 9.804133";" 4.682781";" 3.047573";" 3.906785";" 2.556987";" 1.784478";" 3.524308";" 2.597241";" 2.958466";" 3.572267";" 7.892992";" 5.218279";" 2.738497";" 5.831356"
"5am";"11.569366";" 6.031307";"10.702275";" 8.341221";" 6.911957";" 6.416322";"12.274632";" 7.671627";" 6.391899";" 6.458927";" 9.774975";" 2.785325";" 9.159031";" 6.504122";"11.396329";" 7.257985";" 2.954404";" 3.220956";" 4.261109";" 8.978307";" 8.724319";" 4.446388";" 1.562763";" 6.441664";" 6.004201";" 4.221869";" 3.678331";" 2.880464";" 4.178212";" 2.345827";" 2.665173";" 6.014597";" 2.458655";" 5.521380";" 4.917001";" 1.374726";" 1.473836";" 5.284703";" 9.099089";" 4.669382";" 3.037505";" 4.003907";" 2.580710";" 1.884479";" 3.512336";" 2.639142";" 2.875285";" 3.524094";" 7.844164";" 5.286894";" 2.757732";" 5.886033"
"6am";"12.822644";" 6.291970";" 9.367721";" 8.447176";" 6.843841";" 6.327176";"12.559258";" 7.718210";" 6.622590";" 6.787209";" 9.428772";" 3.448488";" 9.224808";" 6.760635";"11.382928";" 7.389255";" 2.912572";" 3.157837";" 4.587645";" 9.467359";" 7.980947";" 4.383705";" 1.497088";" 6.692749";" 6.511819";" 4.674548";" 3.893735";" 3.233256";" 4.679172";" 2.452655";" 4.010557";" 6.400442";" 2.612497";" 5.633839";" 5.212859";" 1.522589";" 1.585531";" 5.315468";" 9.265903";" 4.758963";" 3.029107";" 4.205188";" 2.666294";" 1.944910";" 3.730149";" 2.748318";" 3.107069";" 3.522575";" 8.008708";" 5.428053";" 2.971513";" 6.137199"
"7am";"12.605319";" 5.558368";" 9.283510";" 7.811729";" 7.667378";" 4.921159";"11.193869";" 8.148427";" 6.889117";" 6.425873";" 9.049977";" 2.986360";" 9.661555";" 7.812560";"10.759030";" 7.956211";" 3.010301";" 2.996506";" 5.324525";" 9.464593";"10.968616";" 4.317278";" 1.612235";" 6.825174";" 6.348711";" 5.998031";" 3.484261";" 2.573303";" 5.230087";" 2.954639";" 3.145157";" 6.470540";" 3.073302";" 5.309014";" 6.206854";" 1.888133";" 1.796442";" 5.900943";" 8.169991";" 5.284141";" 3.675597";" 5.182516";" 3.054126";" 2.303647";" 3.509538";" 2.961336";" 3.269591";" 3.742595";" 8.609556";" 6.242965";" 3.653421";" 7.402540"
"8am";"10.602716";" 5.353528";"10.416409";" 8.344639";" 7.075413";" 5.294989";" 9.056108";" 6.126485";" 8.472037";" 6.987759";" 8.619381";" 3.136826";" 8.938483";" 7.400711";"10.208742";" 9.519094";" 3.302977";" 3.111805";" 5.630752";"11.082458";"10.242657";" 3.865116";" 2.496143";" 6.700823";" 6.155141";" 6.674785";" 3.819763";" 2.731089";" 5.180860";" 3.388164";" 2.279395";" 6.072312";" 3.433019";" 5.125184";" 3.671471";" 2.203177";" 1.813953";" 6.141862";" 6.613662";" 4.855980";" 3.584152";" 4.699320";" 3.288691";" 2.761960";" 3.052485";" 3.073811";" 3.333662";" 2.848752";" 8.944873";" 7.029110";" 3.011897";" 9.758196"
"9am";"11.972424";" 6.283306";" 9.192890";" 8.914664";" 6.048607";" 5.102849";" 8.843794";" 5.987660";" 7.297129";" 7.389808";" 6.635998";" 3.914495";" 9.075262";" 6.977676";" 9.047455";" 8.898929";" 4.077062";" 3.180180";" 5.101951";"11.344293";"11.005640";" 4.077499";" 2.783554";" 6.170156";" 6.111090";" 6.542739";" 4.104042";" 2.693678";" 5.279349";" 2.465003";" 2.281030";" 6.163383";" 3.245828";" 5.167117";" 3.733885";" 1.273589";" 1.828669";" 5.416402";" 7.045066";" 5.249712";" 3.218309";" 4.847991";" 3.449050";" 2.721086";" 3.292880";" 3.518663";" 3.467755";" 2.888201";" 8.850300";" 5.679999";" 2.812447";" 9.026129"
"10am";"12.801220";" 5.945665";" 8.755516";" 8.086213";" 7.616892";" 4.705414";" 9.131874";" 6.352720";" 7.869619";" 6.834857";" 6.502347";" 4.009747";" 9.535200";" 7.055733";" 9.154483";" 7.198236";" 2.807562";" 2.788656";" 5.771534";" 9.648136";"12.170031";" 6.286326";" 2.338580";" 5.218675";" 7.132446";" 6.060161";" 1.718009";" 2.932329";" 5.379433";" 2.593086";" 2.451815";" 7.414878";" 3.143735";" 4.743483";" 3.154410";" 1.213964";" 2.014204";" 6.984568";" 6.386525";" 6.210267";" 2.595321";" 4.872781";" 4.269062";" 2.830366";" 4.232384";" 5.016263";" 2.479441";" 2.836400";" 7.717601";" 4.233813";" 3.381286";" 9.659636"
"11am";"12.216097";" 5.380915";"10.584830";" 9.112206";" 6.434988";" 5.349834";" 8.980043";" 8.277771";" 7.023684";" 4.502322";" 6.692605";" 3.289804";" 8.945740";" 6.774700";" 9.055283";" 8.851504";" 2.881725";" 3.210940";" 5.638355";" 9.199352";"11.171831";" 5.230945";" 2.876172";" 6.218128";" 7.121727";" 6.881701";" 1.772645";" 2.766219";" 5.680305";" 2.780995";" 2.277925";" 7.468294";" 3.230707";" 4.939524";" 4.002431";" 1.202470";" 1.985504";" 5.826973";" 7.320898";" 7.439336";" 3.213239";" 4.476013";" 1.669959";" 2.775893";" 3.228173";" 4.689638";" 2.451995";" 2.796429";" 7.468236";" 4.157738";" 3.310538";"10.091241"
