"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"12am";"1013.7147";"2814.7124";"2399.7580";"1018.2430";" 731.0731";" 434.2365";" 989.3455";"1712.0598";"1379.2250";"1312.3585";"1648.1776";"1717.4395";" 477.4052";"1920.4753";" 673.7601";" 406.8396";"1155.8654";"1081.0743";"1646.2174";"2972.6618";"1381.9944";"2756.0471";"1284.6944";"1234.4663";"2078.5661";"1357.9178";"1862.5657";"1379.4570";"2057.3752";"3210.4778";"3408.2962"
"1pm";" 957.0901";"2656.9969";"2343.7425";" 946.6357";" 969.7435";" 562.1330";" 767.1718";"1431.9163";"1316.6572";"1314.3352";"1736.2284";"1407.7803";" 405.3957";"2468.6832";" 672.6964";" 344.1390";"1041.2329";" 889.6346";"1527.2703";"3224.2050";"1371.0131";"2842.0021";"1097.9093";"1314.6740";"1988.8331";"1344.3648";"1825.8714";"1446.5600";"1817.2060";"3202.9194";"3176.3286"
"2pm";"1033.6850";"2487.8996";"2453.7288";"1204.4085";" 982.9954";" 582.3949";"1096.9741";"1285.1264";"1323.5829";"1348.4052";"1694.8863";"1581.4438";" 515.4888";"2302.6666";" 702.9190";" 379.5266";" 878.6793";"1108.9605";"1628.5292";"3254.9763";"1311.3936";"2853.6739";"1083.2059";"1270.8209";"1860.5494";"1577.4923";"1758.9758";"1367.6062";"1706.6147";"2703.4571";"3262.3255"
"3pm";"1073.1503";"2385.5351";"2234.5510";"1235.6707";"1099.7395";" 702.7762";"1147.2388";"1224.9583";"1604.2037";"1343.3477";"1689.3831";"1347.6871";" 693.2344";"2267.0781";" 706.0469";" 200.0796";" 771.0150";"1043.7443";"1668.2419";"3595.2607";"1352.8611";"2896.2321";" 876.8888";"1157.8264";"1757.4627";"1373.6884";"1759.9309";" 975.7188";"1684.8215";"2665.1393";"3171.5869"
"4pm";"1031.1193";"2486.0384";"2047.2655";"1010.9012";"1264.8236";" 273.8765";"1364.3665";"1367.9524";"1665.7620";"1448.8300";"2012.9484";"1361.3927";" 561.6381";"1639.1777";" 763.2264";" 218.5209";" 756.1493";" 894.6057";"1740.7476";"2990.8921";"1548.4123";"2944.5621";" 969.2706";"1308.2633";"1949.4897";"1392.4295";"1705.0083";" 959.2061";"2031.6484";"3153.3252";"3244.4925"
"5pm";" 904.4325";"2315.2983";"1532.7962";" 943.1700";"1352.4360";" 617.4245";"1252.9320";"1405.2593";"1819.9595";"1330.2857";"1700.0755";"1917.5673";" 462.3986";"1481.3552";" 995.2265";" 485.6113";" 825.2873";" 840.1708";"1472.7494";"3121.9850";"2121.4011";"2958.5655";"1299.6689";"1110.8960";"1973.5585";"1698.7797";"2335.4015";"1058.3657";"2479.5121";"3141.8193";"3696.7552"
"6pm";" 759.2637";"2452.9353";"1471.1887";" 854.0396";"1262.2613";" 693.6303";"1291.6679";"1462.1321";"1832.5374";"1278.0954";"1997.9016";"1970.0727";" 548.7841";"1013.6885";" 891.0304";" 485.6113";" 962.8817";" 999.6288";"1415.2496";"2412.9288";"2445.6223";"3189.2365";"1360.9676";"1199.0711";"2568.0328";"2120.0505";"2417.8912";"1045.5925";"2496.3109";"3387.2742";"3926.1552"
"7pm";" 639.5977";"2582.5984";"1523.1736";" 914.1736";"1175.7212";" 932.6934";"1039.5404";"1561.6968";"1750.8883";"1368.8773";"1867.5326";"2053.2394";" 542.8302";" 953.8014";" 875.4114";" 530.8323";" 994.1316";"1308.2876";"1236.1745";"2069.1333";"2793.4695";"3261.9400";"1589.0093";"1407.9214";"2536.9483";"2080.8109";"2292.4554";" 921.0507";"2538.4301";"3650.2811";"3821.7490"
"8pm";" 708.1483";"2644.3068";"1490.0652";" 867.7069";"1233.0058";"1014.0436";"1018.0258";"1643.9591";"1852.0084";"1368.8773";"1834.7792";"2053.2394";" 512.1295";" 916.8391";" 875.4114";" 530.8323";" 912.7815";"1234.3528";"1229.8825";"1759.7138";"2910.0769";"3212.0235";"1713.0905";"1283.8402";"2619.9671";"2045.0008";"2522.3746";" 895.9333";"2465.1617";"3874.8417";"3923.5095"
"9pm";" 714.6957";"2644.3068";"1450.9468";" 970.4682";"1096.6570";"1014.0436";"1018.0258";"1679.3450";"1815.5847";"1405.0122";"1908.0607";"2037.6204";" 518.0834";" 950.0124";" 850.6727";" 617.7583";" 912.7815";"1234.3528";"1185.4904";"1702.3493";"2888.6516";"3249.6273";"1775.7944";"1283.8402";"2598.7809";"2028.6409";"2454.3662";"1022.9033";"2385.8157";"3874.8417";"3923.5095"
"10pm";" 663.0232";"2725.6486";"1450.9468";" 970.4682";"1178.5019";" 932.6934";"1018.0258";"1679.3450";"1652.3980";"1405.0122";"2025.3032";"2037.6204";" 533.4225";"1094.9556";" 902.3452";" 617.7583";"1040.5983";"1234.3528";"1202.0446";"1550.3366";"3008.5690";"3249.6273";"1648.4056";"1283.8402";"2684.8684";"2080.4562";"2454.3662";"1083.7207";"2385.8157";"3779.9156";"3923.5095"
"11pm";" 608.3846";"2613.5112";"1450.9468";" 970.4682";"1102.2340";" 932.6934";"1018.0258";"1679.3450";"1652.3980";"1405.0122";"2025.3032";"2037.6204";" 551.5440";"1136.1237";"1026.0125";" 617.7583";"1040.5983";"1234.3528";"1229.9628";"1480.8108";"3008.5690";"3249.6273";"1648.4056";"1347.0810";"2601.8496";"2163.4750";"2454.3662";"1083.7207";"2385.8157";"3766.6172";"3923.5095"
"12pm";" 608.3846";"2613.5112";"1450.9468";" 970.4682";"1102.2340";" 932.6934";"1018.0258";"1679.3450";"1652.3980";"1445.7963";"2025.3032";"2037.6204";" 551.5440";"1136.1237";"1026.0125";" 617.7583";"1040.5983";"1234.3528";"1229.9628";"1480.8108";"3043.6687";"3249.6273";"1648.4056";"1347.0810";"2601.8496";"2163.4750";"2579.8020";"1083.7207";"2385.8157";"3725.8331";"3923.5095"
"1am";" 608.3846";"2613.5112";"1450.9468";" 970.4682";"1020.3891";" 932.6934";" 999.6779";"1679.3450";"1734.2429";"1445.7963";"2025.3032";"2037.6204";" 551.5440";"1154.4717";"1026.0125";" 617.7583";"1040.5983";"1234.3528";"1156.2385";"1480.8108";"3043.6687";"3249.6273";"1648.4056";"1347.0810";"2601.8496";"2163.4750";"2579.8020";"1083.7207";"2537.8302";"3725.8331";"3997.2337"
"2am";" 608.3846";"2613.5112";"1450.9468";" 970.4682";"1020.3891";" 932.6934";" 999.6779";"1679.3450";"1734.2429";"1445.7963";"2025.3032";"2037.6204";" 551.5440";"1154.4717";"1026.0125";" 617.7583";"1040.5983";"1234.3528";"1156.2385";"1480.8108";"3043.6687";"3249.6273";"1648.4056";"1347.0810";"2601.8496";"2163.4750";"2579.8020";"1083.7207";"2537.8302";"3725.8331";"3997.2337"
"3am";" 608.3846";"2613.5112";"1450.9468";" 970.4682";"1020.3891";" 932.6934";" 999.6779";"1679.3450";"1734.2429";"1445.7963";"2025.3032";"2037.6204";" 551.5440";"1154.4717";"1026.0125";" 617.7583";"1040.5983";"1234.3528";"1156.2385";"1480.8108";"3043.6687";"3249.6273";"1648.4056";"1347.0810";"2601.8496";"2163.4750";"2579.8020";"1083.7207";"2537.8302";"3725.8331";"3997.2337"
