"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067";"67.3261862199067"
"4am";" 3.014096";"12.844326";" 4.683816";" 7.472658";"20.090183";" 7.041935";" 6.271470";"56.920725";" 2.743896";"16.915087";" 3.399601";"44.967838";"40.681590";"13.870896";" 3.997190";" 2.237734";"10.922105";"24.879553";" 8.634725";" 6.005171";"17.284420";"16.528339";"12.410009";" 7.727101";"10.609830";" 6.558762";"10.526783";"16.100616";"17.235948";"18.526579";"20.904661"
"5am";" 3.026670";"13.138978";" 4.681134";" 7.542553";"20.494207";" 7.041935";" 7.131497";"56.979959";" 2.816021";"17.893858";" 3.501278";"44.245995";"40.093101";"13.758886";" 3.957015";" 2.267137";"10.839379";"25.603975";" 7.901579";" 5.512229";"17.845317";"16.538517";"12.574211";" 7.670839";"11.281804";" 6.788218";"10.611871";"16.466729";"16.527349";"18.816539";"20.904661"
"6am";" 2.987868";"13.750660";" 5.152067";" 7.722057";"20.523157";" 7.117149";" 6.422025";"55.217370";" 2.861034";"18.500690";" 3.924507";"45.738660";"39.784918";"13.113417";" 3.634012";" 2.382239";"10.773512";"26.005742";" 7.848388";" 5.387365";"18.997973";"16.133708";"12.968787";" 7.781982";"11.766538";" 7.120234";"10.939610";"16.457329";"16.831290";"19.734981";"21.347962"
"7am";" 4.130951";"14.118164";" 5.592238";" 7.235056";"20.727867";" 8.912490";" 6.223822";"51.788060";" 4.772293";"18.067469";" 4.281658";"44.546189";"39.249445";"13.330245";" 6.268800";" 1.937881";"12.531411";"27.708438";" 8.231063";" 4.630256";"19.794444";"19.161440";"14.322721";" 8.718732";"13.318608";" 8.838562";"10.719356";"17.222343";"19.900792";"20.205714";"20.710683"
"8am";" 5.171448";"14.296035";" 6.282554";" 8.536112";"23.913303";" 8.822397";" 5.765539";"45.005222";" 5.409551";"17.438120";" 5.803830";"42.366563";"36.307861";"10.610536";" 5.650360";" 5.636367";"14.656675";"28.091545";" 7.023966";" 5.499758";"19.571095";"21.388713";"15.200212";" 8.264393";"14.143331";" 9.762415";"13.131879";"16.563986";"20.538356";"22.901426";"20.518344"
"9am";" 6.046448";"13.424123";" 7.356125";" 8.335271";"23.731285";"10.009877";" 8.175094";"41.644655";" 5.849272";"17.624071";" 5.328567";"38.826366";"35.472805";"12.788105";" 6.044577";" 5.827621";"19.861577";"28.273170";" 7.470356";" 8.163986";"19.455408";"22.308501";"13.333795";" 9.006365";"15.262646";"11.181049";"13.629473";"16.108114";"20.870708";"21.623492";"21.493130"
"10am";" 9.397425";"11.666214";" 7.097507";" 8.110622";"24.700523";" 9.617427";" 7.402547";"41.204504";" 6.300667";"18.068535";" 4.699970";"37.201043";"32.290617";"10.065243";" 8.139345";" 6.974068";"17.262997";"26.086985";" 8.257338";" 7.300891";"20.921797";"24.239573";"11.921548";" 9.350826";"13.957028";"14.897818";"17.866278";"16.763430";"19.693011";"21.945151";"21.371004"
"11am";" 7.018059";"12.503198";" 6.459730";" 9.431321";"24.601082";" 9.423715";" 3.417999";"45.120859";" 5.577540";"21.279244";" 4.798349";"39.175707";"30.579261";" 8.522551";" 8.928190";" 4.646667";"16.285368";"25.342233";" 7.657256";" 8.533001";"19.325585";"22.720974";"13.181630";"10.749293";"15.657406";"10.868746";"16.970565";"19.060975";"20.596638";"22.050253";"20.646907"
"12am";" 6.050314";"12.895977";" 6.379870";"10.858758";"20.949645";" 8.687484";" 5.020195";"46.912621";" 4.030132";"20.174906";" 5.295459";"45.036564";"39.809333";"10.338679";" 6.975109";" 3.072428";"11.799756";"26.752392";" 6.932094";" 5.816102";"18.346802";"23.018463";"17.491337";" 9.728587";"14.690964";"10.634855";"15.299426";"19.172117";"20.214470";"22.067962";"21.006210"
