"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842"
"4am";"2024.704";"2423.140";"2537.252";"3291.345";"2109.912";"2547.245";"2428.091";"3185.831";"2501.800";"1745.821";"2405.609";"3888.000";"3475.239";"4013.382";"2859.299";"3768.334";"3905.364";"1932.429"
"5am";"2134.659";"2423.140";"2627.282";"3272.439";"2072.775";"2546.786";"2428.091";"2992.566";"2475.931";"1764.441";"2338.787";"3895.394";"3475.239";"4071.106";"2785.208";"3752.658";"3865.878";"1932.429"
"6am";"2199.313";"2398.725";"2664.386";"3181.318";"1995.905";"2391.701";"2333.127";"3018.902";"2457.822";"1885.982";"2233.953";"3897.578";"3580.667";"4166.046";"2613.093";"3463.405";"3479.074";"1760.061"
"7am";"3093.229";"2571.222";"3001.920";"3472.975";"1992.836";"2523.986";"1985.150";"2442.215";"2476.669";"2146.864";"2055.038";"3432.086";"3287.492";"4258.962";"2033.445";"2896.082";"2642.385";"1569.428"
"8am";"4055.557";"2586.504";"3160.045";"3486.258";"2268.013";"2160.983";"1569.055";"2398.097";"2621.048";"2306.522";"1848.510";"3361.700";"3266.217";"4497.141";"1804.268";"2396.056";"2635.956";"1118.455"
"9am";"4121.823";"2704.932";"3378.326";"3231.633";"2401.209";"2300.838";"1456.553";"2346.441";"2545.263";"2288.141";"1643.774";"3529.564";"3256.852";"4068.208";"1743.729";"2424.004";"2602.894";"1205.865"
"10am";"4394.610";"2378.956";"3803.772";"3254.995";"2120.816";"2090.260";"1321.051";"2431.538";"2553.791";"2382.010";"1547.666";"3856.186";"3219.499";"3997.865";"1530.125";"2538.848";"2496.157";"1078.679"
"11am";"4289.626";"2387.632";"3388.368";"3325.690";"2233.308";"2436.207";"1468.328";"2099.749";"2693.207";"2433.292";"1692.724";"3614.347";"2987.128";"4076.286";"1693.118";"2331.000";"2505.928";"1240.419"
"12am";"3514.027";"2931.302";"3017.871";"3227.552";"1910.709";"2506.520";"1877.804";"2478.962";"2562.205";"2143.827";"2032.078";"3568.675";"2894.241";"4254.475";"2015.801";"2787.503";"2637.868";"1229.476"
"1pm";"3668.931";"2915.310";"3195.359";"3179.762";"1723.845";"2421.094";"1598.603";"2281.102";"2770.897";"2385.693";"2002.735";"3716.252";"3204.833";"4232.407";"1841.883";"2378.893";"2595.560";"1129.509"
"2pm";"3805.017";"2774.909";"3134.850";"2972.428";"1467.138";"2303.999";"1625.205";"2227.805";"2694.937";"2159.029";"1969.635";"3772.693";"3342.633";"4313.002";"1640.076";"2469.738";"2740.096";"1154.962"
"3pm";"3954.887";"2588.610";"2918.714";"2843.737";"1561.433";"2252.982";"1579.465";"2386.062";"2570.101";"2032.359";"1717.031";"3823.226";"3399.166";"4402.131";"1706.457";"2833.986";"2884.575";"1115.565"
"4pm";"3474.601";"2804.243";"2948.663";"3002.351";"1298.877";"2249.990";"1693.439";"2521.058";"2310.910";"2266.544";"1839.555";"4039.647";"3319.337";"4346.922";"1856.046";"2827.642";"3136.511";"1267.314"
"5pm";"2902.339";"2339.009";"2893.113";"3256.106";"1343.263";"2465.900";"1976.139";"2558.504";"2261.684";"2067.575";"1853.101";"4184.510";"3369.336";"4449.053";"2173.729";"2879.848";"3382.805";"1505.899"
"6pm";"2301.204";"2280.105";"2797.227";"3214.570";"1404.613";"2801.875";"2366.060";"2539.268";"2470.103";"2077.610";"2432.738";"3875.641";"3598.601";"3962.639";"2701.499";"3434.160";"3647.792";"1626.697"
"7pm";"2366.652";"2539.792";"2998.815";"3162.161";"1670.389";"2424.424";"2439.229";"2863.573";"2235.476";"1985.671";"2493.517";"3658.085";"3832.960";"4069.140";"2949.817";"3572.993";"3765.477";"1856.345"
"8pm";"2360.625";"2614.783";"2821.531";"3051.976";"1742.051";"2419.638";"2509.284";"2939.371";"2202.334";"1971.610";"2533.048";"3707.249";"3817.881";"4295.638";"3020.668";"3723.731";"3782.284";"1892.373"
"9pm";"2531.260";"2444.474";"2924.120";"3112.744";"1775.600";"2476.039";"2527.942";"3007.779";"2218.723";"1802.882";"2489.327";"3871.692";"3795.694";"4212.725";"2966.255";"3723.731";"3850.267";"1961.191"
"10pm";"2400.014";"2456.829";"2881.066";"3017.130";"1733.919";"2517.630";"2538.637";"2960.807";"2456.091";"1808.770";"2428.805";"3801.933";"3748.489";"4252.808";"2966.255";"3783.549";"4083.448";"1984.980"
"11pm";"2316.411";"2356.998";"2850.188";"3063.388";"1714.505";"2517.630";"2525.521";"3019.250";"2479.396";"1831.479";"2523.192";"3901.764";"3760.413";"4308.222";"2966.255";"3819.318";"4079.425";"1866.844"
"12pm";"2144.323";"2539.267";"2806.250";"3018.293";"1737.105";"2487.293";"2525.521";"3161.115";"2479.396";"1831.479";"2523.192";"3872.973";"3714.720";"4308.222";"2966.255";"3819.318";"4124.520";"1866.844"
"1am";"2061.119";"2539.267";"2806.250";"3018.293";"1737.105";"2500.503";"2525.521";"3140.197";"2500.314";"1831.479";"2523.192";"3872.973";"3714.720";"4308.222";"2966.255";"3889.312";"4124.520";"1866.844"
"2am";"2040.471";"2559.915";"2806.250";"3018.293";"1737.105";"2500.503";"2525.521";"3140.197";"2500.314";"1831.479";"2523.192";"3872.973";"3714.720";"4308.222";"2966.255";"3889.312";"4124.520";"1866.844"
"3am";"2040.471";"2559.915";"2806.250";"3018.293";"1758.215";"2500.503";"2525.521";"3140.197";"2500.314";"1810.369";"2523.192";"3872.973";"3714.720";"4308.222";"2966.255";"3889.312";"4124.520";"1866.844"
