"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541"
"4am";"2184.3034";"1787.8663";"2899.1407";"2797.0025";"1092.0274";"2192.1822";"1474.3558";"1489.9064";"1869.6319";"2159.3998";" 408.5205";"1985.8257";"2217.0242";"1506.7130";"1449.6775";"1751.7768";"2916.4032";" 906.4501";"1741.6935";"1385.3028";" 861.8180";" 647.4816";" 540.3833";" 773.9117";"1035.3599";" 637.0580";" 637.0620";" 772.2885"
"5am";"2184.3034";"1836.1305";"2899.1407";"2797.0025";"1092.0274";"2192.1822";"1426.0916";"1489.9064";"1869.6319";"2159.3998";" 365.5516";"1985.8257";"2217.0242";"1506.7130";"1449.6775";"1751.7768";"2916.4032";" 906.4501";"1741.6935";"1385.3028";" 861.8180";" 647.4816";" 540.3833";" 773.9117";"1035.3599";" 637.0580";" 637.0620";" 772.2885"
"6am";"2184.3034";"1787.8663";"2899.1407";"2797.0025";"1092.0274";"2192.1822";"1474.3558";"1489.9064";"1869.6319";"2050.4162";" 362.0004";"2032.3458";"2217.0242";"1506.7130";"1449.6775";"1751.7768";"2916.4032";" 906.4501";"1741.6935";"1385.3028";" 861.8180";" 647.4816";" 540.3833";" 773.9117";"1035.3599";" 637.0580";" 637.0620";" 772.2885"
"7am";"2277.9564";"1738.7966";"2920.4130";"2715.9361";"1092.0274";"2242.2358";"1426.0916";"1538.1706";"1812.7242";"2208.4694";" 362.0004";"2032.3458";"2123.3712";"1506.7130";"1399.6239";"1808.6845";"2916.4032";" 866.6510";"1741.6935";"1385.3028";" 861.8180";" 604.4636";" 540.3833";" 773.9117";"1035.3599";" 615.7857";" 637.0620";" 772.2885"
"8am";"2375.0867";"1640.6573";"3009.1533";"2576.6535";"1170.0634";"2421.1347";"1364.7461";"1482.9967";"1666.1200";"2140.5521";" 362.0004";"2032.3458";"1989.2159";"1553.8107";"1359.5735";"1858.7381";"2992.9018";" 765.3995";"1741.6935";"1314.0090";" 732.5850";" 590.6941";" 540.3833";" 739.5005";"1017.0543";" 606.9054";" 632.6101";" 722.4303"
"9am";"2770.9473";"1422.7944";"2993.9434";"2557.9815";"1133.6093";"2543.5336";"1439.6927";"1532.6717";"1716.0947";"2035.0405";" 283.1373";"1831.6464";"1719.2039";"1531.4362";"1357.6970";"1512.0342";"3004.4903";" 709.6639";"1651.9151";"1278.3621";" 805.4098";" 604.4636";" 525.9478";" 648.1882";" 919.2989";" 561.6765";" 615.3482";" 716.0993"
"10am";"2592.7383";"1509.8788";"3071.9227";"2828.5714";"1045.0018";"1876.2313";"1323.0919";"1470.6844";"1945.4088";"2144.8619";" 743.0810";"1655.2483";"1892.7976";"1530.7551";"1475.1672";"1645.9543";"2713.1407";" 832.9005";"1527.6125";"1278.3621";" 848.4278";" 569.1851";" 491.8724";" 678.7610";" 890.0480";" 577.1770";" 576.2918";" 680.8281"
"11am";"2982.3827";"1740.9436";"2747.2182";"2653.9654";" 980.8401";"1798.6808";"1330.4335";"1390.1336";"1698.9087";"2469.9321";" 390.3370";"1963.7215";"1937.4029";"1582.1589";"1325.2970";"1759.1722";"2658.7655";" 840.7260";"1638.9517";"1314.0090";" 858.2228";" 574.3716";" 473.9759";" 779.7385";" 865.4241";" 596.4269";" 613.0819";" 702.9021"
