"variable","CODE_SEC","RES_SEC","W_IND"
"h5","073","027",69.385
"h5","073","032",89.982
"h5","073","040",80.652
"h5","073","044",158.796
"h5","073","050",90.05
"h5","073","056",18.084
"h5","073","074",198.627
"h5","073","075",121.872
"h5","073","077",177.772
"h5","077","008",220.907
"h5","077","019",80.256
"h5","077","021",111.05
"h5","077","044",110.006
"h5","077","059",61.926
"h5","077","071",55.395
"h5","077","076",169.278
"h5","077","078",61.021
"h5","077","092",159.541
"h5","077","107",70.947
"h5","077","119",75.537
"h5","077","122",13.29
"h6","009","003",40.053
"h6","009","006",58.916
"h6","009","007",62.507
"h6","009","012",242.774
"h6","009","016",74.711
"h6","009","026",295.424
"h6","009","028",149.636
"h6","009","030",266.789
"h6","009","036",86.682
"h6","009","080",70.086
"h6","009","127",39.163
"h6","014","002",32.074
"h6","014","003",40.053
"h6","014","006",50.912
"h6","014","017",90.166
"h6","014","020",152.984
"h6","014","021",111.05
"h6","014","032",77.669
"h6","014","033",86.252
"h6","014","038",79.539
"h6","014","040",93.7
"h6","014","042",138.795
"h6","014","059",124.013
"h6","014","074",124.01
"h6","014","075",33.101
"h6","014","078",43.549
"h6","014","081",35.303
"h6","031","021",268.586
"h6","031","030",108.553
"h6","031","032",179.964
"h6","031","036",91.731
"h6","031","037",55.676
"h6","031","041",54.783
"h6","031","044",137.674
"h6","031","047",123.196
"h6","031","057",44.693
"h6","031","090",72.793
"h6","031","113",70.444
"h6","033","022",69.029
"h6","033","025",112.263
"h6","033","027",88.452
"h6","033","043",114.702
"h6","033","046",28.474
"h6","033","059",168.171
"h6","033","073",137.034
"h6","033","081",59.631
"h6","033","098",33.473
"h6","033","099",61.272
"h6","033","121",154.408
"h6","051","012",330.776
"h6","051","017",81.878
"h6","051","027",69.385
"h6","051","028",62.959
"h6","051","034",83.619
"h6","051","036",69.44
"h6","051","037",55.676
"h6","051","038",67.874
"h6","051","039",150.457
"h6","051","045",35.208
"h6","051","049",111.497
"h6","051","050",163.953
"h6","051","052",179.551
"h6","051","053",106.2
"h6","051","061",77.873
"h6","051","081",53.925
"h6","051","090",72.793
"h6","073","017",90.166
"h6","073","023",86.764
"h6","073","027",69.385
"h6","073","032",89.982
"h6","073","040",80.652
"h6","073","044",198.412
"h6","073","046",71.972
"h6","073","050",90.05
"h6","073","054",33.295
"h6","073","056",68.631
"h6","073","057",22.24
"h6","073","069",66.621
"h6","073","074",198.627
"h6","073","075",173.806
"h6","073","077",177.772
"h6","073","085",71.556
"h6","073","098",38.206
"h6","077","008",220.907
"h6","077","014",113.41
"h6","077","019",80.256
"h6","077","021",111.05
"h6","077","044",110.006
"h6","077","059",61.926
"h6","077","071",55.395
"h6","077","074",190.817
"h6","077","075",33.101
"h6","077","076",169.278
"h6","077","078",61.021
"h6","077","090",64.325
"h6","077","092",159.541
"h6","077","107",70.947
"h6","077","108",70.99
"h6","077","110",52.956
"h6","077","111",41.802
"h6","077","118",182.011
"h6","077","119",75.537
"h6","077","120",25.592
"h6","077","122",13.29
"h6","077","124",63.158
"h6","077","125",58.479
"h6","077","126",84.901
"h6","093","011",140.447
"h6","093","012",240.615
"h6","093","014",159.393
"h6","093","020",236.706
"h6","093","040",97.717
"h6","093","054",40.271
"h6","093","070",93.083
"h6","093","071",55.395
"h6","093","073",78.782
"h6","093","074",198.627
"h6","093","075",76.112
"h6","093","076",115.18
"h6","093","086",90.566
"h6","093","087",63.474
"h6","093","088",102.143
"h6","093","094",14.299
"h6","093","096",67.087
"h6","093","099",70.895
"h6","093","108",80.761
"h6","093","109",40.677
"h6","093","130",63.624
"h6","093","137",35.859
"h6","126","073",78.782
"h6","126","078",69.74
"h6","126","112",55.044
"h6","126","113",271.326
"h6","126","115",117.478
"h6","126","124",178.254
"h6","126","125",198.385
"h6","126","127",101.18
"h7","004","005",153.188
"h7","004","007",139.867
"h7","004","018",107.481
"h7","004","025",155.557
"h7","004","033",136.789
"h7","004","034",132.084
"h7","004","040",80.652
"h7","004","041",403.123
"h7","004","050",96.384
"h7","004","053",106.2
"h7","004","064",46.961
"h7","004","065",105.145
"h7","004","136",44.362
"h7","005","003",48.963
"h7","005","006",118.482
"h7","005","014",143.261
"h7","005","018",107.481
"h7","005","020",97.381
"h7","005","026",75.093
"h7","005","027",84.45
"h7","005","030",78.387
"h7","005","031",57.276
