"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"1118.514";"   0.000";" 564.631";" 214.335";" 516.506";"1614.759";"   0.000";"   0.000";" 295.336";"   0.000";"  20.172";"   0.000";"   0.000";"  82.037";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"2091.524";"   0.000";"1054.466";" 356.556";" 791.386";"2191.544";" 197.250";"   0.000";" 335.633";"   0.000";" 123.140";"   0.000";"  57.247";"  82.037";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"2569.611";"   0.000";"1054.466";" 356.556";" 791.386";"2391.150";" 222.351";"   0.000";" 405.288";"   0.000";" 123.140";"   0.000";"  57.247";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"10am";"3089.537";"   0.000";" 976.242";" 356.556";" 736.831";"2311.917";" 222.351";"   0.000";" 405.288";"  43.524";" 123.140";"   0.000";"  57.247";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"11am";"2895.940";"   0.000";" 886.980";" 356.556";" 669.173";"2125.050";" 197.250";"   0.000";" 242.704";"  43.524";" 123.140";"   0.000";"  57.247";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"12am";"1418.407";"   0.000";" 736.760";" 194.273";" 571.073";"1319.016";"  51.064";"   0.000";" 315.681";"  43.524";" 123.140";"   0.000";"   0.000";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"1pm";"1319.429";"   0.000";" 932.607";" 266.549";" 614.597";"1694.318";" 197.250";"   0.000";" 335.633";"  43.524";" 123.140";"   0.000";"  57.247";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"2pm";"1984.613";"   0.000";"1003.480";" 266.549";" 626.366";"1785.027";" 197.250";"   0.000";" 335.633";"  78.864";" 123.140";"   0.000";"  57.247";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"3pm";"2318.515";"   0.000";" 883.055";" 213.305";" 424.761";"1769.852";" 197.250";"   0.000";" 177.559";"  35.340";" 123.140";"   0.000";"  57.247";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"4pm";"1703.349";"   0.000";" 528.708";"  72.276";" 354.551";"1245.445";" 146.186";"   0.000";"  96.342";"  35.340";"  81.830";"   0.000";"  57.247";"  82.037";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"5pm";"1070.842";"   0.000";" 109.643";"  72.276";"   0.000";" 274.297";" 146.186";"   0.000";"   0.000";"  35.340";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"  14.917";"   0.000";"   0.000";"   0.000"
"6pm";"453.901";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"7pm";"27.140";" 0.000";" 0.000";" 0.000";"14.159";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"8pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"10pm";"178.761";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"11pm";"178.761";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"12pm";"178.761";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"1am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
