"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251"
"4am";" 6.188490";" 8.070541";" 5.295373";" 7.210140";"11.694779";" 6.739037";"21.479202";"10.792388";" 6.262209";"12.540524";" 5.829740";" 3.426189";" 2.331100";" 5.857219";" 8.661243";" 7.402213";" 1.810234";" 5.626854";" 8.415420";" 1.813199";" 2.952197";" 3.064280";" 1.636807";" 4.427555";" 2.781269";" 1.237275";" 1.041257";" 3.816337"
"5am";" 6.186946";" 8.027777";" 5.314215";" 7.169502";"11.775103";" 6.787204";"21.788379";"10.828994";" 6.241872";"12.392669";" 5.982688";" 3.466642";" 2.336626";" 5.771797";" 8.342514";" 7.311735";" 1.811218";" 5.725977";" 8.459037";" 1.873761";" 2.971285";" 3.083306";" 1.663474";" 4.491582";" 2.800344";" 1.237275";" 1.048794";" 3.818563"
"6am";" 6.271252";" 8.061783";" 5.326771";" 6.202153";"12.334545";" 6.596825";"22.148352";"11.505487";" 6.592892";"13.704054";" 6.102310";" 3.394784";" 2.382111";" 5.464581";" 8.131619";" 7.445981";" 1.839431";" 6.064109";" 8.594866";" 1.965687";" 3.017334";" 3.224644";" 1.831111";" 4.859982";" 2.834487";" 1.242943";" 1.132704";" 3.941239"
"7am";" 6.2868218";" 7.6009638";" 4.7704606";" 8.0806019";"10.7307440";" 6.3648351";"22.8043556";"13.5394902";" 7.1441489";"12.4002897";" 6.8929472";" 3.2703202";" 2.8759568";" 4.5481304";" 6.2055704";" 7.9325080";" 1.6495317";" 7.6786644";" 9.6776990";" 2.7502534";" 3.7489231";" 4.4519372";" 0.6560919";" 4.8788421";" 3.6527955";" 1.6985430";" 1.5106636";" 5.3273685"
"8am";" 5.719417";" 7.059636";" 3.357332";" 8.326841";" 5.426241";" 6.577042";"22.884154";"14.690790";" 8.398145";"12.532813";"12.190036";" 2.476800";" 2.504188";" 4.310966";" 5.779391";" 7.183917";" 1.730025";"11.431093";"11.224466";" 3.199455";" 5.424909";" 5.554646";" 1.013979";" 5.889365";" 4.000273";" 2.128660";" 1.963705";" 6.113411"
"9am";" 9.051016";" 7.634125";" 3.986499";" 6.516715";" 4.454082";" 5.777038";"18.760987";"13.689203";" 9.370407";"13.810673";" 9.352753";" 3.051538";" 1.615014";" 4.652072";" 5.632859";" 7.577024";" 1.748892";" 8.548131";"10.768412";" 2.180339";" 5.521479";" 5.518398";" 0.000000";" 5.023588";" 4.811473";" 2.315349";" 0.000000";" 6.304365"
"10am";" 7.1348173";" 8.3962546";" 4.4056247";" 5.6613598";" 3.7828887";" 6.0124899";"21.3790995";"13.3445679";" 8.3411081";"12.4204130";" 7.0595805";" 3.6056331";" 0.8124425";" 3.5488980";" 5.6823449";" 9.1701416";" 1.9500673";" 8.3574509";"10.7835960";" 3.4379101";" 5.2367141";" 6.1286704";" 1.1361491";" 5.2134846";" 3.5114218";" 1.7813084";" 0.0000000";" 5.3429775"
"11am";" 6.949040";" 8.328398";" 3.822323";" 6.401099";" 4.135796";" 7.106882";"21.678523";"11.712408";" 7.135061";"10.083439";" 8.139949";" 3.622175";" 2.719172";" 4.331366";" 5.282044";" 7.922851";" 1.882681";" 8.945251";" 9.295721";" 3.525147";" 5.100522";" 5.837325";" 4.307283";" 5.146391";" 3.196685";" 2.380157";" 1.112745";" 6.355372"
"12am";" 6.163068";" 9.333646";" 3.671781";" 7.984987";" 6.219203";" 6.923605";"20.487498";"11.682775";" 7.476618";" 7.701820";" 7.049903";" 3.239296";" 2.485711";" 3.767580";" 6.186258";" 8.955138";" 1.747954";"10.065065";"10.231380";" 3.012831";" 4.919199";" 4.841444";" 3.664474";" 5.660426";" 2.826741";" 2.334517";" 1.089154";" 6.105280"
"1pm";" 7.6338453";" 7.2295390";" 4.6029856";" 8.2102501";" 7.1518738";" 7.2378457";"24.8513945";"12.0538694";" 9.1604089";" 8.0789487";" 7.3601117";" 3.0344962";" 3.2336925";" 3.8156303";" 6.1205978";" 7.3307808";" 3.2887831";" 9.2432109";" 7.1492946";" 1.9968316";" 5.0837403";" 5.5468139";" 3.9494115";" 6.3448493";" 4.4551085";" 1.4690009";" 0.9943317";" 2.3111761"
"2pm";" 6.942308";" 7.498594";" 4.038264";" 7.173187";" 5.793651";" 6.930705";"25.032879";"11.606309";" 7.339457";" 8.730240";"10.506540";" 4.088550";" 3.429531";" 3.864616";" 5.256550";" 5.268931";" 4.094491";" 9.563999";" 8.443355";" 1.138841";" 3.087415";" 5.938650";" 4.121256";" 2.994433";" 4.708995";" 0.739418";" 1.155214";" 2.321434"
"3pm";" 5.129088";" 8.532019";" 4.587105";" 6.046307";" 5.875355";" 8.167273";"24.802178";" 9.243963";" 9.049774";" 8.969167";"10.206944";" 3.741806";" 2.742021";" 2.987262";" 3.806330";" 5.217400";" 2.012373";" 8.151142";" 6.754906";" 2.341589";" 4.365365";" 6.314594";" 4.058588";" 6.487280";" 5.173493";" 1.591842";" 1.106418";" 4.526460"
"4pm";" 4.204547";"11.112967";" 4.175713";" 6.815628";" 8.616765";" 7.976830";"25.153013";" 9.863650";" 6.919658";"11.212101";" 7.934214";" 2.692174";" 5.675386";" 3.007639";" 4.499150";" 5.776811";" 3.391415";" 8.545551";" 6.425742";" 1.999132";" 4.163301";" 5.771983";" 3.547020";" 6.022990";" 4.776883";" 1.173979";" 1.031840";" 5.827940"
"5pm";" 5.2005563";"10.9285441";" 5.7150447";" 6.9612311";" 7.6977513";" 6.8983725";"24.9321858";"10.6617319";" 7.1264982";" 9.3809864";" 9.9868382";" 2.1723147";" 2.2658703";" 4.2157956";" 5.9594920";" 7.4417417";" 3.3991955";" 6.5448903";" 7.6314293";" 1.7631324";" 3.8092346";" 4.8800770";" 2.2449246";" 5.5533339";" 3.7907492";" 1.8365390";" 0.7679696";" 5.0384429"
"6pm";" 4.8674049";"10.1389896";" 5.3437533";" 7.0478043";" 9.3171440";" 5.9158272";"19.8557752";"10.5254170";" 6.8894522";"12.7905268";"10.0130546";" 3.4188214";" 2.7578532";" 4.6672768";" 6.3449168";" 8.2472385";" 2.4652143";" 5.5598991";" 6.5833615";" 2.1909650";" 3.2555110";" 3.7125169";" 1.8012993";" 4.8822490";" 3.0699622";" 1.4700620";" 0.6154377";" 3.7607553"
"7pm";" 5.4977457";"10.3359237";" 5.6291586";" 6.2273440";"11.0022809";" 4.5541067";"21.8150578";"13.0779887";" 5.4855672";"12.5328149";" 7.7094073";" 3.5926391";" 3.1017940";" 4.8806001";" 7.6682958";" 8.0407260";" 1.5195311";" 4.2566816";" 6.2807444";" 1.9744924";" 3.1041494";" 3.5562659";" 1.5600915";" 4.3427861";" 2.6359837";" 1.3341890";" 0.5367571";" 4.2589740"
"8pm";" 5.483235";" 9.638225";" 5.861199";" 6.493612";"11.537820";" 4.373160";"21.670521";"13.679540";" 5.217233";"12.242999";" 7.079668";" 3.638626";" 3.912463";" 5.359508";" 7.692502";" 7.830631";" 1.300086";" 4.038036";" 6.222008";" 1.887935";" 3.047133";" 3.322650";" 1.554750";" 4.163938";" 2.550647";" 1.332595";" 1.059524";" 4.286234"
"9pm";" 5.260598";"10.079547";" 5.258462";" 6.512665";"11.506083";" 4.060593";"22.015262";"13.471961";" 5.286624";"12.186855";" 7.427976";" 3.614373";" 3.979002";" 5.662371";" 8.739976";" 7.549524";" 1.282170";" 4.532457";" 6.286598";" 1.839715";" 3.020430";" 3.187527";" 1.609994";" 4.153681";" 2.456520";" 1.275967";" 1.059524";" 4.085936"
"10pm";" 4.259465";"11.728108";" 4.416745";" 6.839647";"11.651428";" 5.138556";"20.905149";"13.164194";" 6.474575";"12.046923";" 5.877739";" 3.482214";" 3.884309";" 5.636340";" 9.515294";" 7.458157";" 1.834619";" 4.992711";" 6.378969";" 1.794849";" 2.954492";" 3.123073";" 1.599843";" 4.369635";" 2.449064";" 1.262416";" 1.036302";" 3.993462"
"11pm";" 4.363367";"10.126756";" 5.084614";" 7.180905";"11.622837";" 5.021964";"21.605099";"13.026150";" 6.392599";"12.017133";" 5.870842";" 3.467688";" 3.866770";" 5.761697";" 9.304112";" 7.510885";" 1.811127";" 5.035817";" 6.194982";" 1.778033";" 2.909570";" 3.092017";" 1.591078";" 4.369635";" 2.433011";" 1.252384";" 1.044362";" 3.858646"
"12pm";" 4.872357";" 9.779406";" 5.057288";" 7.208494";"11.928256";" 4.968619";"21.605099";"12.952953";" 6.312134";"11.802759";" 6.062109";" 3.543026";" 3.804431";" 5.592246";" 9.239884";" 7.390830";" 1.760409";" 5.035817";" 6.277410";" 1.791379";" 2.909570";" 3.076612";" 1.591078";" 4.369635";" 2.650139";" 1.252384";" 1.051353";" 3.816592"
"1am";" 4.612588";" 9.765410";" 5.159988";" 7.208494";"11.928256";" 4.947668";"21.906519";"13.351997";" 6.308211";"11.802759";" 5.829740";" 3.497967";" 3.804431";" 5.564744";" 9.239884";" 7.340771";" 1.779149";" 5.573666";" 6.277410";" 1.778685";" 2.909570";" 3.062861";" 1.591078";" 4.327179";" 2.650139";" 1.236213";" 1.051353";" 3.816592"
"2am";" 4.777250";" 9.586737";" 5.127995";" 7.067826";"11.847443";" 4.946296";"21.906519";"13.289486";" 6.270396";"11.802759";" 5.829740";" 3.497967";" 3.804431";" 5.564744";" 9.239884";" 7.386430";" 1.767958";" 5.573666";" 6.277410";" 1.778685";" 2.909570";" 3.062861";" 1.591078";" 4.327179";" 2.650139";" 1.236213";" 1.051353";" 3.816592"
