"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"4pm";"2911.479";"1212.268";"2375.750";"2999.355";"1715.375";"6787.631";"1745.174";"4852.075";"1403.502";"3108.181";"2457.036";"1325.893";"4015.511";"2443.150";"1662.493";"3293.616";"1464.886";"1954.516";"2808.582"
"5pm";"2209.087";"1248.097";"2106.753";"3372.950";"1659.940";"5239.490";"1617.526";"5018.012";"1592.301";"2845.932";"3077.453";"1868.527";"3830.492";"2560.780";"2358.202";"3918.569";"1989.632";"2225.308";"2968.291"
"6pm";"2004.555";"1253.521";"2667.811";"3761.219";"1844.148";"3870.624";"1365.181";"6157.881";"1902.685";"2549.978";"3017.758";"2310.801";"3596.108";"2848.546";"2849.012";"3882.967";"1521.169";"3014.039";"2998.389"
"7pm";"2105.092";"1374.778";"2557.924";"3896.606";"1839.646";"3516.648";"1150.193";"6660.351";"2226.600";"2803.808";"3042.783";"2321.598";"3489.538";"2980.061";"3192.957";"3717.588";"1527.167";"3170.146";"2704.636"
"8pm";"2173.003";"1374.258";"2516.805";"3599.791";"1775.229";"4159.960";"1352.452";"6959.685";"2091.574";"2594.499";"3326.446";"2334.925";"3633.256";"2900.371";"3263.430";"3778.441";"1584.513";"2943.784";"2476.282"
"9pm";"2092.320";"1207.833";"2556.065";"3431.390";"1840.984";"3603.089";"1401.485";"6997.117";"2140.612";"2660.584";"3611.630";"2300.956";"3681.675";"2791.735";"3328.105";"3673.210";"1612.993";"2934.782";"3118.728"
"10pm";"2106.875";"1167.784";"2533.027";"3694.785";"1790.375";"3749.996";"1311.105";"7056.997";"2082.109";"2642.920";"3690.954";"2245.310";"3718.404";"2806.313";"3438.074";"3718.042";"1611.395";"2978.026";"2665.958"
"11pm";"1834.230";"1197.253";"2533.027";"3693.156";"1804.836";"3613.213";"1341.031";"7191.290";"2066.309";"2580.675";"3719.760";"2308.020";"3739.121";"2844.826";"3438.074";"3833.867";"1691.832";"3030.031";"2693.616"
"12pm";"1877.426";"1197.253";"2566.520";"3693.156";"1804.836";"3566.358";"1534.716";"7191.290";"2066.309";"2374.948";"3719.760";"2308.020";"3738.711";"2844.826";"3438.074";"3833.867";"1711.626";"3076.886";"2693.616"
"1am";"1877.426";"1197.253";"2566.520";"3693.156";"1804.836";"3459.496";"1601.848";"7191.290";"2043.271";"2374.948";"3808.037";"2308.020";"3738.711";"2844.826";"3438.074";"3833.867";"1751.356";"3107.054";"2686.486"
"2am";"1877.426";"1197.253";"2543.347";"3693.156";"1804.836";"3671.717";"1426.047";"7191.290";"2006.851";"2398.121";"3846.788";"2308.020";"3738.711";"2806.075";"3438.074";"3833.867";"1751.356";"3107.054";"2686.486"
"3am";"2091.253";"1197.253";"2543.347";"3693.156";"1804.836";"3457.890";"1426.047";"7191.290";"2006.851";"2398.121";"3846.788";"2308.020";"3738.711";"2806.075";"3438.074";"3833.867";"1751.356";"3107.054";"2686.486"
