"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137";"138";"139";"140";"141";"142";"143";"201";"202";"203";"204";"205";"301";"302";"303";"304";"305";"306";"307";"308";"309";"310";"311";"312";"313";"314";"401";"402";"403";"501";"502";"503";"504";"505";"506";"507";"508";"509";"510";"511";"512";"513";"514";"515";"516";"517";"518";"519";"601";"602";"603";"701";"801";"802";"803";"804";"805";"806";"901";"902";"903"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019";"16788.019"
"4am";" 9461.853";"14988.281";" 8156.263";" 9050.913";"10610.961";" 8537.321";" 5015.966";" 7284.551";" 8033.515";"11668.864";" 7703.191";"12475.790";"11210.902";" 1694.001";" 9968.218";"15612.719";" 2445.635";" 5916.451";" 7544.460";" 9200.673";" 2214.439";" 7923.708";" 9900.471";" 2890.206";" 2248.761";" 7079.043";" 8963.803";" 2908.724";" 4716.822";" 3885.291";" 8233.762";" 6664.648";" 4407.646";" 8087.579";" 8724.904";" 4578.617";" 5278.961";" 2329.382";" 8002.859";" 6136.643";" 2554.888";" 6281.174";" 7234.295";"14575.984";" 5185.684";"10791.450";" 5646.631";"16404.629";" 7432.051";" 3303.027";" 8520.554";" 8563.421";" 9090.510";" 4822.852";" 3228.484";" 5347.115";" 3808.176";" 4432.030";" 1701.400";" 3727.453";" 5735.551";" 5864.398";" 3574.246";" 4401.844";"10842.516";" 8041.128";" 1609.559";" 1629.596";" 3896.829";" 3122.266";" 2193.438";" 2372.049";" 3105.018";" 2089.863";" 3744.545";" 3492.775";" 8182.426";" 5853.636";" 1259.586";" 5862.520";" 4575.478";" 3786.057";" 3789.906";" 1463.210";" 9996.533";" 8063.358";"12786.846";" 8439.418";" 3869.991";" 2758.429";" 8975.180";" 3669.436";" 4328.918";" 8192.682";" 2420.107";" 1168.026";" 6783.358"
"5am";" 9348.772";"14828.668";" 8096.787";" 8842.751";"10610.961";" 8453.678";" 4939.038";" 7168.753";" 7854.645";"11668.864";" 7656.319";"12329.492";"11101.729";" 1639.363";" 9802.950";"15708.596";" 2398.193";" 5825.683";" 7544.460";" 9027.150";" 2214.439";" 7912.595";" 9575.282";" 2798.737";" 2230.875";" 7031.301";" 8922.521";" 2801.047";" 4629.149";" 3846.483";" 8233.762";" 6548.124";" 4407.646";" 7958.152";" 8603.114";" 4543.214";" 5229.398";" 2315.941";" 7907.064";" 6091.446";" 2554.888";" 6120.710";" 7108.675";"14418.138";" 5103.224";"10506.738";" 5594.289";"15926.863";" 7339.323";" 3303.027";" 8380.024";" 8381.905";" 9039.611";" 4689.086";" 3228.484";" 5278.093";" 3752.422";" 4456.981";" 1701.400";" 3693.326";" 5633.092";" 5793.390";" 3547.461";" 4367.850";"10842.516";" 7978.552";" 1535.257";" 1592.933";" 3896.829";" 3063.066";" 2193.438";" 2326.718";" 3029.494";" 2089.863";" 3721.002";" 3465.621";" 8017.375";" 5762.483";" 1252.563";" 5862.520";" 4482.727";" 3658.588";" 3694.186";" 1435.913";" 9601.331";" 7738.715";"12786.846";" 8439.418";" 3803.589";" 2736.030";" 8975.180";" 3523.512";" 4127.685";" 7856.132";" 2408.207";" 1149.086";" 6580.674"
"6am";" 8931.559";"14650.829";" 7942.746";" 8404.047";"10033.633";" 8025.092";" 4844.534";" 7008.455";" 7762.066";"11430.646";" 7522.642";"11925.498";"10822.963";" 1605.674";" 8748.732";"14657.694";" 2266.069";" 5512.902";" 7264.229";" 8689.938";" 2095.230";" 7731.148";" 9045.916";" 2651.587";" 2061.951";" 6718.324";" 8311.152";" 2780.710";" 4497.934";" 3645.762";" 7942.562";" 6074.431";" 4113.489";" 7088.155";" 8183.636";" 4341.309";" 4905.088";" 2177.299";" 7133.966";" 5666.642";" 2407.011";" 5616.818";" 6220.048";"13123.979";" 4645.612";" 8706.290";" 4942.861";"14811.294";" 6661.250";" 3280.339";" 7821.287";" 7711.262";" 8339.451";" 4312.740";" 3066.429";" 4835.022";" 3432.095";" 3872.367";" 1609.486";" 3379.717";" 5235.794";" 5244.651";" 3422.550";" 3936.787";" 9929.608";" 7350.522";" 1445.044";" 1480.096";" 3578.914";" 2712.540";" 2107.898";" 2187.729";" 2780.538";" 1946.303";" 3239.557";" 3174.796";" 7318.957";" 5240.745";" 1115.722";" 5339.302";" 3908.446";" 3349.724";" 3249.794";" 1372.597";" 8389.298";" 7382.263";"12198.369";" 8088.120";" 3452.077";" 2319.727";" 8232.609";" 3350.412";" 3859.982";" 7205.201";" 2288.760";" 1095.810";" 5434.839"
"7am";" 7305.446";"11165.926";" 6613.622";" 6757.114";" 7884.950";" 6167.345";" 3884.067";" 5315.887";" 6428.201";" 8588.659";" 6268.258";" 8803.454";" 8506.767";" 1372.251";" 7206.770";"11941.756";" 1913.400";" 4129.988";" 5848.259";" 7019.135";" 1593.116";" 5407.965";" 7270.369";" 1980.599";" 1673.037";" 4800.637";" 6440.124";" 2188.773";" 3630.514";" 2662.016";" 6402.178";" 5188.793";" 2706.869";" 5432.666";" 6306.486";" 3280.192";" 3613.181";" 1643.409";" 5419.209";" 3909.026";" 1908.788";" 3880.556";" 4720.356";"10540.649";" 4221.992";" 6722.187";" 3580.295";"11701.173";" 4434.117";" 2617.790";" 5923.928";" 5987.993";" 6294.857";" 3358.997";" 2184.132";" 3290.948";" 2611.204";" 2742.618";" 1202.567";" 2550.337";" 4261.531";" 4439.889";" 2407.802";" 2971.873";" 7427.819";" 6146.471";" 1135.337";" 1310.704";" 2975.421";" 1952.449";" 1459.412";" 1467.292";" 2256.044";" 1421.060";" 2591.219";" 2128.997";" 5934.651";" 3675.235";"  839.851";" 3964.842";" 3157.161";" 2550.729";" 2610.745";"  989.960";" 6649.789";" 6503.283";" 9998.661";" 7074.243";" 2646.509";" 1794.089";" 6940.469";" 2988.629";" 3420.102";" 5496.974";" 1799.890";"  864.860";" 3958.568"
"8am";"4645.895";"8756.409";"4734.532";"5504.771";"5105.220";"3702.797";"2912.415";"4077.232";"5290.616";"6845.048";"4739.398";"6553.847";"6218.774";"1185.301";"5715.081";"8635.986";"1500.816";"3081.488";"4212.018";"5577.663";"1149.301";"3823.813";"5439.027";"1452.654";"1357.811";"3479.555";"4619.427";"1474.223";"2886.678";"2051.890";"4552.811";"4150.646";"1809.737";"3695.386";"4103.842";"2299.448";"2600.601";"1149.095";"4642.065";"3031.413";"1551.330";"2483.767";"3131.831";"7701.209";"3663.522";"5212.375";"3065.389";"8956.156";"3056.601";"1730.816";"3936.639";"3840.516";"4231.738";"2753.466";"1525.090";"2254.052";"2013.757";"1951.446";" 823.036";"2005.699";"3695.290";"3643.421";"1694.212";"2457.175";"5841.097";"5139.346";" 862.484";"1117.598";"2085.583";"1347.677";"1176.302";"1139.012";"1688.329";"1069.807";"1890.654";"1720.882";"3543.135";"2970.182";" 753.622";"3187.181";"2638.602";"2097.180";"2388.405";" 679.035";"5225.844";"5566.237";"8975.973";"5816.358";"2180.582";"1353.436";"5722.259";"2239.717";"2772.594";"4348.026";"1259.770";" 765.584";"3191.536"
"9am";"3705.764";"7558.438";"4055.268";"4777.563";"4108.513";"2639.136";"2262.011";"3568.048";"4597.820";"5511.754";"3251.003";"5462.721";"5110.426";" 990.521";"5352.621";"6803.343";"1327.736";"2460.271";"3234.112";"4592.577";" 958.880";"3282.256";"5184.369";"1175.613";"1112.710";"2997.652";"3483.256";"1118.074";"2700.100";"1782.305";"3820.932";"3239.776";"1396.877";"3417.605";"3336.695";"1753.344";"2404.172";" 868.934";"3677.349";"2647.244";"1347.584";"2167.346";"2694.457";"7130.047";"3552.826";"4510.344";"2991.425";"8562.268";"2822.484";"1539.575";"3383.462";"3267.722";"3521.613";"2599.808";"1497.362";"2227.994";"1800.615";"1619.961";" 624.435";"1696.248";"3391.276";"3295.397";"1338.404";"2285.798";"4626.834";"4310.159";" 730.664";"1030.340";"1644.148";"1259.592";"1059.768";"1094.347";"1593.644";" 828.264";"1618.847";"1602.379";"3170.961";"2246.879";" 740.192";"2909.163";"2441.223";"1466.594";"2129.716";" 581.861";"4649.819";"4780.234";"7808.008";"4145.568";"2101.167";"1145.565";"4950.186";"2068.966";"2574.055";"4074.320";"1008.618";" 646.940";"2739.976"
"10am";"3271.826";"6950.270";"3308.564";"4710.549";"3955.459";"2152.280";"2167.507";"2969.320";"4344.906";"4666.723";"3135.044";"5729.960";"5036.901";"1005.358";"4510.594";"6725.917";"1257.169";"2237.262";"2694.686";"4353.349";" 896.413";"3174.037";"4229.715";" 992.903";" 972.369";"2791.827";"3455.827";" 999.481";"2360.797";"1547.152";"3495.709";"3094.003";"1229.935";"3165.052";"3395.494";"1688.079";"2273.718";" 770.464";"3770.342";"2389.506";"1240.651";"2210.995";"2478.409";"7417.558";"3131.454";"5123.967";"2651.254";"8458.769";"2835.068";"1398.645";"3185.678";"3270.156";"3511.562";"2344.466";"1409.894";"2082.520";"1593.466";"1802.807";" 601.925";"1670.805";"3402.863";"2970.595";"1136.419";"2241.659";"4464.150";"4191.390";" 665.001";" 976.312";"1560.894";"1023.470";"1008.793";" 924.814";"1303.745";" 920.094";"1574.639";"1102.148";"3407.840";"2397.915";" 668.187";"2767.786";"2376.224";"1662.871";"2130.628";" 500.072";"3935.436";"5059.110";"7947.945";"3696.911";"1897.342";"1206.860";"5129.535";"2107.105";"2438.195";"3914.703";" 884.118";" 618.690";"2995.274"
"11am";"3244.932";"6984.336";"3976.692";"4617.338";"4356.080";"2421.571";"2437.539";"3322.375";"4617.224";"5914.224";"4050.879";"6698.467";"5899.969";"1153.979";"5380.832";"8269.016";"1462.063";"2872.861";"3189.041";"4322.681";"1048.061";"2993.105";"5197.855";"1252.946";"1135.586";"2971.480";"4156.183";"1423.059";"2566.463";"1929.243";"4500.779";"3569.704";"1631.571";"3601.157";"3249.110";"1908.701";"2272.767";" 938.885";"3987.241";"2466.729";"1206.434";"2474.740";"3310.970";"7820.892";"3344.734";"5610.902";"3040.264";"9122.187";"2940.332";"1544.536";"3382.537";"3651.200";"3685.083";"2448.152";"1555.998";"2360.938";"1829.752";"1843.122";" 714.008";"1975.707";"3276.965";"3206.373";"1568.674";"2221.777";"5378.403";"4757.105";" 688.952";"1070.028";"1712.085";"1059.729";"1030.613";"1004.547";"1661.905";"1013.071";"1865.342";"1120.346";"3509.582";"2555.495";" 696.328";"2894.724";"2303.836";"1909.088";"2216.074";" 574.095";"5070.084";"5416.050";"8818.635";"4265.856";"2043.240";"1326.563";"5635.531";"2245.746";"2560.560";"4097.001";"1115.993";" 678.060";"3341.145"
