"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.0000000";"  0.0000000";"  1.2702012";"  0.0000000";"  0.9800228";"  0.0000000";"  7.1602683";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  2.2488554";"  0.0000000";"  0.0000000";"  0.0000000";"  1.2518991";"  0.0000000";"  2.0377247";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  3.8910643";" 99.5359653";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.1292741";"100.0000000";" 97.6361843";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";NA;"  0.0000000";NA;NA;"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000";"  0.2690969";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1893767";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";NA;NA;"  0.0000000";"  0.0000000"
"5am";"  0.0000000";"  0.0000000";"  1.8179967";"  0.0000000";"  0.9800289";"  0.0000000";"  7.0927495";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  7.3246005";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.9146808";"  0.0000000";"  0.0000000";"  0.0000000";"  1.3808484";"  0.0000000";"  0.0000000";"  0.6262781";"  1.8901672";"  0.0000000";"  0.0000000";"  0.0000000";"  1.2327347";"  0.0000000";"  2.1284239";"  1.5969999";"  0.0000000";"  0.0000000";"  0.0000000";"  3.9165989";" 99.5264897";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.4713423";"100.0000000";" 93.1290802";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";NA;"  0.0000000";NA;NA;"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000";"  0.2757345";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1909610";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";NA;NA;"  0.0000000";"  0.0000000"
"6am";"  0.0000000";"  0.0000000";"  1.8382638";"  0.0000000";"  1.3294088";"  0.0000000";"  7.1413281";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.9094769";"  0.0000000";"  7.7313490";"  4.2057303";"  1.0696819";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.0194351";"  0.0000000";"  0.0000000";"  0.0000000";"  1.3518990";"  0.0000000";"  0.0000000";"  1.8327647";"  1.8767008";"  0.0000000";"  0.0000000";"  0.0000000";"  1.4536839";"  1.3491203";"  2.1403107";"  1.6632737";"  0.0000000";"  0.0000000";"  0.0000000";"  2.7506568";" 98.6438891";"  0.0000000";"  0.9969828";"  0.0000000";"  0.0000000";"  0.0000000";"  0.6740217";"  0.0000000";"  0.0000000";"  0.8975956";" 97.8010474";" 98.5776392";" 88.2204683";"  0.4482005";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.2537929";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";NA;"  0.0000000";"  0.0000000";NA;"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000";"  0.2767200";"  0.4457033";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1967325";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1880536";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";NA;"  0.0000000";"  0.0000000";"  0.0000000"
"7am";"  0.0000000";"  1.0871555";"  0.0000000";"  4.2398147";"  2.4196279";"  2.3861500";" 10.1008986";"  0.0000000";"  1.7275681";"  3.0968430";"  0.0000000";"  0.9737992";"  1.1985957";"  9.3810597";" 10.1519723";"  1.2213753";"  1.1635676";"  1.0301297";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  3.0806422";"  0.0000000";"  0.0000000";"  0.0000000";"  1.6776384";"  0.0000000";"  0.0000000";"  2.1089754";"  3.8294628";"  1.0334731";"  0.0000000";"  0.0000000";"  3.3786881";"  3.9649497";"  2.3049359";"  7.5523398";"  4.2218393";"  0.0000000";"  1.3625044";"  4.7106180";" 93.8094226";"  1.3897071";"  0.0000000";"  0.0000000";"  0.0000000";"  0.7455272";"  0.7272582";"  0.0000000";"  0.7741119";"  1.8687430";" 94.9095229";" 98.4552294";" 79.1752317";"  0.6077578";"  1.2573444";"  0.8938118";"  0.0000000";"  0.0000000";"  1.3243883";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 15.5791819";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1592469";"  0.5287854";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.4142003";"  1.1419553";"  0.4071932";"  0.0000000";"  0.5015989";"  0.0000000";"  0.0000000";"  0.2070006";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.3378338";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000"
"8am";"  0.0000000";"  3.6666110";"  2.0159273";"  5.8087881";"  4.1192999";"  3.8596824";"  4.4190067";"  2.8686502";"  1.8448817";"  2.9928054";"  1.1690844";"  4.3477935";"  2.1075662";"  9.7825790";" 10.3827602";"  1.8531553";"  0.0000000";"  1.2036327";"  1.4709951";"  0.0000000";"  0.0000000";"  1.2415274";"  4.2672119";"  0.0000000";"  1.2443094";"  0.0000000";"  2.1723056";"  0.0000000";"  0.0000000";"  3.0894527";"  5.0177846";"  1.1186142";"  1.2261260";"  0.0000000";"  4.4608897";"  4.7904463";"  4.7664906";"  4.6589555";"  5.0106618";"  0.0000000";"  6.8048208";" 11.2531784";" 89.5523431";"  0.7014013";"  7.9891762";"  0.8919666";"  0.0000000";"  0.6545273";"  0.7152992";"  0.0000000";"  0.8033573";"  2.0705935";" 93.3889410";" 92.4568024";" 71.7075793";"  0.6619872";"  0.7167608";"  0.8335723";"  0.3121082";"  0.2868792";"  1.3861949";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1779211";"  0.4555252";"  0.3625357";"  0.5314465";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.4019741";"  1.1730802";"  0.5959111";"  0.4868977";"  0.4736623";"  0.4035747";"  0.0000000";"  0.1893890";"  0.0000000";"  0.1134343";"  0.0000000";"  0.0000000";"  0.0000000";"  0.4104934";"  0.0000000";"  0.2426828";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.5567337"
"9am";"  0.0000000";"  2.9000802";"  2.0958396";"  6.1899010";"  4.1120849";"  4.6591297";"  3.5247521";"  2.4977395";"  1.7588517";"  3.1417472";"  1.2812911";"  4.5142688";"  1.5725737";" 12.6868800";" 10.4315103";"  3.4358912";"  0.0000000";"  1.2820846";"  2.8478935";"  0.0000000";"  1.1866813";"  2.2012293";"  4.1969823";"  0.0000000";"  1.3244785";"  0.0000000";"  5.8931979";"  0.0000000";"  0.0000000";"  3.0805418";"  3.8880378";"  1.2917123";"  0.0000000";"  0.0000000";"  6.8653496";"  5.6145289";"  4.4515541";"  5.8797551";"  5.5690070";"  0.0000000";"  8.4490783";" 11.5827272";" 89.3758980";"  0.8430185";"  5.2883856";"  0.8596768";"  0.0000000";"  0.6106217";"  0.7544996";"  0.0000000";"  0.8116055";"  2.1945920";" 92.3517581";" 90.8185997";" 67.4985617";"  0.6541060";"  0.8149641";"  1.8009211";"  0.4282597";"  0.3054060";"  1.3864782";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.2127532";"  0.8056654";"  1.5271886";"  0.5284299";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.7271756";"  1.1206665";"  0.5844481";"  0.4226389";"  0.6768982";"  0.7147302";"  0.0000000";"  0.2001134";"  0.0000000";"  0.1150795";"  0.0000000";"  0.0000000";"  0.0000000";"  0.5781340";"  0.0000000";"  0.2362437";"  0.0000000";"  0.0000000";"  0.0000000";"  8.5446997";"  0.0000000";"  0.5290532"
"10am";"  2.3852782";"  4.4396459";"  1.8375509";"  6.3309708";"  4.3680667";"  5.2833548";"  2.7466124";"  2.2066768";"  1.8747150";"  3.0676469";"  2.3801735";"  4.4589581";"  1.6704682";" 11.1676407";" 11.0799349";"  4.3925646";"  0.0000000";"  1.4576017";"  2.9315375";"  0.0000000";"  1.2618586";"  1.3990035";"  6.2930298";"  0.0000000";"  1.3522587";"  0.0000000";"  6.1126357";"  0.0000000";"  1.0823128";"  4.3172377";"  3.9841819";"  1.3241584";"  0.0000000";"  0.0000000";"  6.3561907";"  4.6944807";"  3.4132841";"  7.9374788";"  5.0328006";"  0.0000000";" 13.0396164";" 17.8842452";" 87.3593321";"  0.9503336";"  5.5343380";"  0.8716143";"  0.0000000";"  0.6120192";"  0.7449177";"  0.0000000";"  0.8508594";"  2.3296660";" 91.5429501";" 90.1580941";" 67.2254360";"  0.6974456";"  0.8528963";"  1.8841674";"  0.2847845";"  0.2942265";"  1.4104306";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 11.5811700";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.2112121";"  1.0899259";"  1.6002953";"  0.5398186";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.7381411";"  1.2081277";"  0.6219240";"  0.3695429";"  0.7018422";"  0.6909419";"  0.0000000";"  0.1842150";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.4134167";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  9.7049180";"  0.0000000";"  0.5389185"
"11am";"  3.3834708";"  5.5924720";"  2.0360562";"  6.3214643";"  3.5997759";"  5.1400798";"  2.8401875";"  3.6942299";"  1.7471331";"  3.1996759";"  1.2549155";"  4.3577070";"  1.6516377";" 11.7036115";" 10.6411332";"  3.3865328";"  0.0000000";"  1.3390397";"  2.8108387";"  1.3537930";"  0.0000000";"  1.2815434";"  4.6982392";"  0.0000000";"  2.5481187";"  0.0000000";"  3.5963387";"  0.0000000";"  0.0000000";"  4.3383089";"  3.8739651";"  1.2798091";"  0.0000000";"  0.0000000";"  6.5318265";"  4.8883297";"  3.9089190";"  6.4609660";"  4.9871815";"  0.0000000";"  8.7276490";"  9.8883199";" 87.3126290";"  2.1009516";"  4.0681834";"  0.9448286";"  0.0000000";"  0.6175273";"  0.7773532";"  0.0000000";"  0.8930495";"  2.3996376";" 89.9545293";" 90.5375380";" 66.9114046";"  0.6463817";"  3.1091141";"  1.7337738";"  0.2871556";"  0.2971792";"  1.4513185";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.2981056";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.5873987";"  1.1146391";"  1.6429448";"  0.5528081";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.7205761";"  1.2345185";"  0.9159364";"  0.3826944";"  0.7071284";"  0.7424162";"  0.0000000";"  0.4289775";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.4069380";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1150701";"  0.0000000";"  8.8055766";"  0.0000000";"  0.5221014"
