"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"12am";"3913.6374";"2789.7687";"2398.3261";"1734.4780";"2377.9176";"1356.9412";"1878.3598";"2151.9972";"1940.1600";"2138.2581";"3372.1743";"2174.4813";"2604.1197";" 772.9381";"1994.9608";"2329.0328";"2107.6626";"1212.0345";"2432.0075";"2147.3220";"1926.0688";" 967.1791";"1915.8532";"1324.3078";"1883.5698";"1719.5302";"1907.3082";"1778.5064";"1040.9868";"1551.1976"
"1pm";"3654.6318";"2654.8544";"2571.2741";"1840.6271";"2527.0717";"1553.3810";"1729.7088";"2128.3595";"2017.7997";"1838.6785";"3289.8503";"2262.8191";"2796.0571";" 822.5078";"1728.2344";"2384.8266";"2096.8811";"1314.0475";"2575.1139";"1930.1759";"2442.0144";"1066.7734";"2089.6035";"1256.3676";"2091.2188";"1796.3155";"1875.0107";"1432.6883";"1073.5193";"1631.3749"
"2pm";"3466.5155";"2654.3103";"2406.9110";"1821.4560";"2680.3644";"1482.3188";"1643.0645";"2097.6263";"2036.3486";"1976.7285";"3681.3963";"2182.0515";"2454.2273";" 520.7014";"1612.0987";"2441.9949";"1944.0576";"1153.5743";"2039.8850";"2470.0357";"2247.8814";" 949.9261";"2066.1880";"1188.1393";"2642.6939";"1707.8304";"1912.3762";"1430.3183";"1365.6067";"1316.2392"
"3pm";"3458.0205";"2628.1341";"2608.8503";"1807.5658";"2516.4073";"1240.3143";"1818.1415";"2229.9461";"2110.3315";"2017.5160";"3137.9706";"2321.7864";"2514.8260";" 546.4458";"1588.8605";"2809.5831";"2049.2912";"1106.0885";"1988.1712";"2450.8793";"2210.5359";" 953.6610";"2032.5987";"1339.2746";"2189.5664";"1678.7957";"2015.2073";"1430.3183";"1569.7263";"1338.5099"
"4pm";"3744.8905";"2745.1805";"2433.1296";"1823.4438";"2532.5556";"1522.0995";"1559.9902";"2197.8326";"2051.5847";"2146.7766";"2271.2890";"1966.8549";"2620.2058";" 710.0348";"1961.9450";"2151.2933";"2100.8695";"1068.2006";"1889.0838";"2802.9611";"1807.7369";" 987.9831";"1926.1693";"1430.2164";"1889.5966";"1703.1800";"2001.9414";"1419.8094";"1653.0210";"1308.9418"
"5pm";"3695.1925";"2703.1784";"2004.0530";"1851.0498";"2984.9176";"1625.1889";"1610.6455";"2024.5470";"2249.7762";"2407.6648";"2072.3630";"2271.2355";"2698.6866";" 772.5745";"1940.0619";"2142.9725";"2292.0725";" 969.3319";"1993.7773";"2236.3775";"2498.7314";" 747.3015";"1708.6929";" 929.6472";"2160.0348";"1747.9364";"2045.5195";"1468.2273";"2029.0420";"1459.6753"
"6pm";"3923.7905";"2721.8828";"2442.1347";"1753.1774";"2776.3482";"1732.9873";"1845.9468";"2365.0458";"1618.2214";"2438.1809";"2133.2581";"2534.3185";"2702.1884";" 679.3707";"1843.1110";"1737.6979";"2453.7195";"1020.7781";"2336.7682";"2572.5439";"2330.0459";" 778.6635";"1953.0384";" 806.6366";"2348.9761";"1877.5618";"2046.2244";"1770.6627";"2159.5862";"1930.7627"
"7pm";"3903.6740";"2600.0299";"2588.4196";"1845.4642";"2735.8833";"1800.6687";"1845.9468";"2483.9031";"1569.5725";"2671.7254";"2151.1381";"2575.5165";"2336.1943";" 689.9956";"1936.5797";"1733.3216";"2457.8332";"1369.1959";"2792.1589";"2703.7263";"1980.9917";" 814.2842";"1990.3571";" 907.7858";"2577.2691";"2010.4808";"2046.2244";"1877.6869";"2162.3970";"1843.1709"
"8pm";"3842.3215";"2941.4073";"2426.3041";"1796.4953";"2934.9293";"1947.0656";"1845.9468";"2459.6776";"1524.0473";"2695.9510";"2102.5923";"2411.1452";"2602.2407";" 709.9330";"2068.1919";"1177.8400";"2545.6854";"1427.7270";"2872.3263";"2841.6249";"2701.0356";" 883.5937";"2211.7856";"1062.5579";"2610.3119";"1872.3801";"2043.9105";"1990.0353";"2162.3970";"1552.2871"
"9pm";"3882.6697";"2941.4073";"2470.3685";"1796.4953";"3058.8993";"1999.6598";"1845.9468";"2516.7515";"1471.4530";"2845.7983";"1987.0217";"2400.4505";"2584.7759";" 623.2869";"2181.4487";"1220.6457";"2553.1443";"1450.4619";"2872.3263";"2946.9162";"2752.7962";" 877.1395";"2211.7856";"1082.3209";"2820.3078";"1822.9941";"2043.9105";"1990.0353";"2162.3970";"1552.2871"
"10pm";"3882.6697";"2905.4287";"2502.9137";"1796.4953";"3058.8993";"1957.4719";"1845.9468";"2516.7515";"1471.4530";"2845.7983";"1952.7859";"2367.9052";"2525.5336";" 660.1896";"2248.1574";"1196.1017";"2595.3322";"1450.4619";"2917.8161";"2901.4263";"2667.4398";" 949.2610";"2233.5731";"1095.5557";"2820.3078";"1822.9941";"2043.9105";"1990.0353";"2162.3970";"1552.2871"
"11pm";"3908.2176";"2905.4287";"2502.9137";"1796.4953";"3036.1645";"1856.6003";"1845.9468";"2516.7515";"1471.4530";"2845.7983";"1952.7859";"2367.9052";"2525.5336";" 660.1896";"2276.7594";"1235.8881";"2595.3322";"1450.4619";"2917.8161";"2866.9591";"2701.9070";" 949.2610";"2233.5731";"1095.5557";"2820.3078";"1822.9941";"2043.9105";"1990.0353";"2162.3970";"1552.2871"
"12pm";"3908.2176";"2905.4287";"2502.9137";"1796.4953";"3036.1645";"1856.6003";"1845.9468";"2516.7515";"1471.4530";"2845.7983";"1952.7859";"2367.9052";"2589.5696";" 660.1896";"2276.7594";"1235.8881";"2595.3322";"1678.4146";"2877.5059";"2866.9591";"2701.9070";" 949.2610";"2233.5731";"1095.5557";"2820.3078";"1892.7677";"2043.9105";"1990.0353";"2162.3970";"1552.2871"
"1am";"3908.2176";"2905.4287";"2502.9137";"1796.4953";"3036.1645";"1856.6003";"1845.9468";"2516.7515";"1471.4530";"2845.7983";"1952.7859";"2367.9052";"2653.6056";" 660.1896";"2276.7594";"1235.8881";"2595.3322";"1614.3786";"2877.5059";"2866.9591";"2701.9070";" 949.2610";"2233.5731";"1095.5557";"2820.3078";"1859.6136";"2043.9105";"1990.0353";"2195.5511";"1552.2871"
"2am";"3908.2176";"2905.4287";"2502.9137";"1796.4953";"3036.1645";"1856.6003";"1845.9468";"2516.7515";"1471.4530";"2845.7983";"1952.7859";"2367.9052";"2653.6056";" 660.1896";"2314.6618";"1235.8881";"2595.3322";"1614.3786";"2877.5059";"2866.9591";"2701.9070";" 949.2610";"2233.5731";"1095.5557";"2820.3078";"1859.6136";"2043.9105";"1990.0353";"2195.5511";"1552.2871"
"3am";"3908.2176";"2905.4287";"2502.9137";"1796.4953";"3036.1645";"1856.6003";"1845.9468";"2516.7515";"1471.4530";"2845.7983";"1952.7859";"2367.9052";"2653.6056";" 660.1896";"2314.6618";"1235.8881";"2595.3322";"1614.3786";"2877.5059";"2866.9591";"2701.9070";" 949.2610";"2233.5731";"1095.5557";"2820.3078";"1859.6136";"2043.9105";"1990.0353";"2195.5511";"1552.2871"
