"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"6pm";" 5839.158";" 3008.301";" 5624.745";" 7646.387";" 3678.216";" 8689.838";" 4183.917";"10056.718";" 3844.766";" 4921.967";"   33.298";"  683.725";"  315.564";"  388.717";"  295.017";"  666.437";"   17.747";"  431.454";"  451.070"
"7pm";" 6219.719";" 3141.565";" 5953.779";" 7593.148";" 3865.193";" 8863.753";" 4368.726";"10907.764";" 4304.164";" 5125.254";"   33.298";"   37.086";"   33.056";"  102.089";"   97.226";"  355.997";"    0.000";"  389.025";"  326.692"
"8pm";" 6107.190";" 3142.321";" 6087.500";" 7122.197";" 3954.894";"10338.549";" 4350.674";"10488.551";" 4356.737";" 5523.927";"    0.000";"  291.884";"   11.979";"   34.510";"  497.025";"  155.106";"    0.000";"  106.741";"  189.432"
"9pm";" 6433.403";" 3221.944";" 6088.728";" 7080.683";" 4194.930";" 9614.258";" 4432.908";"10769.069";" 4292.857";" 5513.354";"    0.000";"   70.753";"   11.979";"    0.000";"  235.931";"  106.904";"    0.000";"   29.926";"  768.481"
"10pm";" 6621.322";" 3223.353";" 6082.501";" 7715.443";" 4131.323";" 9575.412";" 4638.328";"10965.554";" 4267.075";" 5651.409";"    0.000";"    0.000";"    0.000";"    0.000";"  235.931";"   23.437";"    0.000";"    0.000";"  107.641"
"11pm";" 6618.669";" 3261.498";" 6465.329";" 7837.429";" 4078.016";" 9053.541";" 4721.214";"11522.023";" 4249.279";" 5416.037";"    0.000";"    0.000";"    0.000";"    0.000";"   63.182";"   23.437";"    0.000";"    0.000";"    0.000"
"12pm";" 6591.512";" 3261.498";" 6535.971";" 7693.944";" 4098.595";" 8981.673";" 4914.899";"11693.110";" 4329.485";" 5224.450";"    0.000";"    0.000";"    0.000";"    0.000";"   63.182";"   23.437";"    0.000";"    0.000";"    0.000"
"1am";" 6654.694";" 3261.498";" 6535.971";" 7693.944";" 4098.595";" 8914.541";" 4982.031";"11693.110";" 4329.485";" 5224.450";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   23.437";"    0.000";"    0.000";"    0.000"
"2am";" 6595.674";" 3261.498";" 6512.798";" 7693.944";" 4098.595";" 9185.782";" 4806.230";"11693.110";" 4293.065";" 5247.623";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   23.437";"    0.000";"    0.000";"    0.000"
"3am";" 6809.501";" 3467.241";" 6512.798";" 7693.944";" 4098.595";" 8766.212";" 4806.230";"11693.110";" 4293.065";" 5247.623";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   23.437";"    0.000";"    0.000";"    0.000"
