"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683";"4.48179271708683"
"max";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465";"61.8581907090465"
"4am";"23.760684";"16.775244";"12.357955";"12.974296";"12.974684";"15.875614";"10.136674";" 8.845577";"15.211640";"13.113367";"11.010363";"10.871795";"18.911917";"11.688312";"13.920455";"14.514286";"14.781297";"12.908778";"16.710526";"11.161388";"14.074074";"12.719298";"15.058480";"13.323124";"13.089802";"10.558069";" 8.186196";" 8.029197";" 9.803922"
"5am";"23.599321";"16.908213";"12.233286";"13.325183";"13.001605";"16.086235";"10.329171";" 8.584337";"15.363881";"13.050847";"10.659898";"11.065574";"18.967742";"11.160059";"13.808140";"14.547537";"14.877301";"12.565445";"16.576819";"11.280488";"14.008942";"12.835821";"14.567527";"13.302034";"12.383901";"10.461538";" 8.184765";" 8.284024";"11.246201"
"6am";"21.630616";"17.105263";"12.482066";"13.271246";"12.765957";"15.575221";"10.555556";" 8.734940";"14.965035";"12.996689";"11.055901";"11.614173";"19.210526";"11.111111";"13.260530";"14.837153";"14.448052";"13.003663";"16.358464";"10.891089";"13.990461";"12.599681";"13.355593";"13.822526";"11.507293";"10.500808";" 8.285946";" 8.715596";"14.680851"
"7am";"19.532325";"15.436242";"13.010590";"13.701657";"10.267229";"14.011516";"12.448980";" 9.361070";"14.542484";"14.537445";"10.055249";"12.065440";"19.503106";"10.820896";"11.871227";"13.493253";"14.604462";"11.590909";"15.221239";" 8.498024";"13.531353";"11.886792";"11.216730";"10.800000";"11.151737";"10.147601";" 8.979592";" 9.655172";"16.240602"
"8am";"16.736842";"15.641476";"14.032258";"12.318841";"10.571737";"13.078471";"12.150434";"10.028653";"14.028777";"15.744438";"10.642378";"12.969283";"19.931271";"11.302211";"12.121212";"12.820513";"14.950980";"10.924370";"14.814815";" 8.988764";"13.223140";"11.827957";"11.290323";"11.513859";"11.585366";"10.065646";"10.304450";" 8.651911";"17.380952"
"9am";"15.746421";"16.423358";"13.973064";"11.867905";" 9.643606";"11.934156";"12.149533";"10.369318";"13.601533";"16.021505";"11.043478";"12.800000";"20.262870";"11.227154";"12.806540";"13.089005";"14.357683";" 9.826590";"14.806378";" 9.046455";"13.856427";"12.500000";"11.515152";"11.555556";"11.578947";"10.238095";"10.185185";"10.105263";"16.485900"
"10am";"15.650407";"16.787004";"13.869863";"12.368973";"10.165975";"12.033195";"11.898017";"10.533911";"14.455446";"15.907874";"10.936205";"11.977401";"20.063694";"12.176166";"12.994350";"13.440860";"14.249364";"10.574018";"14.545455";" 9.852217";"13.921902";"13.023256";"12.114990";"12.149533";"11.814346";" 9.389671";" 9.937888";" 9.635974";"16.544503"
"11am";"16.155419";"16.396396";"14.141414";"12.025316";" 9.853249";"11.344538";"12.572534";"10.872675";"14.531549";"15.752309";"10.534846";"12.597547";"20.427807";"11.989796";"12.571429";"12.932605";"14.395887";"10.850440";"14.449541";"10.705596";"14.238411";"12.641084";"11.693548";"12.296984";"11.410788";" 9.836066";"10.015649";" 9.090909";"16.028956"
