"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078"
"max";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26"
"4am";"2352.493";"2569.081";"3340.281";"1825.619";"1888.113";"3796.138";"3591.481";"3516.852";"1961.882";"2142.035";"2563.893";"2427.516";"5886.754";"4139.332";"3754.615";"2153.868";"2580.805";"3283.366";" 928.620";"2021.575";"2220.903";"2828.533";" 670.144";"3563.987";"2824.801";" 477.368";"1644.184";"1488.192";" 602.131";"2646.540";" 300.456";"2071.553";" 738.553";"2541.770";" 701.015";"1225.194";" 465.991";"1609.515";"2832.012";" 741.911";"1882.230";"1087.349";"1122.785";" 338.494";"2979.007";"4980.957";"1880.290";"3396.784";"3027.959";"1762.306";" 522.216";" 877.182"
"5am";"2248.894";"2402.306";"3515.369";"1825.619";"1774.552";"4212.276";"3591.481";"3403.801";"1896.352";"2074.341";"2427.424";"2364.346";"5686.546";"4245.456";"3747.915";"2106.318";"2516.315";"3269.263";" 874.250";"1958.676";"2283.802";"2625.323";" 670.144";"3753.416";"2660.751";" 459.903";"1597.751";"1488.192";" 590.654";"2577.592";" 275.016";"1964.393";" 674.197";"2541.770";" 701.015";"1180.479";" 465.991";"1572.793";"3254.815";" 713.456";"1859.442";" 997.000";"1117.786";" 277.580";"3029.790";"4745.360";"1944.514";"3545.729";"3161.449";"1853.494";" 522.216";" 877.182"
"6am";"1958.561";"2241.855";"3725.728";"1733.955";"1735.797";"4371.214";"3497.970";"3383.799";"1940.495";"2074.341";"2720.474";"2454.411";"5863.921";"4089.770";"3739.141";"2084.919";"2605.848";"3587.841";" 779.474";"1820.170";"2131.752";"2604.344";" 925.974";"3393.957";"2325.922";" 381.072";"1429.010";"1515.101";" 511.839";"2482.514";" 187.879";"1634.954";" 609.841";"2265.744";" 818.758";" 960.959";" 398.547";"1737.068";"3461.466";" 664.876";"1872.335";" 958.940";"1117.786";" 233.510";"2966.006";"4277.780";"1865.276";"3545.729";"3035.959";"1814.782";" 474.479";" 790.148"
"7am";"1727.181";"2013.645";"4145.165";"1648.165";"1771.064";"5269.577";"3589.637";"3209.671";"1607.933";"1973.979";"2528.609";"2430.313";"5797.332";"3977.295";"3895.918";"1973.904";"2636.663";"4113.307";" 816.465";"1803.220";"2147.202";"2453.202";" 812.687";"3485.507";"2328.311";" 332.292";"1343.190";"1291.041";" 414.384";"2274.809";" 166.952";"1712.018";" 520.943";"2334.509";" 667.457";" 643.316";" 357.556";"1585.457";"3905.145";" 700.212";"1396.184";" 768.640";"1117.786";" 240.990";"2875.451";"4260.126";"1997.412";"3491.931";"2643.439";"1594.980";" 367.880";" 714.552"
"8am";"2493.854";"2182.789";"4176.738";"1525.082";"1538.471";"5106.239";"3394.032";"2831.250";"1649.106";"1857.805";"2351.433";"2461.904";"6124.314";"3983.643";"3837.442";"2224.256";"3112.010";"4404.227";" 816.119";"1813.452";"1889.006";"2535.299";" 994.072";"3618.220";"2541.376";" 297.362";"1276.650";"1192.490";" 384.105";"2054.487";" 114.183";"1617.147";" 491.617";"2328.609";" 725.844";" 688.031";" 394.278";"1635.448";"3925.599";" 630.381";"1594.306";" 614.220";"1038.420";" 226.757";"2917.975";"4274.194";"1878.709";"3256.126";"2643.439";"1556.268";" 385.536";" 600.104"
"9am";"2662.628";"2729.278";"4142.535";"1413.481";"1717.380";"4945.389";"3495.499";"2832.482";"1584.661";"1797.347";"2320.660";"2437.476";"5609.275";"3873.579";"4131.961";"2127.272";"3195.628";"4025.504";" 816.119";"1617.639";"2086.920";"2767.363";"1110.736";"3305.443";"2656.222";" 221.851";"1164.313";"1070.759";" 384.105";"1855.977";" 104.252";"1703.428";" 664.286";"2390.141";" 693.825";" 667.777";" 394.278";"1634.509";"3880.254";" 605.180";"1475.832";" 683.651";"1043.782";" 290.981";"2883.775";"4111.322";"1885.051";"3182.896";"2582.084";"1556.268";" 385.536";" 567.386"
"10am";"3079.391";"2461.022";"3967.758";"1360.424";"1629.104";"5163.267";"3534.743";"2849.105";"1721.271";"1642.073";"1816.598";"2639.009";"5548.240";"3838.023";"4129.714";"1940.985";"3207.646";"4156.377";" 816.119";"1617.639";"1851.756";"2884.639";"1043.398";"3338.362";"2478.458";" 238.656";"1296.299";"1078.317";" 397.855";"1786.017";" 115.657";"1645.240";" 572.562";"2453.153";" 698.207";" 599.058";" 295.526";"1607.882";"4019.737";" 605.180";"1665.220";" 645.366";"1051.446";" 290.981";"2841.687";"4692.940";"1813.956";"3211.840";"2197.097";"1465.080";" 365.640";" 702.315"
"11am";"2910.657";"2208.959";"3834.354";"1467.511";"1631.563";"5037.103";"3573.862";"2938.015";"1562.772";"1747.003";"2078.847";"2479.324";"5516.833";"4145.793";"4097.047";"1885.657";"3111.247";"4085.370";" 841.996";"1907.518";"1635.593";"2731.487";" 982.325";"3611.030";"2471.727";" 278.577";"1202.489";"1108.376";" 364.797";"1740.847";" 151.603";"1726.261";" 614.058";"2640.307";" 576.729";" 702.578";" 295.526";"1543.394";"3877.398";" 587.207";"1569.286";" 735.715";" 987.489";" 247.561";"2949.359";"4587.968";"1742.861";"3406.528";"2527.180";"1511.145";" 369.075";" 616.846"
