"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393";"4467.393"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"5am";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"443.933";"0";"  0.000";"  0.000";"0"
"6am";"650.149";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"595.056";"  0.000";"  0.000";"  0.000";"0"
"7am";"2383.353";"1132.203";"1302.370";"1129.565";" 758.476";"1209.949";"   0.000";" 842.204";"1012.909";" 886.051";"   0.000";" 845.096";"1043.081";"1730.659";"   0.000";"   0.000";" 586.347";"   0.000"
"8am";"4411.082";"1973.172";"2942.094";"1951.060";"1101.290";"2110.494";" 640.233";"1191.532";"2010.633";"1346.506";" 523.162";"1840.161";"1603.588";"2955.351";"   0.000";" 698.775";" 841.971";"   0.000"
"9am";"4467.393";"2161.161";"3252.125";"1991.561";"1146.193";"2262.114";" 640.233";"1215.930";"1999.490";"1437.583";" 678.592";"2225.392";"1679.961";"3069.526";"   0.000";" 788.368";" 978.296";"   0.000"
"10am";"4452.572";"2142.285";"3340.012";"1887.837";"1150.961";"2354.680";" 575.156";"1300.572";"2120.398";"1423.217";" 863.270";"2439.055";"1720.202";"3104.229";"   0.000";" 793.836";"1333.430";"   0.000"
"11am";"4448.941";"2008.811";"3124.070";"1965.409";"1062.176";"2249.143";" 555.896";"1031.212";"2055.542";"1618.608";" 792.260";"2331.988";"1860.084";"3008.889";"   0.000";" 793.836";"1120.417";"   0.000"
"12am";"3444.104";"1832.574";"1932.045";"1433.153";" 917.523";"1563.589";" 498.415";" 892.792";"1270.830";" 867.903";" 534.811";"1707.974";"1333.994";"2336.615";"   0.000";" 578.588";" 975.512";"   0.000"
"1pm";"3860.037";"2194.411";"2728.500";"1886.239";" 697.249";"2183.247";" 596.346";"1005.143";"1956.394";"1526.185";" 713.205";"2101.549";"1701.658";"2531.038";"   0.000";" 824.306";" 914.221";"   0.000"
"2pm";"4090.563";"2219.828";"2968.623";"1786.375";" 696.649";"2163.802";" 596.346";" 977.662";"1980.823";"1423.908";" 671.225";"2184.434";"1821.067";"2725.111";"   0.000";" 777.678";"1063.161";"   0.000"
"3pm";"4078.262";"2153.186";"2942.729";"1972.154";" 703.450";"2159.906";" 617.692";" 911.760";"2006.210";"1250.061";" 700.617";"1993.598";"1659.361";"2424.476";"   0.000";" 689.306";"1299.755";"   0.000"
"4pm";"3613.625";"2015.534";"2609.774";"1657.024";" 441.976";"1627.526";" 535.813";" 716.921";"1726.815";"1188.229";" 521.909";"1907.725";"1414.756";"2269.866";"   0.000";"   0.000";"1329.459";"   0.000"
"5pm";"2564.451";" 908.797";"1603.344";"1208.369";"   0.000";" 924.815";"   0.000";" 376.728";" 746.777";" 871.405";"   0.000";"1511.803";"1358.552";"1762.223";"   0.000";"   0.000";" 910.235";"   0.000"
"6pm";"1680.133";" 449.626";"1103.082";" 526.626";"   0.000";" 658.596";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 870.907";" 764.585";" 690.230";"   0.000";"   0.000";" 556.565";"   0.000"
"7pm";"1149.388";"   0.000";" 923.346";" 433.832";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 332.977";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8pm";"831.442";"  0.000";"787.148";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"9pm";"804.838";"  0.000";"581.804";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"10pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
