"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"2759.021";"2635.175";"2676.457";"2779.662";"2593.893";"2552.611";"2814.064";"2931.030";"2889.748";"2889.748";"3047.996";"2703.978";"2298.038";"2986.073";"2717.739";"2676.457";"2827.825";"3206.244";"2841.585";"3006.714";"2731.500"
"1pm";"2573.252";"2387.482";"2401.243";"2476.927";"2380.602";"2470.046";"2373.721";"2580.132";"2793.423";"2690.218";"2827.825";"2511.328";"2270.516";"2814.064";"2538.850";"2545.730";"2710.859";"2965.432";"2545.730";"2937.910";"2607.653"
"2pm";"2690.218";"2332.439";"2483.807";"2600.773";"2483.807";"2566.371";"2593.893";"2621.414";"2903.509";"2793.423";"2779.662";"2600.773";"2442.525";"2910.389";"2621.414";"2600.773";"2765.902";"3082.398";"2662.696";"3068.637";"2759.021"
"3pm";"2986.073";"2655.816";"2717.739";"2972.312";"2745.260";"2855.346";"2951.671";"2972.312";"3233.765";"3082.398";"3082.398";"2910.389";"2655.816";"3323.210";"2965.432";"3047.996";"3013.594";"3385.133";"3013.594";"3323.210";"2903.509"
"4pm";"3522.740";"3371.372";"3213.124";"3784.194";"3213.124";"3508.980";"3660.347";"3736.031";"3921.801";"3488.338";"3797.954";"3646.587";"3054.876";"4073.168";"3701.629";"3687.869";"3570.903";"4045.647";"3591.544";"3866.758";"3543.381"
"5pm";"3901.160";"3756.672";"3680.988";"4279.579";"3550.262";"4031.886";"3997.485";"4238.297";"4258.938";"3852.997";"4224.536";"4066.288";"3192.483";"4506.631";"4224.536";"4190.134";"3777.313";"4369.024";"3969.963";"4307.100";"3921.801"
"6pm";"3956.202";"3729.151";"3584.663";"4190.134";"3495.219";"4128.211";"4045.647";"4183.254";"4169.493";"3749.792";"4162.613";"3983.724";"3137.441";"4472.229";"4313.981";"4135.092";"3797.954";"4348.382";"3942.442";"4348.382";"3963.083"
"7pm";"4031.886";"3742.911";"3653.467";"4210.775";"3522.740";"4176.374";"4045.647";"4252.058";"4355.263";"3859.877";"4258.938";"4073.168";"3178.723";"4609.836";"4313.981";"4183.254";"3921.801";"4382.784";"4018.126";"4389.665";"3956.202"
"8pm";"4169.493";"3859.877";"3784.194";"4355.263";"3584.663";"4355.263";"4169.493";"4458.468";"4596.075";"3949.322";"4293.340";"4272.699";"3240.646";"4733.682";"4458.468";"4258.938";"4004.365";"4520.391";"4176.374";"4499.750";"4038.767"
"9pm";"4293.340";"4018.126";"3976.843";"4630.477";"3742.911";"4485.990";"4362.143";"4644.238";"4761.204";"4107.570";"4472.229";"4485.990";"3364.492";"4878.170";"4616.716";"4472.229";"4107.570";"4706.161";"4313.981";"4644.238";"4265.818"
"10pm";"4396.545";"4080.049";"4100.690";"4761.204";"3832.356";"4568.554";"4458.468";"4761.204";"4864.409";"4217.656";"4561.673";"4602.955";"3398.894";"5036.418";"4733.682";"4637.357";"4162.613";"4781.845";"4389.665";"4719.921";"4355.263"
"11pm";"4437.827";"4107.570";"4148.852";"4802.486";"3880.519";"4589.195";"4596.075";"4843.768";"4953.853";"4258.938";"4602.955";"4664.879";"3433.296";"5063.939";"4816.246";"4713.041";"4231.416";"4823.127";"4444.707";"4781.845";"4430.947"
"12pm";"4465.348";"4135.092";"4176.374";"4823.127";"3887.399";"4609.836";"4609.836";"4857.529";"4960.734";"4272.699";"4630.477";"4692.400";"3453.937";"5077.700";"4830.007";"4726.802";"4258.938";"4843.768";"4451.588";"4795.605";"4444.707"
"1am";"4465.348";"4135.092";"4176.374";"4823.127";"3894.279";"4609.836";"4609.836";"4864.409";"4967.614";"4286.459";"4644.238";"4699.280";"3460.817";"5084.580";"4830.007";"4733.682";"4265.818";"4864.409";"4458.468";"4802.486";"4444.707"
"2am";"4479.109";"4128.211";"4190.134";"4830.007";"3914.920";"4609.836";"4609.836";"4864.409";"4967.614";"4293.340";"4651.118";"4699.280";"3460.817";"5084.580";"4836.887";"4740.563";"4265.818";"4871.289";"4458.468";"4795.605";"4444.707"
"3am";"4479.109";"4128.211";"4197.015";"4830.007";"3921.801";"4609.836";"4609.836";"4864.409";"4960.734";"4307.100";"4657.998";"4699.280";"3460.817";"5084.580";"4836.887";"4740.563";"4265.818";"4871.289";"4458.468";"4816.246";"4444.707"
