"hour","educmen1","educmen2","educmen3","educmen4"
"4am",0.24956586650754,0.488614955203275,0.170814139069263,0.591755794881547
"5am",0.241618449848508,0.499227415767987,0.174428620813393,0.586201595378459
"6am",0.239227669955327,0.501124258246609,0.151557559614429,0.570331525948441
"7am",0.234617833750644,0.48902243648045,0.125756288716083,0.56257341349146
"8am",0.258225019498804,0.466512299063757,0.13797331649851,0.568976678860699
"9am",0.270968322543071,0.471189077427066,0.171916776261984,0.557315611851993
"10am",0.271805016972201,0.451980732091028,0.17999309638439,0.539308363628524
"11am",0.289340759397467,0.463311540591319,0.182272145318023,0.549219843493431
"12am",0.24224942402114,0.471515557904086,0.151692456918312,0.534824060232536
"1pm",0.265154519867035,0.478818309783463,0.177793899832361,0.542823876753264
"2pm",0.255153656861325,0.432686341962074,0.148014534268853,0.522735365615935
"3pm",0.23522848625427,0.470413803045072,0.159701369858244,0.536360632429082
"4pm",0.232277622650893,0.443173164526532,0.129827625802956,0.541602347657999
"5pm",0.255426715242511,0.464866159214521,0.17181657448734,0.550911410914371
"6pm",0.256502154024396,0.468141747015815,0.18791929808436,0.560072881637437
"7pm",0.252359987688679,0.48873820355422,0.187372434804818,0.583208984867909
"8pm",0.256933358363774,0.493065896012192,0.180969973729654,0.586887957352143
"9pm",0.257929157245107,0.489992593228792,0.162403556884352,0.585563567961338
"10pm",0.264479835155682,0.496356415233873,0.169046209639247,0.596077684075306
"11pm",0.260836579231058,0.498346308477348,0.149901816119442,0.604248034153415
"12pm",0.260218590360423,0.505070899101237,0.167110661137147,0.606158301753011
"1am",0.261044430214554,0.504151062213682,0.162321774125377,0.605477665724981
"2am",0.261683582292416,0.504497554619602,0.158988086908998,0.605172567902179
"3am",0.26207124982212,0.504693427295149,0.154970027678158,0.603833969559799
