"hour","cs1","cs2","cs3","cs4","cs5"
"4am",0.20493877192313,0.384348911072363,0.628970159902615,0.293437550346343,0.511623347781857
"5am",0.202942941265227,0.408356956544238,0.630484450094034,0.286771433346361,0.513248261446068
"6am",0.189776814718773,0.427992629505273,0.613469117010051,0.259635189183577,0.52163639582549
"7am",0.160619571262215,0.404023810885004,0.587425518137286,0.219829908293444,0.515100617454442
"8am",0.151399873167039,0.388735018486956,0.571635837996639,0.173699179094613,0.482075641264547
"9am",0.139081128686297,0.389807043655044,0.55816146112417,0.147696077610439,0.47027901598468
"10am",0.109887382543968,0.399458073413465,0.554958234451591,0.145047113533779,0.459375121591135
"11am",0.108023334177225,0.387129680198984,0.570877299310833,0.147898320672488,0.454017459232323
"12am",0.124062247365628,0.391893766768218,0.564337600560518,0.184810194375556,0.454500861079447
"1pm",0.126586923054131,0.374161878288497,0.574634410152913,0.193065521642654,0.439452783855365
"2pm",0.124761163293829,0.379067953042975,0.570956926934024,0.145241827857347,0.424019431288164
"3pm",0.163390534331611,0.386598645456314,0.586304961096206,0.132645239031477,0.455214368918151
"4pm",0.169900164048994,0.350928231766074,0.594560334985127,0.165373173208285,0.443629476325311
"5pm",0.190083450974333,0.341808231072955,0.610011628607396,0.211935378183591,0.455286114486313
"6pm",0.185669833660073,0.360944419356822,0.629155081339795,0.266447902823679,0.491148385310128
"7pm",0.191741741346433,0.375503860586045,0.63361092097192,0.279294672745445,0.524419993048685
"8pm",0.186140679442876,0.376773829430422,0.631854708303126,0.302692276028292,0.525664945676645
"9pm",0.192824031241433,0.374670562925194,0.627520137407469,0.297622229299187,0.522627778862839
"10pm",0.196111069449328,0.369525829668006,0.628188971392246,0.298143505305167,0.524434839019299
"11pm",0.200192670316258,0.366350902747723,0.630184848915764,0.299866753434523,0.517303830146597
"12pm",0.199411641932794,0.369049972920046,0.624587047119429,0.295396470373819,0.52082123513234
"1am",0.200493599428491,0.372864627621722,0.624208286915729,0.293350259873826,0.522926493266392
"2am",0.199732584162178,0.37280862481191,0.625103009355329,0.294672965442594,0.523327110489587
"3am",0.200609338780743,0.374907053534365,0.626052977175429,0.296400890227327,0.520342376250826
