"hour","act1","act2","act3","act4","act5"
"4am",0.122077456830599,0.0942155378354776,-0.0278203729995083,0,-0.00669830057665486
"5am",0.233314709693583,0.21261671771327,-0.0267864370476122,-0.0198668825758384,-0.0176771804606116
"6am",0.225964081864901,0.221063877978282,0.0182313846603194,0.125697028615973,0.0128358862422976
"7am",0.142729491213945,0.123275998610614,0.110641054565579,0.0537304570038646,-0.00787959556373205
"8am",0.192868810278665,0.13913378163825,0.205860287655563,0.0362786155112122,-0.00270699953907974
"9am",0.247469112274636,0.147362022331833,0.209415188054159,-0.0469379334151754,0.0163308253873057
"10am",0.267380093576969,0.161716231004667,0.224578841903683,-0.0627845473614476,0.0060807953439776
"11am",0.301731112047744,0.154505946659461,0.214470779305662,-0.0520079150227289,0.0961373574050478
"12am",0.366556602597058,0.190215695151044,0.247027480621601,-0.0440600368099332,0.313822412883093
"1pm",0.316387684126925,0.177439032270421,0.241673932417342,-0.0467496291958398,0.120797187539034
"2pm",0.28377192085639,0.173230952486826,0.247966072432271,-0.0604010114965752,-0.00931063069326975
"3pm",0.283163848575952,0.172039781612871,0.226724629320593,-0.030480127665046,0.0522553083720582
"4pm",0.311766554891765,0.205486526786595,0.229769253348304,-0.0328810417726687,0.0974790649986472
"5pm",0.305472360912833,0.198015254172287,0.153700500569305,-0.0288886718689033,0.285404153421264
"6pm",0.291941068499657,0.152362971432035,0.145441372815432,0.0167417695109204,0.20745454087103
"7pm",0.252771863700558,0.101920838715068,0.129431623106962,-0.0274299930786847,0.267412344342374
"8pm",0.354665628757296,0.0217709288677543,0.0936079679119465,0.000126344717290915,0.398414873767587
"9pm",0.403107908331724,0.0654173870765719,0.0430686786251313,-0.0273211926886441,0.451508608459924
"10pm",0.41460039312962,0.0657964900722165,-0.0112529727484695,-0.0335286161231725,0.433064370174762
"11pm",0.267979988811793,0.0683822840951159,0,-0.0204570188811157,0.30408297529646
"12pm",0.167199787580795,0.00604317891261168,0,-0.0130456349206349,0.250126322557715
"1am",0.106428715320818,0.00190531565476334,0,0,0.167874244355593
"2am",0.0768103072795172,-0.0112546930052291,0,0,0.164858372852155
"3am",0.0345624354445168,0.0136484486895088,0,0,0.0642043447644645
