"hour","cleduc1","cleduc2","cleduc3","cleduc4"
"4am",0.245896521778376,0.460654682116198,0.155089607963636,0.650077821938116
"5am",0.245802826325577,0.482284074095261,0.162855892657959,0.649647862040634
"6am",0.254180122396741,0.473035597013103,0.135449087634809,0.64435993006376
"7am",0.306075744274982,0.488146452455232,0.0494861358282627,0.656835824657553
"8am",0.332561109663112,0.480183328010614,0.0273922292692621,0.656523537847807
"9am",0.341661962651417,0.459621641404309,0.0202156998932069,0.638591452172771
"10am",0.328488263967344,0.447970360199441,0.0125318318857102,0.619368779116138
"11am",0.342039428981756,0.474027847310256,0.0111934092324548,0.620406523836167
"12am",0.32326540334234,0.464008192502695,0.0239657730072872,0.63136691914371
"1pm",0.329885009749983,0.458458457069506,0.0354975196895469,0.617836809145008
"2pm",0.307231295098592,0.409775565525885,0.00413164277542826,0.597692541829887
"3pm",0.298590706830451,0.441932687208567,-0.0191909459977609,0.609378632356446
"4pm",0.313535024070971,0.431741433906117,0.0194048794085292,0.606816841148631
"5pm",0.321140163746447,0.444564359634986,0.0766169905003333,0.623163824763757
"6pm",0.287860201046582,0.441688149914095,0.0956574864098701,0.639008275081169
"7pm",0.261172688243957,0.46005542986076,0.124635456013509,0.659254058873369
"8pm",0.262241760758929,0.463471172559439,0.133869541833273,0.655054179224515
"9pm",0.252125255395832,0.459350444918285,0.114700494499098,0.650864818886566
"10pm",0.258041948008668,0.465312028570279,0.146486955947632,0.652637317211004
"11pm",0.261495142111575,0.467748787013911,0.137556621400349,0.652999276899498
"12pm",0.258572428716723,0.472442088300079,0.148730686246505,0.653785886091003
"1am",0.258089221908381,0.471259680209612,0.144501839242704,0.656191306354281
"2am",0.257025937951289,0.471621042459198,0.141289742436195,0.656744104051886
"3am",0.257325042306109,0.471684104526643,0.139282529715005,0.656349355082517
