"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.296847437790225,0.434838481461231,0.148964497229449,0.383230346028705,0.157138978118126
"5am",0.279853462026766,0.432544286534183,0.153716697327435,0.388700232616335,0.153626118043262
"6am",0.19135821756651,0.445978081084924,0.13339520023762,0.451209261814751,0.13805297268285
"7am",0.10564352883446,0.362974904615982,0.129627119871184,0.484058967206454,0.103337920551497
"8am",0.106338177656774,0.327396335036058,0.12956429309111,0.464522339304555,0.120239395567922
"9am",0.10193646770505,0.289509946843638,0.0923943583102973,0.462061458303353,0.101568484242583
"10am",0.118730204332751,0.292819364255033,0.0944161659098911,0.444607438877884,0.0802512075297726
"11am",0.10473243228549,0.304719157988303,0.0993875673578305,0.436843473032024,0.087364169752101
"12am",0.0819424708609566,0.342470338174512,0.142513939603483,0.441438755027983,0.100237131076389
"1pm",0.0664167834167056,0.303616411132928,0.107993855292664,0.440320683580277,0.0863400876641657
"2pm",0.0748604744659419,0.321370937124916,0.0963583189914577,0.454146494886249,0.0897266049150315
"3pm",0.0615134438916563,0.323420563435438,0.0767726743984498,0.452479365133638,0.0824851553927475
"4pm",0.0884895660744194,0.372570390159903,0.074318983552348,0.456758223210935,0.103239132236373
"5pm",0.120184436670323,0.409292532363107,0.129219567589231,0.415268940899643,0.110137581077972
"6pm",0.244375123469817,0.426673995190357,0.124730906112926,0.384888505162292,0.133770093313454
"7pm",0.266120665117305,0.44364497904578,0.146465990224261,0.369214591053474,0.157250856015019
"8pm",0.265061302450653,0.438005393794037,0.138866989180336,0.382307370543032,0.145535510474413
"9pm",0.280359853167055,0.438631129988824,0.140074125723734,0.372092465457774,0.150329842763184
"10pm",0.290504755475867,0.443085502750293,0.145304397837733,0.387348188776756,0.152662253720024
"11pm",0.305420356268617,0.456822784162274,0.155958422744711,0.392081992758074,0.150572752688462
"12pm",0.306489368393486,0.461858146447545,0.160131813998898,0.395064053254465,0.149177842540954
"1am",0.30922836086574,0.458963097278624,0.1604657641443,0.391185648061414,0.149834359991026
"2am",0.305875438164274,0.458183777251096,0.157423758044722,0.390290847554357,0.147151194165896
"3am",0.311202069083823,0.457198401427436,0.158769480617925,0.388889851772707,0.147233393180542
