"variable","CODE_SEC","RES_SEC","W_IND"
"h6","001","002",216.27
"h6","001","003",25.039
"h6","001","005",15.66
"h6","001","010",16.906
"h6","001","011",38.319
"h6","001","014",134.449
"h6","001","016",61.725
"h6","001","018",14.889
"h6","014","005",19.554
"h6","014","008",51.199
"h6","014","011",26.722
"h6","014","012",18.054
"h6","014","013",52.626
"h6","014","015",36.502
"h6","014","016",164.089
"h6","014","017",103.414
"h6","014","018",13.945
"h7","001","002",294.694
"h7","001","003",105.004
"h7","001","004",32.854
"h7","001","005",108.351
"h7","001","006",58.892
"h7","001","007",127.061
"h7","001","008",35.516
"h7","001","009",65.901
"h7","001","010",77.653
"h7","001","011",93.026
"h7","001","012",272.016
"h7","001","013",38.976
"h7","001","014",134.449
"h7","001","015",120.524
"h7","001","016",61.725
"h7","001","017",115.437
"h7","001","018",167.384
"h7","003","002",16.518
"h7","003","004",48.268
"h7","003","005",26.084
"h7","003","006",66.407
"h7","003","007",124.019
"h7","003","008",72.442
"h7","003","009",23.053
"h7","003","010",42.748
"h7","003","011",83.93
"h7","003","012",88.292
"h7","003","015",59.938
"h7","003","016",81.645
"h7","003","017",39.486
"h7","003","018",44.516
"h7","004","002",24.415
"h7","004","003",127.355
"h7","004","005",72.694
"h7","004","006",65.395
"h7","004","008",26.713
"h7","004","009",102.47
"h7","004","010",49.474
"h7","004","012",97.689
"h7","004","013",224.982
"h7","004","015",98.229
"h7","004","017",40.958
"h7","004","018",29.469
"h7","005","001",106.42
"h7","005","002",24.415
"h7","005","003",126.52
"h7","005","004",24.641
"h7","005","006",75.87
"h7","005","007",11.865
"h7","005","008",52.754
"h7","005","009",41.347
"h7","005","010",20.039
"h7","005","011",63.217
"h7","005","013",81.079
"h7","005","016",144.602
"h7","006","003",47.44
"h7","006","005",97.31
"h7","006","007",26.831
"h7","006","008",96.761
"h7","006","010",64.822
"h7","006","011",106.972
"h7","006","012",47.185
"h7","006","014",192.491
"h7","006","015",262.694
"h7","006","016",43.502
"h7","006","017",100.577
"h7","006","018",44.516
"h7","008","005",23.852
"h7","008","006",13.21
"h7","008","007",30.507
"h7","008","010",26.719
"h7","008","015",66.817
"h7","008","017",293.637
"h7","008","018",38.627
"h7","009","004",59.068
"h7","009","005",15.66
"h7","009","006",33.315
"h7","009","008",164.611
"h7","009","011",55.88
"h7","009","013",43.803
"h7","009","016",43.502
"h7","009","017",264.606
"h7","010","001",24.418
"h7","010","002",20.648
"h7","010","003",72.467
"h7","010","005",58.202
"h7","010","007",21.837
"h7","010","009",49.638
"h7","010","011",164.454
"h7","010","014",40.083
"h7","010","015",95.936
"h7","010","016",79.88
"h7","010","017",93.691
"h7","010","018",23.443
"h7","012","005",39.412
"h7","012","006",19.886
"h7","012","007",137.327
"h7","012","008",54.077
"h7","012","009",46.233
"h7","012","010",42.794
"h7","012","011",53.667
"h7","012","013",38.976
"h7","012","015",39.948
"h7","012","016",38.176
"h7","012","017",29.615
"h7","012","018",19.632
"h7","013","001",24.418
"h7","013","004",150.189
"h7","013","006",44.751
"h7","013","007",18.642
"h7","013","014",23.947
"h7","013","016",65.459
"h7","013","017",49.383
"h7","013","018",132.95
"h7","014","001",61.923
"h7","014","002",203.716
"h7","014","003",199.894
"h7","014","004",120.193
"h7","014","005",39.108
"h7","014","008",135.141
"h7","014","009",30.353
"h7","014","010",26.665
"h7","014","011",26.722
"h7","014","012",57.761
"h7","014","013",52.626
"h7","014","015",83.216
"h7","014","016",498.665
"h7","014","017",103.414
"h7","014","018",31.787
"h7","017","005",100.016
"h7","017","006",27.332
"h7","017","007",53.25
"h7","017","008",68.266
"h7","017","009",20.001
"h7","017","010",48.16
"h7","017","011",54.707
"h7","017","012",35.537
"h7","017","013",68.835
"h7","017","015",35.808
"h7","017","018",44.516
"h8","001","002",474.317
"h8","001","003",156.491
"h8","001","004",142.594
"h8","001","005",130.576
"h8","001","006",87.291
"h8","001","007",219.587
"h8","001","008",68.055
"h8","001","009",65.901
"h8","001","010",107.201
"h8","001","011",152.833
"h8","001","012",337.452
"h8","001","013",38.976
"h8","001","014",182.956
"h8","001","015",123.666
"h8","001","016",61.725
"h8","001","017",74.914
"h8","001","018",212.464
"h8","002","001",26.28
"h8","002","003",47.44
"h8","002","004",106.929
"h8","002","007",21.837
"h8","002","008",125.835
"h8","002","009",15.88
"h8","002","011",22.187
"h8","002","013",138.01
"h8","002","014",28.177
"h8","002","015",31.622
"h8","002","018",33.387
"h8","003","001",140.964
"h8","003","002",187.333
"h8","003","004",127.025
"h8","003","005",26.084
"h8","003","006",282.236
"h8","003","007",124.019
"h8","003","008",105.232
"h8","003","009",23.053
"h8","003","010",65.457
"h8","003","011",83.93
"h8","003","012",88.292
"h8","003","013",126.015
"h8","003","015",91.182
"h8","003","016",119.821
"h8","003","017",133.177
"h8","003","018",106.932
"h8","004","001",88.401
"h8","004","002",24.415
"h8","004","003",127.355
"h8","004","005",105.211
"h8","004","006",210.733
"h8","004","008",62.229
"h8","004","009",102.47
"h8","004","010",86.378
"h8","004","011",22.187
"h8","004","012",97.689
"h8","004","013",224.982
"h8","004","015",212.095
"h8","004","016",91.835
"h8","004","017",77.962
"h8","004","018",29.469
"h8","005","002",50.302
"h8","005","003",126.52
"h8","005","004",24.641
"h8","005","006",113.894
"h8","005","007",101.23
"h8","005","008",52.754
"h8","005","009",41.347
"h8","005","010",20.039
"h8","005","011",63.217
"h8","005","012",99.831
"h8","005","013",81.079
"h8","005","015",31.244
"h8","005","016",144.602
"h8","005","017",45.095
"h8","006","002",66.289
"h8","006","003",163.955
"h8","006","005",147.321
"h8","006","007",49.388
"h8","006","008",132.379
"h8","006","010",64.822
"h8","006","011",147.637
"h8","006","012",94.567
"h8","006","013",32.718
"h8","006","014",192.491
"h8","006","015",262.694
"h8","006","016",115.228
"h8","006","017",175.491
"h8","006","018",44.516
"h8","007","002",24.925
