"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.0000000";"  0.0000000";" 98.0802074";" 99.6707363";"  0.3776251";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"  0.0000000";"  1.3596570";"  0.0000000";"  0.0000000";"  0.8822956";"  0.0000000";"  0.6428366";"  0.0000000";" 95.8019630";"  0.0000000";"  0.0000000";" 99.3402044";" 99.7185832";"  0.0000000";" 97.0568861";"  0.0000000";"  0.0000000";"  1.9587616";"  0.7532553";"  0.0000000";" 96.8485850"
"5am";"  0.0000000";"  0.0000000";" 98.0725291";" 99.6692209";"  0.3796904";"100.0000000";" 99.0367705";"100.0000000";"100.0000000";"  0.0000000";"  1.3412048";"  0.4519377";"  0.0000000";"  0.9932875";"  0.0000000";"  4.2757056";"  0.0000000";" 84.0842758";"  0.8332747";"  0.1539338";" 99.3161493";" 99.7060258";"  0.0000000";" 97.0154472";"  0.0000000";"  0.5470284";"  2.7571579";"  1.3205087";"  0.0000000";" 96.0149396"
"6am";"  0.3216831";"  0.0000000";" 97.0900547";" 99.6541692";"  2.2071288";" 98.3143685";" 98.9532254";"100.0000000";"100.0000000";"  0.0000000";"  1.3133052";"  1.9999714";"  1.0703603";"  1.0030190";"  1.4751516";"  4.2754434";"  0.5096890";" 81.7088980";"  0.9346374";"  0.5704227";" 98.7335475";" 99.3019530";"  0.4668618";" 94.5952992";"  0.0000000";"  0.5470284";"  2.7885951";"  1.3612513";"  0.0000000";" 93.7574652"
"7am";" 1.3135759";" 0.0000000";"86.0119005";"97.1012058";" 2.7375999";"95.3480137";"95.1533814";"99.2949992";"93.8129276";" 1.1296158";"14.2224221";" 5.1820527";" 6.2643813";" 2.9970783";" 3.5857635";"16.0691685";" 1.7555910";"64.5670457";" 3.2879577";" 1.7946553";"83.6367678";"98.3330291";" 1.2486154";"87.2054393";" 6.2652056";" 0.6089889";" 3.0955453";" 2.5153452";" 1.1867994";"83.5177363"
"8am";" 1.9605600";" 4.9038826";"81.5514541";"91.3908945";" 2.9950344";"92.7885427";"94.4198789";"98.3139436";"87.3054054";" 0.0000000";"18.3653932";" 9.5992037";"13.2385411";" 6.4958910";" 4.0717242";"20.3253408";" 3.8403051";"56.2814762";" 6.7048651";" 3.5710305";"81.6712432";"94.7350695";" 4.3387871";"78.1110387";" 8.7004261";" 0.6659494";" 3.3580238";" 4.2149044";" 2.6793046";"71.8854533"
"9am";" 2.0457902";"11.0057639";"79.3765549";"88.5565502";" 6.7284195";"90.1671157";"91.7616226";"97.6713467";"85.6252515";" 0.6717291";"19.3074411";"10.7971063";"14.4617726";" 6.8254664";" 4.0697332";"19.1947969";" 2.8819933";"51.9601679";" 5.8765118";" 8.3519609";"79.3852830";"91.2734157";" 3.7182872";"67.2920776";" 9.9762430";" 2.2122298";" 4.8804124";" 4.2876853";" 2.8508862";"66.5110735"
"10am";" 1.7410762";"10.7888960";"76.3811788";"88.6969786";" 6.7377378";"90.8583530";"93.5667435";"97.6552919";"84.5891015";" 0.7233563";"18.1203927";"14.5144354";"13.1227172";" 8.1214160";" 5.7794600";"23.4726902";" 5.3523664";"52.4421041";" 8.5399389";" 8.6824502";"78.4192186";"89.7975368";" 3.7604157";"69.5220479";"10.1832122";" 2.3168771";" 4.2846475";" 3.7534651";" 5.6501617";"63.5864173"
"11am";" 1.729599";"12.176622";"75.561460";"87.598506";" 6.043566";"91.204503";"94.028007";"98.100604";"85.010043";" 0.000000";"18.034363";"10.475953";"12.534383";" 6.953449";" 6.763174";"21.921370";" 4.488119";"54.346904";" 5.923799";" 8.016826";"79.891388";"93.502433";" 4.156354";"69.554819";" 3.826458";" 3.376623";" 4.606517";" 3.182281";" 4.406983";"67.720326"
