"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094"
"max";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197"
"4am";"1567.8021";"1759.9785";"2348.1016";"2331.9698";"3977.5417";"3146.1668";"2383.1191";"4102.3427";"3510.2242";"3998.1121";"2681.2631";"5406.0319";"3730.5453";"2616.0657";"3194.7168";"1960.0140";"5275.3433";"3707.9302";"1666.7585";"4478.5013";"5097.4257";" 849.8764";"2132.9100";"3765.7620";"4707.9828";"2831.4113";"1775.6062";"3366.8803";"3090.9185";"1285.0968";"3885.0693";"2576.9460";"3786.9023";"2018.1130";"2418.8136";"4238.9331";"3047.4555";"2129.6876";"2595.6695";"3991.0614";"1946.8659"
"5am";"1628.1786";"1727.6116";"2392.6146";"2230.3318";"3937.0673";"3146.1668";"2361.8891";"3964.7067";"3566.9214";"3937.7355";"2769.3769";"5697.6420";"3795.8051";"2505.6198";"3134.4517";"1928.2714";"5364.8706";"4019.8479";"1565.5260";"4327.4586";"5056.9871";" 850.9421";"1997.1898";"3630.5374";"4629.9964";"2799.5996";"1665.0752";"3130.1799";"3342.4819";"1144.9558";"3965.2661";"2541.1309";"3673.2830";"2018.1130";"2260.4150";"4304.6199";"3040.6934";"2015.2162";"2675.8561";"3849.3852";"1911.8469"
"6am";"1797.136";"1734.092";"2546.296";"2172.255";"3839.096";"2841.797";"2278.694";"4217.646";"3562.873";"3840.455";"2558.607";"5620.429";"3718.050";"2445.062";"3026.572";"1849.637";"5219.781";"4049.858";"1671.146";"4367.913";"4737.072";" 802.956";"1961.342";"3350.665";"4335.606";"2596.309";"1507.678";"2765.894";"3228.612";"1187.355";"3877.133";"2562.290";"3499.356";"1800.967";"2276.190";"4077.063";"3040.693";"1905.378";"2677.063";"3661.375";"1896.606"
"7am";"2260.0078";"2501.1829";"2883.8939";"2301.4507";"3871.3538";"2577.0187";"2058.9782";"3517.7627";"3757.9195";"3863.0233";"2385.9061";"5530.1785";"3464.1248";"2449.3827";"3022.0292";"1680.2873";"5164.7757";"3665.6958";"1620.2543";"3741.8109";"4626.9236";" 809.6692";"1947.7700";"3254.9115";"4362.1955";"2509.0027";"1326.3644";"2391.6261";"3171.4665";"1204.3215";"4497.9893";"2149.7006";"2978.4390";"1606.5021";"2008.2619";"3928.6824";"3149.7499";"2064.9464";"2378.4878";"3542.7060";"1717.5020"
"8am";"3164.0400";"2629.1315";"3089.7245";"2119.0433";"3950.6407";"2490.8401";"2117.6249";"3437.9254";"3797.8454";"3951.3326";"2595.2378";"5022.0116";"3930.7175";"2449.9291";"2621.0047";"1637.6294";"4851.6337";"3682.5612";"1641.9177";"3491.4116";"4399.0307";" 729.0273";"2346.1503";"3449.5937";"4004.4968";"2432.9072";"1223.4866";"2514.0940";"3025.6696";"1065.7361";"4252.5065";"2223.1657";"2850.0131";"1454.0890";"1797.9177";"3654.8645";"3478.7031";"1837.2906";"2500.0614";"3547.0095";"1989.4723"
"9am";"3704.8958";"2810.1786";"3242.2777";"1811.0773";"3994.9004";"2642.2471";"1888.1689";"3449.6675";"3811.4860";"4107.4911";"2898.6014";"4941.3345";"4464.3120";"2307.0529";"2401.7507";"1749.1655";"4301.1784";"3498.3573";"1706.9185";"3414.9874";"5231.7473";" 757.9752";"1984.2582";"3172.1174";"4041.3390";"2158.9715";"1227.7313";"2246.9750";"3208.4744";"1035.1998";"4216.6624";"2324.1377";"2646.8657";"1393.7229";"1619.9445";"3373.4293";"3462.3330";"1711.0541";"2487.4846";"3444.2119";"1901.4348"
"10am";"3770.4742";"2832.4554";"2952.6888";"1864.8158";"3803.2363";"2626.0176";"1821.0917";"3483.5382";"3620.5356";"3746.6788";"3089.7315";"4694.9466";"4770.5331";"2425.5930";"2462.8915";"1579.7201";"4348.0571";"3621.4381";"1592.7310";"3772.3507";"5348.1491";" 684.4022";"1934.2126";"2976.5718";"4016.4845";"2291.4242";"1185.7470";"2209.9802";"3250.3290";"1125.0789";"4066.2283";"2378.0837";"2579.5487";"1475.1167";"1827.1699";"3226.8155";"3223.8033";"1894.6826";"2326.0829";"3521.2090";"2008.0343"
"11am";"3543.9635";"2937.4481";"2774.4476";"1866.4157";"3659.8039";"2574.6745";"1935.8564";"3346.6461";"3786.5789";"3988.7363";"2933.0677";"5039.6953";"4281.1806";"2448.9174";"2463.1104";"1736.9793";"4750.0505";"3864.4834";"1449.6805";"3723.9639";"4746.6290";" 776.1326";"1961.5433";"3047.5505";"4046.1589";"2313.1711";"1264.6443";"2215.1700";"3217.8482";"1158.6258";"4233.2526";"2154.1318";"2930.6400";"1580.0999";"1921.9044";"3650.3884";"2896.4401";"2036.0620";"2364.1366";"3457.2521";"2003.9414"
"12am";"3359.1579";"2538.7069";"2640.3322";"1936.4190";"3717.9003";"2496.9454";"1970.4308";"3465.9279";"4053.2207";"4025.0908";"2977.2665";"5165.0274";"3916.8155";"2396.9735";"2752.5972";"1827.2623";"4881.2571";"3681.0038";"1503.8508";"3663.2403";"4715.8248";" 822.7501";"2030.4376";"2998.9328";"4146.3578";"2336.0735";"1225.4357";"2320.9191";"3302.0460";"1089.5193";"4125.9008";"2418.0064";"3010.5725";"1611.8697";"1836.7910";"4047.0266";"2792.4475";"2134.8499";"2441.1352";"3222.9783";"1902.2828"
"1pm";"3847.7310";"2888.4445";"2856.2062";"2384.9561";"3919.7742";"2713.2696";"1977.8615";"3270.4384";"4186.0984";"3818.4407";"2605.6713";"5283.5244";"4058.1396";"2261.5947";"2813.8517";"1900.3399";"4639.7331";"3299.1861";"1339.1235";"3564.8092";"5022.5595";" 814.7791";"1936.3136";"2798.1922";"4139.8614";"2428.4909";"1250.0904";"2297.5269";"2752.7730";"1162.4059";"4396.0338";"2636.7925";"2577.4330";"1523.3167";"1791.3747";"4121.7685";"2910.8711";"2129.3829";"2189.0420";"2986.4816";"1790.1592"
"2pm";"4916.5657";"2836.0619";"2758.3079";"2438.2046";"3554.9156";"2680.9802";"1448.2734";"3453.0735";"3601.7751";"3351.9856";"2756.1427";"5279.9892";"4800.7239";"2024.8308";"3023.2077";"1972.0247";"4358.4236";"3045.6229";"1289.8518";"3585.2390";"5243.9845";" 605.0071";"2090.6087";"2656.6690";"3729.1579";"2269.1027";"1192.0826";"2518.0775";"2847.8583";"1380.2903";"4512.1391";"2607.8044";"2739.6346";"1358.5025";"1755.7829";"3508.2936";"3326.5357";"2054.5880";"2423.8571";"2830.7174";"1957.9211"
"3pm";"4803.1660";"2723.9738";"2821.6911";"2056.1012";"3701.8109";"2484.6768";"1777.1036";"3356.2378";"3497.6111";"3647.8720";"2699.6757";"4902.8262";"5289.2606";"1964.8335";"2848.3255";"1984.7389";"4314.7306";"3193.9799";"1377.6424";"3602.6121";"5455.8296";" 577.1286";"2401.5634";"2487.4348";"3644.1698";"2653.2395";"1248.3094";"2714.5276";"2812.4230";"1280.0069";"3938.5834";"2913.2462";"2729.6322";"1539.7119";"1852.3000";"3721.7297";"3225.6146";"1778.3004";"2639.5829";"2721.1540";"1917.6931"
"4pm";"4070.9397";"2513.7289";"2405.2894";"2013.1361";"4152.9738";"2736.6351";"1705.3376";"4050.5308";"3348.1359";"3748.1300";"2740.5110";"4597.0598";"4992.4246";"2304.3183";"3022.6721";"2045.0666";"4301.0215";"3510.1848";"1411.5863";"3951.6095";"5256.1380";" 763.7965";"2281.9891";"2626.9660";"3897.1213";"2578.5990";"1458.0059";"2862.4117";"3091.0491";"1210.3739";"4123.8639";"2831.1095";"2967.9509";"1687.1398";"1729.7303";"3730.8664";"2984.4675";"1668.1276";"2601.5232";"3131.5856";"1840.6650"
"5pm";"2790.5574";"2039.0720";"2474.6793";"2160.2385";"4021.2605";"3027.4602";"2107.0374";"3929.2616";"3449.9405";"3927.7463";"2452.1937";"4926.8515";"4760.1704";"2457.5662";"3095.8608";"2023.2521";"4518.0309";"3793.7887";"1439.8045";"4402.6100";"5435.7155";" 734.4328";"2147.7718";"3234.5486";"4099.1198";"2804.1051";"1562.7725";"3172.1242";"3530.0577";"1267.3599";"3876.6847";"3109.4163";"3363.3560";"1810.7314";"1865.6076";"3993.2214";"3188.7376";"1808.6358";"2492.6188";"3466.6774";"1563.5652"
